PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25,PC26,PC27,PC28,PC29,PC30,PC31,PC32,time_index
1.3605085292187498,-0.9015321464988603,-2.309436173795627,0.08274374103912727,-1.0880229886527484,-0.4228520802239193,-0.03348000026041351,-0.20363856150657064,-0.3454738376722878,-0.40975101663580765,0.6140417301519392,0.3929242866311054,0.39986594642836265,0.6060021080235587,-0.58213205729741,0.12061953273667468,0.010983093971756026,0.4634999340438113,-0.1274681004596263,0.21486367775845583,-0.1836245001034071,0.14679235585436576,-0.1342475897982672,-0.0017271308655673278,-0.006470327532137433,0.06911691535750622,-0.03691064919149886,0.05342195401611008,-0.16633316720415564,0.1550677747413081,0.013097992878460203,-0.0009473985027105095,0
4.6276496268466545,-1.5744312209363858,-0.43650645065209526,1.66113626494188,-0.6157938156414889,-0.8953596968921431,-1.3346880394354375,-0.5966967265951603,0.40638426436798597,-0.40815965056600134,-0.1416541524878631,0.475422470475741,-0.5386619946250414,-0.3884421973466018,0.3815028670497859,0.5986596281297544,0.647905729014287,0.45611415454385523,-0.34480806486394444,0.21625777630911316,-0.195492752689169,0.08072941674960926,-0.05215021805262129,0.09848591009570855,-0.15753377341496255,0.0400070024601266,-0.023370878996702298,0.049906844486422394,0.10474259991945374,0.05967013044689012,0.057784935317336694,0.06288055475433532,1
4.8943209464620985,-1.9460626786811992,-0.9988038484100322,0.10990102597316616,-0.04074447712671381,-1.4354135544559994,0.31457200483716413,-0.1694599379171596,0.5854854357228935,0.24058564810914876,-0.5828471082691908,1.5604992653124814,-0.0076745292985520705,0.21356844448454196,0.4380356752279001,-0.5222960897657876,0.2347553635271799,-0.0135726898494572,-0.24224355862477442,0.1780391227232703,-0.13913258781750884,0.17006892458789563,0.16855469171696866,-0.18440429807722386,-0.008316945425504619,-0.10333535698144868,0.09364666528020628,-0.12925354415924997,-0.060079828872291435,0.02584285957994491,0.04539990600624186,0.027763941772674668,2
5.4364372193035955,-1.2374972899356167,-1.3920695715222442,-0.022041782145198478,-0.4606796735530181,-0.62906503008805,-0.04695008562714065,1.0843759464147988,0.27949300548862116,0.15739045121677367,-1.1307833623435894,0.1741412149142538,-0.16459764045954134,0.20971295688022537,0.5575206415270295,0.056889102741486085,0.6018063648802798,-0.014924632770589917,0.1814172662720273,0.04633493695602933,-0.10061285779517459,0.08130727214592,-0.03574079257491674,0.0303138140917661,-0.05632138535152242,0.08281890851076741,-0.025260660037092254,0.013656410921313316,0.007546978857720692,0.08894124151801149,-0.032495838924789834,0.05091942565828189,3
8.05386542437726,0.02848110207732578,-1.1391910500585287,1.9356969855599073,-0.01889235924860245,-1.128835649585926,0.39310193170333124,0.714011731259005,-0.7081093186480846,0.9268521022234102,1.076128228471647,0.4325406175268299,0.6976720056697139,-0.7844917557897475,0.27887570702791403,-0.7483864436523043,-0.3270776529171746,-0.7947928058142889,0.2653207548221508,0.18822708217356357,-0.3162515180026122,0.12590368172917557,0.18518834795750672,-0.22148000454978695,-0.005918745569249374,0.0390221962890375,0.09882662937395506,0.09394495960111982,-0.05993551418494771,0.026276090909497653,0.17950635219591402,0.0032466237082443834,4
7.706404990913917,0.21837220627614598,-1.3504126540091723,0.686849229720514,-0.6319133704894226,-1.8395499171330434,-1.1203633570159905,0.7556609369549523,-0.2220484572477877,-0.4166623714424389,-0.32694330034742547,2.184787595016118,-0.826488301519771,0.9818412832391092,1.0069562192740604,1.0755315617239047,-0.046990793443388,-0.5617907602749532,0.6101300386662571,0.05174252822386823,0.0201750445619033,-0.132538544318477,-0.20035517761128607,-0.05677558368163525,-0.049401322829538914,0.041783807662749944,0.14967273976309006,-0.12373598937672053,-0.09811698831842769,-0.018592645460805496,0.032315492944265084,0.02935362021203312,5
8.770406335986728,-0.12313338374882278,-0.1052760414716986,-0.012725033251160518,0.42399192816158543,-2.2736393132058996,0.2551809892215139,2.2957154648723197,0.6030156754983504,-0.26229047167284125,-0.028945362712030024,-0.3089925235935546,0.03912645586816501,-0.23190866516813574,0.6716367907182407,1.0481254047747066,-0.35785991367854647,-0.2777242185784698,-0.22852010559628008,0.10752299412670745,-0.06424722189102251,0.14171788189929566,-0.007127625254466123,0.11500163810462154,0.11335584352411682,-0.058008102692637384,0.07305540322887095,-0.016376405978831943,-0.04858504314702434,0.024230091634260677,-0.00962088977084032,0.009367259942718977,6
5.409576006999174,-0.3981100715524004,-1.5007829106815875,1.110706232554434,0.20614747565322256,-1.5953592621088217,-0.17906715516593552,0.8295711167424673,-0.875154678410408,0.022182397467784564,0.21578646379236935,-0.21678312233837868,0.36737364342426054,-0.009280299035670743,-0.02798467216001618,-0.04535006629518127,-0.1064945794640638,-0.08567052560502823,0.012877151291871424,0.2646421984089778,-0.21063551102134942,-0.11523273581980782,-0.09261204008301757,0.10656857908538106,0.04682781822276502,-0.010775436757335466,0.04960112502854477,-0.07398442219116401,-0.04396122483677726,-0.025656461940034327,-0.0007141481517387946,0.04808199955728076,7
6.662869513244784,-0.7066295448634203,-1.460102914624924,0.7450135729284189,0.14556839883305792,-2.331329477870886,-1.123724073624042,0.1608712613971836,0.3698725423700876,-0.586685852485947,-1.1718640575949857,-0.4350353594279648,-0.2436562671788376,0.1829616457484175,0.8285722407061744,-0.5772397315154016,-0.2063671132217804,-0.12342021948004869,0.2559171430236952,0.20660339549806742,-0.0023473301372384137,-0.20886049060394646,0.08822772838567619,0.08370920204832023,0.014042795858465691,-0.04183112373158062,0.059531655336253396,0.03239554456141399,-0.0432410202142383,0.00011426586165428009,-0.07974461002499802,-0.0028424564015955794,8
4.853634081430086,-0.29554556208007904,-0.8122464217447117,0.36782943863236434,0.29053305807258145,-2.311945900843488,0.5135221391976268,0.11784390194931732,0.3531431018108796,-0.08467627031556885,0.08813173027495015,0.20875289796294275,0.08820288115188318,-0.22305688113432565,0.5933733196343843,-0.2692657228310097,-0.3185996488975511,-1.0144290309097932,0.258297782066119,0.11105314636424161,-0.011435063522605387,0.03597700265698597,0.08620367458967429,0.039635106078051235,0.04556427138636294,0.020506810807611072,-0.04735965890362543,-0.14388429597460262,-0.057440244670831704,-0.04125526972994213,0.10550763392914934,-0.1212870386075647,9
4.046692712695653,-0.719729384062225,-0.4464359228615244,-1.0782066781666186,0.14073512830246662,-1.870147053007882,0.9339593584629499,0.07652012916882853,0.058954586935532585,-0.8763640176015776,0.17393450182931317,-0.5297533423865531,-0.21634933563395714,-0.35962753303263706,-0.03024475594940018,0.058603936191868905,-0.02186270817007472,-0.707373461370321,0.10407522708170765,0.011314631367126285,0.05081036472540208,-0.08309301869430448,0.04960473428951506,0.009867444201940358,0.02332488734502483,-0.05667927540908064,-0.048182413687584205,0.04518307354858555,0.006235043092725594,-0.07039465552950938,-0.09465374986239178,-0.07208674789855943,10
2.043945957807309,-0.7571527216852256,-0.25054616416190945,-0.5842378963163991,-0.7464959345297993,-0.3294612508629053,-1.0792423107207094,0.25374290172183345,-0.06704887107217808,0.2865316054413448,-0.12372441435662396,-0.9637238723694694,-0.23480079530795106,0.2942592508732413,0.4241624852208889,0.040389222881902276,0.06728719021990799,-0.7175053058201738,0.18657787368635279,0.06385009328158327,0.0500821653545881,-0.019668337929505793,-0.06899939288971864,0.11407550312218678,-0.12916824608184832,-0.028587294389591594,0.02654526725985722,0.037082907614692184,0.01838155334086269,-0.021335788310999443,-0.03053140959601082,-0.06259680169969932,11
0.4874434123603854,-0.7219740642840765,-0.42507067521603303,-0.17044570153474092,-0.9369919976990736,-0.039723795802631696,-0.693662367505066,0.195221218461355,0.7066928729804376,-0.1823770829502005,-0.10916163968438901,-0.31756747929971335,0.49583986195130747,0.5301316875770401,-0.23364091720210584,0.1953721950228714,-0.48928633074092004,-0.19718663989506707,0.2559160937401195,0.1598804322839538,0.04226737180688383,0.1251966980724814,-0.028607878171760786,-0.049781854561489654,-0.10243868257983936,0.00753247921054782,-7.380029757205926e-05,-0.005776683745951459,-0.03383985265075859,0.007718304490338233,-0.003190304843967778,-0.04378508418268031,12
-1.1115487988019306,-1.0874605296336854,-0.09064499785584308,-0.6341083271464494,-0.517954790738456,-0.5995279094177107,0.6361267938797449,-0.1474239172766945,0.07365698056023183,-0.3387637245552041,0.08932768169557997,-0.6328037553065573,0.3071839261566941,0.19386266874266445,-0.11593299408060968,0.16716202483054543,-0.25846213569037013,-0.18335552478193606,-0.28170351975341823,0.13760175542948838,0.01326705285391898,0.18370113172403751,-0.0028005458509974763,-8.658328361905896e-05,-0.10429115926588724,0.027822924082053533,-0.0855452111945746,0.04396795272468802,0.04933317972091589,-0.02199117907851703,0.01568211841779394,-0.04241411737625109,13
-2.2998790673964082,-0.8401704906811529,-0.808320103233246,-0.6189344650079854,-1.0147040190560774,-0.42916440394366695,0.4898205532928164,-0.41954163487728086,0.009627463457113334,-0.06358131774200608,0.10811129757632768,-0.08607930276456852,0.20441405935134138,0.44490940750722635,0.15753725560493553,-0.05337985706572096,0.29493057915009235,0.40233560519221795,-0.1297790989038411,0.04517310882552097,0.07883930527261836,0.06403408980990224,0.00631480809757903,0.020940839864783154,-0.033985816858506934,0.050814449477059,-0.10999106791617436,0.056306785268691005,0.01458135571621867,0.0205907899665405,0.03938511160555315,0.05283322134073449,14
