Date Time,Temp (°F) LGR S/N: 22038781 c:1,Intensity (lum/ft²) LGR S/N: 22038781 c:2,Button Down LGR S/N: 22038781,Button Up LGR S/N: 22038781,Host Connected LGR S/N: 22038781,End Of File LGR S/N: 22038781
07/03/25 17:20:00,61.42,5074.36,,,,
07/03/25 17:25:00,60.88,4863.16,,,,
07/03/25 17:30:00,60.18,4741.39,,,,
07/03/25 17:35:00,58.40,4678.61,,,,
07/03/25 17:40:00,57.56,4731.88,,,,
07/03/25 17:45:00,57.56,4663.38,,,,
07/03/25 17:50:00,57.63,4461.70,,,,
07/03/25 17:55:00,56.63,4383.70,,,,
07/03/25 18:00:00,55.70,4258.12,,,,
07/03/25 18:05:00,55.01,3949.89,,,,
07/03/25 18:10:00,53.00,3805.29,,,,
07/03/25 18:15:00,51.61,3674.96,,,,
07/03/25 18:20:00,50.84,3583.63,,,,
07/03/25 18:25:00,49.99,3606.46,,,,
07/03/25 18:30:00,48.98,3140.32,,,,
07/03/25 18:35:00,48.75,3176.47,,,,
07/03/25 18:40:00,48.67,3137.46,,,,
07/03/25 18:45:00,47.36,2834.94,,,,
07/03/25 18:50:00,46.36,2722.69,,,,
07/03/25 18:55:00,45.97,2626.60,,,,
07/03/25 19:00:00,46.13,2569.52,,,,
07/03/25 19:05:00,46.13,2381.16,,,,
07/03/25 19:10:00,46.67,2424.92,,,,
07/03/25 19:15:00,47.44,2277.47,,,,
07/03/25 19:20:00,46.13,2180.43,,,,
07/03/25 19:25:00,45.51,2019.66,,,,
07/03/25 19:30:00,45.12,1956.87,,,,
07/03/25 19:35:00,45.20,1866.50,,,,
07/03/25 19:40:00,44.89,1778.97,,,,
07/03/25 19:45:00,44.12,1623.91,,,,
07/03/25 19:50:00,43.73,1534.01,,,,
07/03/25 19:55:00,43.27,1384.17,,,,
07/03/25 20:00:00,42.81,1293.80,,,,
07/03/25 20:05:00,41.49,1206.28,,,,
07/03/25 20:10:00,41.03,1178.69,,,,
07/03/25 20:15:00,40.95,1092.12,,,,
07/03/25 20:20:00,40.18,996.51,,,,
07/03/25 20:25:00,39.72,855.71,,,,
07/03/25 20:30:00,39.79,839.30,,,,
07/03/25 20:35:00,40.18,777.47,,,,
07/03/25 20:40:00,39.49,705.64,,,,
07/03/25 20:45:00,39.49,641.19,,,,
07/03/25 20:50:00,39.33,611.94,,,,
07/03/25 20:55:00,39.41,567.46,,,,
07/03/25 21:00:00,38.79,503.01,,,,
07/03/25 21:05:00,38.33,414.18,,,,
07/03/25 21:10:00,37.94,352.23,,,,
07/03/25 21:15:00,37.25,297.17,,,,
07/03/25 21:20:00,37.25,245.56,,,,
07/03/25 21:25:00,37.25,204.24,,,,
07/03/25 21:30:00,36.78,165.77,,,,
07/03/25 21:35:00,36.63,143.29,,,,
07/03/25 21:40:00,36.63,120.58,,,,
07/03/25 21:45:00,36.63,101.43,,,,
07/03/25 21:50:00,36.47,84.64,,,,
07/03/25 21:55:00,36.32,69.83,,,,
07/03/25 22:00:00,36.16,57.36,,,,
07/03/25 22:05:00,36.09,46.38,,,,
07/03/25 22:10:00,36.55,36.36,,,,
07/03/25 22:15:00,36.55,27.81,,,,
07/03/25 22:20:00,36.24,20.25,,,,
07/03/25 22:25:00,36.01,14.98,,,,
07/03/25 22:30:00,36.32,10.69,,,,
07/03/25 22:35:00,36.01,7.41,,,,
07/03/25 22:40:00,35.78,5.01,,,,
07/03/25 22:45:00,35.70,3.48,,,,
07/03/25 22:50:00,35.78,2.52,,,,
07/03/25 22:55:00,36.01,1.72,,,,
07/03/25 23:00:00,36.09,1.24,,,,
07/03/25 23:05:00,36.16,0.89,,,,
07/03/25 23:10:00,35.70,0.63,,,,
07/03/25 23:15:00,35.86,0.47,,,,
07/03/25 23:20:00,35.86,0.38,,,,
07/03/25 23:25:00,36.16,0.25,,,,
07/03/25 23:30:00,36.24,0.17,,,,
07/03/25 23:35:00,35.86,0.11,,,,
07/03/25 23:40:00,35.93,0.08,,,,
07/03/25 23:45:00,36.09,0.06,,,,
07/03/25 23:50:00,35.93,0.04,,,,
07/03/25 23:55:00,36.01,0.02,,,,
07/04/25 00:00:00,35.32,0.00,,,,
07/04/25 00:05:00,35.39,0.00,,,,
07/04/25 00:10:00,35.47,0.00,,,,
07/04/25 00:15:00,34.93,0.00,,,,
07/04/25 00:20:00,35.08,0.00,,,,
07/04/25 00:25:00,35.47,0.00,,,,
07/04/25 00:30:00,35.62,0.00,,,,
07/04/25 00:35:00,35.70,0.00,,,,
07/04/25 00:40:00,35.86,0.00,,,,
07/04/25 00:45:00,35.24,0.00,,,,
07/04/25 00:50:00,35.16,0.00,,,,
07/04/25 00:55:00,35.70,0.00,,,,
07/04/25 01:00:00,36.16,0.00,,,,
07/04/25 01:05:00,35.93,0.00,,,,
07/04/25 01:10:00,35.86,0.00,,,,
07/04/25 01:15:00,35.70,0.00,,,,
07/04/25 01:20:00,35.47,0.00,,,,
07/04/25 01:25:00,35.39,0.00,,,,
07/04/25 01:30:00,35.08,0.00,,,,
07/04/25 01:35:00,34.70,0.00,,,,
07/04/25 01:40:00,34.70,0.00,,,,
07/04/25 01:45:00,35.01,0.00,,,,
07/04/25 01:50:00,35.16,0.00,,,,
07/04/25 01:55:00,35.01,0.00,,,,
07/04/25 02:00:00,34.93,0.02,,,,
07/04/25 02:05:00,34.70,0.02,,,,
07/04/25 02:10:00,34.62,0.04,,,,
07/04/25 02:15:00,35.24,0.06,,,,
07/04/25 02:20:00,35.39,0.09,,,,
07/04/25 02:25:00,35.01,0.11,,,,
07/04/25 02:30:00,34.93,0.17,,,,
07/04/25 02:35:00,35.32,0.23,,,,
07/04/25 02:40:00,35.47,0.30,,,,
07/04/25 02:45:00,35.39,0.42,,,,
07/04/25 02:50:00,35.47,0.53,,,,
07/04/25 02:55:00,35.70,0.78,,,,
07/04/25 03:00:00,35.55,1.07,,,,
07/04/25 03:05:00,35.47,1.58,,,,
07/04/25 03:10:00,35.55,2.21,,,,
07/04/25 03:15:00,35.86,3.09,,,,
07/04/25 03:20:00,35.39,4.47,,,,
07/04/25 03:25:00,35.16,6.57,,,,
07/04/25 03:30:00,34.77,9.40,,,,
07/04/25 03:35:00,34.54,13.52,,,,
07/04/25 03:40:00,34.85,18.73,,,,
07/04/25 03:45:00,34.93,25.91,,,,
07/04/25 03:50:00,34.70,34.38,,,,
07/04/25 03:55:00,34.93,45.93,,,,
07/04/25 04:00:00,35.32,60.75,,,,
07/04/25 04:05:00,35.16,83.12,,,,
07/04/25 04:10:00,35.55,107.44,,,,
07/04/25 04:15:00,35.93,132.11,,,,
07/04/25 04:20:00,36.16,160.60,,,,
07/04/25 04:25:00,36.01,197.40,,,,
07/04/25 04:30:00,36.24,235.51,,,,
07/04/25 04:35:00,36.40,278.02,,,,
07/04/25 04:40:00,36.78,320.95,,,,
07/04/25 04:45:00,37.25,390.87,,,,
07/04/25 04:50:00,37.79,412.99,,,,
07/04/25 04:55:00,38.10,421.20,,,,
07/04/25 05:00:00,37.94,422.74,,,,
07/04/25 05:05:00,37.86,457.35,,,,
07/04/25 05:10:00,37.86,526.32,,,,
07/04/25 05:15:00,37.79,623.59,,,,
07/04/25 05:20:00,37.71,743.46,,,,
07/04/25 05:25:00,38.02,861.18,,,,
07/04/25 05:30:00,38.79,997.94,,,,
07/04/25 05:35:00,38.94,1175.36,,,,
07/04/25 05:40:00,40.10,1341.84,,,,
07/04/25 05:45:00,40.49,1427.94,,,,
07/04/25 05:50:00,40.33,1321.39,,,,
07/04/25 05:55:00,40.26,1313.30,,,,
07/04/25 06:00:00,40.18,1502.14,,,,
07/04/25 06:05:00,40.95,1636.28,,,,
07/04/25 06:10:00,41.88,1767.08,,,,
07/04/25 06:15:00,42.81,2005.39,,,,
07/04/25 06:20:00,45.59,2537.18,,,,
07/04/25 06:25:00,48.29,2634.21,,,,
07/04/25 06:30:00,48.52,2799.74,,,,
07/04/25 06:35:00,48.37,2879.65,,,,
07/04/25 06:40:00,47.21,2934.83,,,,
07/04/25 06:45:00,47.13,2734.10,,,,
07/04/25 06:50:00,46.67,2740.76,,,,
07/04/25 06:55:00,46.05,2374.50,,,,
07/04/25 07:00:00,45.20,2285.08,,,,
07/04/25 07:05:00,45.97,2938.64,,,,
07/04/25 07:10:00,47.36,3067.06,,,,
07/04/25 07:15:00,48.37,3260.18,,,,
07/04/25 07:20:00,49.29,3610.27,,,,
07/04/25 07:25:00,51.07,3800.53,,,,
07/04/25 07:30:00,50.99,3502.77,,,,
07/04/25 07:35:00,50.53,3291.58,,,,
07/04/25 07:40:00,50.30,3360.07,,,,
07/04/25 07:45:00,51.61,3813.85,,,,
07/04/25 07:50:00,52.54,4117.32,,,,
07/04/25 07:55:00,52.69,3991.75,,,,
07/04/25 08:00:00,52.77,3724.43,,,,
07/04/25 08:05:00,52.30,3710.16,,,,
07/04/25 08:10:00,52.54,3704.45,,,,
07/04/25 08:15:00,52.30,3706.35,,,,
07/04/25 08:20:00,51.92,3833.83,,,,
07/04/25 08:25:00,52.15,4303.78,,,,
07/04/25 08:30:00,52.61,4562.54,,,,
07/04/25 08:35:00,51.84,4699.53,,,,
07/04/25 08:40:00,52.30,4602.50,,,,
07/04/25 08:45:00,53.15,4785.15,,,,
07/04/25 08:50:00,53.77,4728.07,,,,
07/04/25 08:55:00,54.47,4741.39,,,,
07/04/25 09:00:00,57.56,4788.96,,,,
07/04/25 09:05:00,60.95,5055.33,,,,
07/04/25 09:10:00,60.18,5064.84,,,,
07/04/25 09:15:00,60.03,5283.65,,,,
07/04/25 09:20:00,62.42,5199.93,,,,
07/04/25 09:25:00,63.35,5782.14,,,,
07/04/25 09:30:00,70.84,7755.18,,,,
07/04/25 09:35:00,71.30,6465.19,,,,
07/04/25 09:40:00,71.76,8356.42,,,,
07/04/25 09:45:00,73.46,7374.65,,,,
07/04/25 09:50:00,72.23,7960.67,,,,
07/04/25 09:55:00,73.54,7037.89,,,,
07/04/25 10:00:00,77.40,6975.10,,,,
07/04/25 10:05:00,78.33,6815.28,,,,
07/04/25 10:10:00,80.03,6819.08,,,,
07/04/25 10:15:00,77.25,6581.25,,,,
07/04/25 10:20:00,76.63,6642.14,,,,
07/04/25 10:25:00,77.56,6957.97,,,,
07/04/25 10:30:00,78.25,7705.71,,,,
07/04/25 10:35:00,76.40,7583.94,,,,
07/04/25 10:40:00,74.47,7663.86,,,,
07/04/25 10:45:00,77.86,8284.12,,,,
07/04/25 10:50:00,76.32,8558.10,,,,
07/04/25 10:55:00,73.23,8383.06,,,,
07/04/25 11:00:00,73.31,9037.57,,,,
07/04/25 11:05:00,73.77,8995.71,,,,
07/04/25 11:10:00,69.14,7884.56,,,,
07/04/25 11:15:00,66.36,7876.95,,,,
07/04/25 11:20:00,67.05,8032.97,,,,
07/04/25 11:25:00,70.30,9003.32,,,,
07/04/25 11:30:00,73.93,9509.42,,,,
07/04/25 11:35:00,75.24,8200.40,,,,
07/04/25 11:40:00,74.31,8957.65,,,,
07/04/25 11:45:00,78.48,9657.83,,,,
07/04/25 11:50:00,81.18,10240.04,,,,
07/04/25 11:55:00,82.88,10319.95,,,,
07/04/25 12:00:00,81.88,9638.80,,,,
07/04/25 12:05:00,81.57,9406.68,,,,
07/04/25 12:10:00,77.71,9220.22,,,,
07/04/25 12:15:00,80.41,9928.00,,,,
07/04/25 12:20:00,78.17,9387.65,,,,
07/04/25 12:25:00,77.56,10415.08,,,,
07/04/25 12:30:00,80.95,11084.81,,,,
07/04/25 12:35:00,84.20,10221.01,,,,
07/04/25 12:40:00,83.96,8558.10,,,,
07/04/25 12:45:00,80.18,8291.73,,,,
07/04/25 12:50:00,83.50,10384.64,,,,
07/04/25 12:55:00,84.81,8634.21,,,,
07/04/25 13:00:00,83.04,9650.22,,,,
07/04/25 13:05:00,82.96,9745.35,,,,
07/04/25 13:10:00,88.29,10533.05,,,,
07/04/25 13:15:00,91.15,10498.80,,,,
07/04/25 13:20:00,85.35,8169.96,,,,
07/04/25 13:25:00,85.51,9486.59,,,,
07/04/25 13:30:00,89.45,9821.46,,,,
07/04/25 13:35:00,84.20,8953.85,,,,
07/04/25 13:40:00,80.18,9060.40,,,,
07/04/25 13:45:00,80.03,8736.95,,,,
07/04/25 13:50:00,79.56,9178.36,,,,
07/04/25 13:55:00,73.08,7290.94,,,,
07/04/25 14:00:00,65.97,7694.30,,,,
07/04/25 14:05:00,65.28,8215.62,,,,
07/04/25 14:10:00,64.20,8242.26,,,,
07/04/25 14:15:00,63.89,7532.57,,,,
07/04/25 14:20:00,64.35,7361.34,,,,
07/04/25 14:25:00,66.28,8021.55,,,,
07/04/25 14:30:00,69.68,8367.83,,,,
07/04/25 14:35:00,73.00,7983.50,,,,
07/04/25 14:40:00,77.09,8911.99,,,,
07/04/25 14:45:00,76.86,8272.70,,,,
07/04/25 14:50:00,76.78,8253.68,,,,
07/04/25 14:55:00,79.02,9094.65,,,,
07/04/25 15:00:00,80.57,9113.67,,,,
07/04/25 15:05:00,80.03,8714.12,,,,
07/04/25 15:10:00,74.93,8082.44,,,,
07/04/25 15:15:00,74.16,7926.42,,,,
07/04/25 15:20:00,74.16,7321.38,,,,
07/04/25 15:25:00,73.39,6944.66,,,,
07/04/25 15:30:00,71.69,7348.02,,,,
07/04/25 15:35:00,69.76,7330.89,,,,
07/04/25 15:40:00,67.21,7104.48,,,,
07/04/25 15:45:00,66.98,6876.16,,,,
07/04/25 15:50:00,68.37,6807.67,,,,
07/04/25 15:55:00,65.28,6722.05,,,,
07/04/25 16:00:00,64.81,6626.91,,,,
07/04/25 16:05:00,65.51,6617.40,,,,
07/04/25 16:10:00,67.36,6566.03,,,,
07/04/25 16:15:00,67.21,6545.10,,,,
07/04/25 16:20:00,65.89,6206.43,,,,
07/04/25 16:25:00,65.12,6170.28,,,,
07/04/25 16:30:00,62.57,6063.73,,,,
07/04/25 16:35:00,61.80,5679.40,,,,
07/04/25 16:40:00,60.41,5856.34,,,,
07/04/25 16:45:00,61.26,5907.71,,,,
07/04/25 16:50:00,62.27,5745.99,,,,
07/04/25 16:55:00,63.11,5740.28,,,,
07/04/25 17:00:00,63.04,5584.26,,,,
07/04/25 17:05:00,61.49,5481.52,,,,
07/04/25 17:10:00,59.49,5361.66,,,,
07/04/25 17:15:00,57.79,5182.81,,,,
07/04/25 17:20:00,56.94,5239.89,,,,
07/04/25 17:25:00,54.54,4838.43,,,,
07/04/25 17:30:00,55.16,4885.99,,,,
07/04/25 17:35:00,54.78,4549.23,,,,
07/04/25 17:40:00,54.47,4532.10,,,,
07/04/25 17:45:00,53.77,4456.00,,,,
07/04/25 17:50:00,53.77,4320.91,,,,
07/04/25 17:55:00,53.46,4058.34,,,,
07/04/25 18:00:00,54.08,4071.66,,,,
07/04/25 18:05:00,54.39,3942.28,,,,
07/04/25 18:10:00,52.23,3662.59,,,,
07/04/25 18:15:00,51.15,3569.36,,,,
07/04/25 18:20:00,51.45,3412.39,,,,
07/04/25 18:25:00,49.37,3207.86,,,,
07/04/25 18:30:00,47.13,3142.22,,,,
07/04/25 18:35:00,46.74,3001.42,,,,
07/04/25 18:40:00,46.13,2861.58,,,,
07/04/25 18:45:00,46.05,2739.81,,,,
07/04/25 18:50:00,46.36,2658.95,,,,
07/04/25 18:55:00,46.36,2435.39,,,,
07/04/25 19:00:00,46.28,2343.11,,,,
07/04/25 19:05:00,44.58,2284.13,,,,
07/04/25 19:10:00,44.27,2156.65,,,,
07/04/25 19:15:00,43.58,2088.15,,,,
07/04/25 19:20:00,41.80,1938.32,,,,
07/04/25 19:25:00,41.03,1835.10,,,,
07/04/25 19:30:00,40.10,1728.08,,,,
07/04/25 19:35:00,40.72,1693.35,,,,
07/04/25 19:40:00,40.03,1633.90,,,,
07/04/25 19:45:00,39.41,1597.75,,,,
07/04/25 19:50:00,39.56,1452.19,,,,
07/04/25 19:55:00,39.33,1312.83,,,,
07/04/25 20:00:00,38.79,1214.36,,,,
07/04/25 20:05:00,38.48,1109.24,,,,
07/04/25 20:10:00,38.48,1013.63,,,,
07/04/25 20:15:00,37.94,919.69,,,,
07/04/25 20:20:00,38.02,919.69,,,,
07/04/25 20:25:00,37.94,847.87,,,,
07/04/25 20:30:00,37.71,775.09,,,,
07/04/25 20:35:00,37.48,709.21,,,,
07/04/25 20:40:00,38.10,613.84,,,,
07/04/25 20:45:00,37.71,505.39,,,,
07/04/25 20:50:00,37.55,404.19,,,,
07/04/25 20:55:00,37.40,368.04,,,,
07/04/25 21:00:00,37.86,343.43,,,,
07/04/25 21:05:00,38.17,280.05,,,,
07/04/25 21:10:00,38.02,244.37,,,,
07/04/25 21:15:00,37.86,219.40,,,,
07/04/25 21:20:00,37.86,193.89,,,,
07/04/25 21:25:00,37.79,169.57,,,,
07/04/25 21:30:00,37.63,149.42,,,,
07/04/25 21:35:00,36.86,130.93,,,,
07/04/25 21:40:00,36.24,114.43,,,,
07/04/25 21:45:00,36.55,99.00,,,,
07/04/25 21:50:00,36.63,82.44,,,,
07/04/25 21:55:00,36.47,67.78,,,,
07/04/25 22:00:00,36.40,53.33,,,,
07/04/25 22:05:00,36.55,41.49,,,,
07/04/25 22:10:00,36.47,32.78,,,,
07/04/25 22:15:00,36.55,23.76,,,,
07/04/25 22:20:00,36.78,17.72,,,,
07/04/25 22:25:00,36.78,12.83,,,,
07/04/25 22:30:00,36.71,9.39,,,,
07/04/25 22:35:00,36.78,6.79,,,,
07/04/25 22:40:00,36.47,4.47,,,,
07/04/25 22:45:00,35.86,3.09,,,,
07/04/25 22:50:00,35.93,2.19,,,,
07/04/25 22:55:00,35.78,1.58,,,,
07/04/25 23:00:00,36.09,1.14,,,,
07/04/25 23:05:00,36.47,0.80,,,,
07/04/25 23:10:00,36.55,0.57,,,,
07/04/25 23:15:00,36.16,0.47,,,,
07/04/25 23:20:00,35.86,0.34,,,,
07/04/25 23:25:00,35.78,0.27,,,,
07/04/25 23:30:00,35.93,0.21,,,,
07/04/25 23:35:00,36.01,0.17,,,,
07/04/25 23:40:00,35.86,0.11,,,,
07/04/25 23:45:00,35.86,0.09,,,,
07/04/25 23:50:00,35.55,0.08,,,,
07/04/25 23:55:00,35.70,0.06,,,,
07/05/25 00:00:00,35.70,0.06,,,,
07/05/25 00:05:00,36.01,0.09,,,,
07/05/25 00:10:00,35.70,0.06,,,,
07/05/25 00:15:00,35.86,0.04,,,,
07/05/25 00:20:00,35.78,0.04,,,,
07/05/25 00:25:00,35.62,0.04,,,,
07/05/25 00:30:00,35.32,0.04,,,,
07/05/25 00:35:00,35.78,0.02,,,,
07/05/25 00:40:00,36.16,0.02,,,,
07/05/25 00:45:00,35.70,0.00,,,,
07/05/25 00:50:00,35.32,0.00,,,,
07/05/25 00:55:00,35.47,0.00,,,,
07/05/25 01:00:00,36.09,0.00,,,,
07/05/25 01:05:00,35.32,0.00,,,,
07/05/25 01:10:00,34.70,0.00,,,,
07/05/25 01:15:00,34.08,0.00,,,,
07/05/25 01:20:00,33.77,0.00,,,,
07/05/25 01:25:00,33.77,0.00,,,,
07/05/25 01:30:00,33.85,0.00,,,,
07/05/25 01:35:00,34.47,0.02,,,,
07/05/25 01:40:00,35.16,0.02,,,,
07/05/25 01:45:00,34.39,0.02,,,,
07/05/25 01:50:00,33.85,0.04,,,,
07/05/25 01:55:00,33.93,0.04,,,,
07/05/25 02:00:00,34.00,0.06,,,,
07/05/25 02:05:00,34.23,0.08,,,,
07/05/25 02:10:00,34.31,0.09,,,,
07/05/25 02:15:00,34.16,0.11,,,,
07/05/25 02:20:00,34.31,0.13,,,,
07/05/25 02:25:00,34.23,0.17,,,,
07/05/25 02:30:00,34.62,0.21,,,,
07/05/25 02:35:00,34.23,0.27,,,,
07/05/25 02:40:00,34.00,0.36,,,,
07/05/25 02:45:00,34.08,0.46,,,,
07/05/25 02:50:00,34.16,0.57,,,,
07/05/25 02:55:00,34.08,0.76,,,,
07/05/25 03:00:00,33.93,1.01,,,,
07/05/25 03:05:00,34.08,1.41,,,,
07/05/25 03:10:00,33.93,1.93,,,,
07/05/25 03:15:00,33.77,2.73,,,,
07/05/25 03:20:00,33.85,3.78,,,,
07/05/25 03:25:00,33.77,5.34,,,,
07/05/25 03:30:00,33.93,7.33,,,,
07/05/25 03:35:00,35.08,10.09,,,,
07/05/25 03:40:00,34.39,14.21,,,,
07/05/25 03:45:00,34.23,19.64,,,,
07/05/25 03:50:00,34.16,26.21,,,,
07/05/25 03:55:00,34.23,34.31,,,,
07/05/25 04:00:00,34.23,44.37,,,,
07/05/25 04:05:00,34.00,57.67,,,,
07/05/25 04:10:00,34.16,74.26,,,,
07/05/25 04:15:00,35.24,92.01,,,,
07/05/25 04:20:00,34.70,112.23,,,,
07/05/25 04:25:00,35.39,133.78,,,,
07/05/25 04:30:00,35.08,155.96,,,,
07/05/25 04:35:00,35.39,183.84,,,,
07/05/25 04:40:00,35.32,229.03,,,,
07/05/25 04:45:00,35.32,230.04,,,,
07/05/25 04:50:00,35.47,252.93,,,,
07/05/25 04:55:00,35.93,274.81,,,,
07/05/25 05:00:00,36.16,305.02,,,,
07/05/25 05:05:00,35.86,363.17,,,,
07/05/25 05:10:00,36.32,477.80,,,,
07/05/25 05:15:00,36.24,544.16,,,,
07/05/25 05:20:00,36.55,605.75,,,,
07/05/25 05:25:00,36.94,668.07,,,,
07/05/25 05:30:00,37.40,724.43,,,,
07/05/25 05:35:00,37.94,799.82,,,,
07/05/25 05:40:00,38.33,853.34,,,,
07/05/25 05:45:00,38.40,909.94,,,,
07/05/25 05:50:00,38.87,947.52,,,,
07/05/25 05:55:00,39.41,1027.90,,,,
07/05/25 06:00:00,39.72,1155.38,,,,
07/05/25 06:05:00,40.03,1269.54,,,,
07/05/25 06:10:00,40.41,1367.05,,,,
07/05/25 06:15:00,39.95,1415.57,,,,
07/05/25 06:20:00,40.41,1455.05,,,,
07/05/25 06:25:00,41.03,1533.53,,,,
07/05/25 06:30:00,41.26,1688.12,,,,
07/05/25 06:35:00,42.19,1818.45,,,,
07/05/25 06:40:00,41.49,1869.82,,,,
07/05/25 06:45:00,41.26,1949.26,,,,
07/05/25 06:50:00,41.03,2079.59,,,,
07/05/25 06:55:00,41.57,2230.85,,,,
07/05/25 07:00:00,41.88,2297.44,,,,
07/05/25 07:05:00,42.27,2456.32,,,,
07/05/25 07:10:00,42.50,2593.31,,,,
07/05/25 07:15:00,42.57,2725.54,,,,
07/05/25 07:20:00,43.35,2801.65,,,,
07/05/25 07:25:00,44.35,2938.64,,,,
07/05/25 07:30:00,44.27,3096.56,,,,
07/05/25 07:35:00,44.50,3260.18,,,,
07/05/25 07:40:00,45.12,3378.15,,,,
07/05/25 07:45:00,46.20,3559.85,,,,
07/05/25 07:50:00,47.13,3803.39,,,,
07/05/25 07:55:00,48.29,3892.81,,,,
07/05/25 08:00:00,50.68,4037.41,,,,
07/05/25 08:05:00,50.91,4084.98,,,,
07/05/25 08:10:00,50.76,4128.74,,,,
07/05/25 08:15:00,50.84,4286.66,,,,
07/05/25 08:20:00,51.45,4499.76,,,,
07/05/25 08:25:00,52.84,4606.30,,,,
07/05/25 08:30:00,54.54,4731.88,,,,
07/05/25 08:35:00,55.93,4931.66,,,,
07/05/25 08:40:00,57.40,5232.28,,,,
07/05/25 08:45:00,58.87,5610.90,,,,
07/05/25 08:50:00,60.64,6607.89,,,,
07/05/25 08:55:00,63.27,6714.44,,,,
07/05/25 09:00:00,63.96,6073.24,,,,
07/05/25 09:05:00,63.35,5898.20,,,,
07/05/25 09:10:00,64.43,5941.96,,,,
07/05/25 09:15:00,65.66,6153.16,,,,
07/05/25 09:20:00,68.13,6647.84,,,,
07/05/25 09:25:00,67.98,6853.33,,,,
07/05/25 09:30:00,69.45,6547.00,,,,
07/05/25 09:35:00,71.22,6459.48,,,,
07/05/25 09:40:00,72.15,6668.77,,,,
07/05/25 09:45:00,70.30,7167.27,,,,
07/05/25 09:50:00,72.92,7907.39,,,,
07/05/25 09:55:00,74.16,7823.68,,,,
07/05/25 10:00:00,72.54,7700.01,,,,
07/05/25 10:05:00,69.52,7953.06,,,,
07/05/25 10:10:00,68.13,7629.61,,,,
07/05/25 10:15:00,68.13,7416.51,,,,
07/05/25 10:20:00,68.06,7663.86,,,,
07/05/25 10:25:00,69.99,7827.48,,,,
07/05/25 10:30:00,71.15,8329.78,,,,
07/05/25 10:35:00,74.62,8679.87,,,,
07/05/25 10:40:00,75.47,8128.10,,,,
07/05/25 10:45:00,75.16,8196.60,,,,
07/05/25 10:50:00,75.62,8169.96,,,,
07/05/25 10:55:00,75.93,8154.74,,,,
07/05/25 11:00:00,73.85,8561.90,,,,
07/05/25 11:05:00,74.78,8188.99,,,,
07/05/25 11:10:00,74.39,8386.86,,,,
07/05/25 11:15:00,75.62,8915.80,,,,
07/05/25 11:20:00,80.34,9087.03,,,,
07/05/25 11:25:00,84.51,9368.63,,,,
07/05/25 11:30:00,84.20,8824.47,,,,
07/05/25 11:35:00,81.11,9041.37,,,,
07/05/25 11:40:00,81.80,9281.10,,,,
07/05/25 11:45:00,83.19,9410.48,,,,
07/05/25 11:50:00,85.43,9646.41,,,,
07/05/25 11:55:00,85.12,9627.39,,,,
07/05/25 12:00:00,82.96,9585.53,,,,
07/05/25 12:05:00,83.27,9939.42,,,,
07/05/25 12:10:00,83.04,9692.08,,,,
07/05/25 12:15:00,82.73,9977.47,,,,
07/05/25 12:20:00,83.04,9791.01,,,,
07/05/25 12:25:00,83.50,9966.06,,,,
07/05/25 12:30:00,83.96,10243.84,,,,
07/05/25 12:35:00,79.79,10552.07,,,,
07/05/25 12:40:00,75.86,9657.83,,,,
07/05/25 12:45:00,75.39,9813.85,,,,
07/05/25 12:50:00,76.32,10221.01,,,,
07/05/25 12:55:00,74.47,9364.82,,,,
07/05/25 13:00:00,73.46,9517.03,,,,
07/05/25 13:05:00,74.31,10198.18,,,,
07/05/25 13:10:00,72.77,9349.60,,,,
07/05/25 13:15:00,74.00,10293.31,,,,
07/05/25 13:20:00,77.63,10449.33,,,,
07/05/25 13:25:00,78.79,9752.96,,,,
07/05/25 13:30:00,74.85,9463.76,,,,
07/05/25 13:35:00,72.69,9741.54,,,,
07/05/25 13:40:00,69.99,8934.82,,,,
07/05/25 13:45:00,69.37,9612.17,,,,
07/05/25 13:50:00,69.14,8820.66,,,,
07/05/25 13:55:00,71.76,8953.85,,,,
07/05/25 14:00:00,79.33,8664.65,,,,
07/05/25 14:05:00,80.18,8915.80,,,,
07/05/25 14:10:00,78.87,8641.82,,,,
07/05/25 14:15:00,77.01,8208.01,,,,
07/05/25 14:20:00,76.01,8535.27,,,,
07/05/25 14:25:00,77.71,8287.92,,,,
07/05/25 14:30:00,78.95,8345.00,,,,
07/05/25 14:35:00,80.64,8379.25,,,,
07/05/25 14:40:00,79.95,8481.99,,,,
07/05/25 14:45:00,79.56,8687.48,,,,
07/05/25 14:50:00,81.88,8580.93,,,,
07/05/25 14:55:00,79.10,8322.17,,,,
07/05/25 15:00:00,74.47,7960.67,,,,
07/05/25 15:05:00,72.46,8208.01,,,,
07/05/25 15:10:00,72.61,7865.54,,,,
07/05/25 15:15:00,72.69,7690.49,,,,
07/05/25 15:20:00,72.07,7690.49,,,,
07/05/25 15:25:00,72.92,7530.67,,,,
07/05/25 15:30:00,75.32,7559.21,,,,
07/05/25 15:35:00,74.39,7724.74,,,,
07/05/25 15:40:00,72.07,7637.22,,,,
07/05/25 15:45:00,70.99,7334.70,,,,
07/05/25 15:50:00,71.45,7684.79,,,,
07/05/25 15:55:00,74.39,7926.42,,,,
07/05/25 16:00:00,79.25,9224.03,,,,
07/05/25 16:05:00,77.40,7395.58,,,,
07/05/25 16:10:00,69.22,5629.93,,,,
07/05/25 16:15:00,64.74,6284.44,,,,
