Date Time,Temp (°F) LGR S/N: 22038779 c:1,Intensity (lum/ft²) LGR S/N: 22038779 c:2,Button Down LGR S/N: 22038779,Button Up LGR S/N: 22038779,Host Connected LGR S/N: 22038779,End Of File LGR S/N: 22038779
06/19/25 22:00:00,36.24,65.17,,,,
06/19/25 22:05:00,36.32,51.61,,,,
06/19/25 22:10:00,35.86,41.69,,,,
06/19/25 22:15:00,36.32,31.02,,,,
06/19/25 22:20:00,36.40,24.82,,,,
06/19/25 22:25:00,35.86,18.94,,,,
06/19/25 22:30:00,35.62,14.15,,,,
06/19/25 22:35:00,35.62,10.26,,,,
06/19/25 22:40:00,35.24,7.52,,,,
06/19/25 22:45:00,35.24,5.45,,,,
06/19/25 22:50:00,35.32,3.93,,,,
06/19/25 22:55:00,36.09,2.89,,,,
06/19/25 23:00:00,37.17,2.19,,,,
06/19/25 23:05:00,37.32,1.73,,,,
06/19/25 23:10:00,37.32,1.30,,,,
06/19/25 23:15:00,36.71,0.95,,,,
06/19/25 23:20:00,36.55,0.72,,,,
06/19/25 23:25:00,37.17,0.55,,,,
06/19/25 23:30:00,37.55,0.41,,,,
06/19/25 23:35:00,36.71,0.31,,,,
06/19/25 23:40:00,36.47,0.23,,,,
06/19/25 23:45:00,36.40,0.18,,,,
06/19/25 23:50:00,36.94,0.14,,,,
06/19/25 23:55:00,37.09,0.10,,,,
06/20/25 00:00:00,36.09,0.08,,,,
06/20/25 00:05:00,36.32,0.06,,,,
06/20/25 00:10:00,36.78,0.04,,,,
06/20/25 00:15:00,37.71,0.04,,,,
06/20/25 00:20:00,37.17,0.04,,,,
06/20/25 00:25:00,36.71,0.02,,,,
06/20/25 00:30:00,36.55,0.02,,,,
06/20/25 00:35:00,37.09,0.02,,,,
06/20/25 00:40:00,37.71,0.02,,,,
06/20/25 00:45:00,37.09,0.02,,,,
06/20/25 00:50:00,36.55,0.02,,,,
06/20/25 00:55:00,35.78,0.02,,,,
06/20/25 01:00:00,35.39,0.02,,,,
06/20/25 01:05:00,35.78,0.02,,,,
06/20/25 01:10:00,35.24,0.02,,,,
06/20/25 01:15:00,35.70,0.02,,,,
06/20/25 01:20:00,36.32,0.10,,,,
06/20/25 01:25:00,36.01,0.04,,,,
06/20/25 01:30:00,35.78,0.04,,,,
06/20/25 01:35:00,36.55,0.10,,,,
06/20/25 01:40:00,36.78,0.06,,,,
06/20/25 01:45:00,37.01,0.06,,,,
06/20/25 01:50:00,36.94,0.08,,,,
06/20/25 01:55:00,36.16,0.10,,,,
06/20/25 02:00:00,36.01,0.12,,,,
06/20/25 02:05:00,35.86,0.14,,,,
06/20/25 02:10:00,36.09,0.18,,,,
06/20/25 02:15:00,36.40,0.23,,,,
06/20/25 02:20:00,36.55,0.33,,,,
06/20/25 02:25:00,36.40,0.47,,,,
06/20/25 02:30:00,35.62,0.60,,,,
06/20/25 02:35:00,35.86,0.76,,,,
06/20/25 02:40:00,36.24,1.03,,,,
06/20/25 02:45:00,37.40,1.38,,,,
06/20/25 02:50:00,37.17,1.67,,,,
06/20/25 02:55:00,37.01,2.14,,,,
06/20/25 03:00:00,37.40,2.61,,,,
06/20/25 03:05:00,37.01,3.39,,,,
06/20/25 03:10:00,37.32,4.63,,,,
06/20/25 03:15:00,38.33,6.45,,,,
06/20/25 03:20:00,37.86,9.00,,,,
06/20/25 03:25:00,37.71,11.92,,,,
06/20/25 03:30:00,37.40,15.64,,,,
06/20/25 03:35:00,38.87,20.85,,,,
06/20/25 03:40:00,38.79,27.80,,,,
06/20/25 03:45:00,37.17,36.22,,,,
06/20/25 03:50:00,36.78,46.44,,,,
06/20/25 03:55:00,36.71,61.15,,,,
06/20/25 04:00:00,38.25,83.72,,,,
06/20/25 04:05:00,39.33,113.83,,,,
06/20/25 04:10:00,40.26,149.83,,,,
06/20/25 04:15:00,39.18,190.32,,,,
06/20/25 04:20:00,38.94,223.20,,,,
06/20/25 04:25:00,39.25,261.85,,,,
06/20/25 04:30:00,39.25,315.13,,,,
06/20/25 04:35:00,38.71,379.34,,,,
06/20/25 04:40:00,38.79,463.29,,,,
06/20/25 04:45:00,38.71,520.14,,,,
06/20/25 04:50:00,38.02,469.12,,,,
06/20/25 04:55:00,37.94,454.02,,,,
06/20/25 05:00:00,37.48,448.07,,,,
06/20/25 05:05:00,37.55,415.25,,,,
06/20/25 05:10:00,36.94,412.87,,,,
06/20/25 05:15:00,36.55,449.38,,,,
06/20/25 05:20:00,37.09,582.69,,,,
06/20/25 05:25:00,37.55,700.17,,,,
06/20/25 05:30:00,38.33,835.74,,,,
06/20/25 05:35:00,38.48,1016.49,,,,
06/20/25 05:40:00,39.02,1219.12,,,,
06/20/25 05:45:00,38.94,1186.78,,,,
06/20/25 05:50:00,39.64,1252.89,,,,
06/20/25 05:55:00,44.20,2675.12,,,,
06/20/25 06:00:00,43.42,2132.87,,,,
06/20/25 06:05:00,46.74,3258.28,,,,
06/20/25 06:10:00,47.13,1691.93,,,,
06/20/25 06:15:00,41.96,1450.77,,,,
06/20/25 06:20:00,39.95,1525.45,,,,
06/20/25 06:25:00,39.87,2172.82,,,,
06/20/25 06:30:00,41.18,2850.16,,,,
06/20/25 06:35:00,47.90,3483.74,,,,
06/20/25 06:40:00,51.69,3965.11,,,,
06/20/25 06:45:00,53.39,4393.21,,,,
06/20/25 06:50:00,54.62,4954.49,,,,
06/20/25 06:55:00,56.55,5346.43,,,,
06/20/25 07:00:00,57.32,5405.42,,,,
06/20/25 07:05:00,52.23,2231.80,,,,
06/20/25 07:10:00,45.20,1800.38,,,,
06/20/25 07:15:00,43.73,1992.07,,,,
06/20/25 07:20:00,43.96,2344.06,,,,
06/20/25 07:25:00,45.66,3109.87,,,,
06/20/25 07:30:00,49.91,3833.83,,,,
06/20/25 07:35:00,50.68,4402.72,,,,
06/20/25 07:40:00,59.10,8276.51,,,,
06/20/25 07:45:00,57.40,7895.98,,,,
06/20/25 07:50:00,61.72,8405.89,,,,
06/20/25 07:55:00,63.73,8333.59,,,,
06/20/25 08:00:00,63.19,7804.65,,,,
06/20/25 08:05:00,62.11,7270.01,,,,
06/20/25 08:10:00,60.41,6996.03,,,,
06/20/25 08:15:00,60.88,6938.95,,,,
06/20/25 08:20:00,62.50,7211.03,,,,
06/20/25 08:25:00,63.27,7357.53,,,,
06/20/25 08:30:00,63.19,7279.52,,,,
06/20/25 08:35:00,64.35,7595.36,,,,
06/20/25 08:40:00,65.28,7656.25,,,,
06/20/25 08:45:00,65.35,7612.48,,,,
06/20/25 08:50:00,65.51,7732.35,,,,
06/20/25 08:55:00,66.28,7783.72,,,,
06/20/25 09:00:00,65.74,7741.86,,,,
06/20/25 09:05:00,65.82,7793.24,,,,
06/20/25 09:10:00,65.97,7812.26,,,,
06/20/25 09:15:00,67.21,8093.85,,,,
06/20/25 09:20:00,67.36,8120.49,,,,
06/20/25 09:25:00,66.44,8086.24,,,,
06/20/25 09:30:00,66.90,8314.56,,,,
06/20/25 09:35:00,67.75,8219.43,,,,
06/20/25 09:40:00,68.44,8523.85,,,,
06/20/25 09:45:00,62.65,6543.20,,,,
06/20/25 09:50:00,68.29,8485.80,,,,
06/20/25 09:55:00,71.38,8805.44,,,,
06/20/25 10:00:00,71.76,8862.52,,,,
06/20/25 10:05:00,71.22,6301.56,,,,
06/20/25 10:10:00,73.31,9547.48,,,,
06/20/25 10:15:00,75.55,9494.20,,,,
06/20/25 10:20:00,73.93,9163.14,,,,
06/20/25 10:25:00,71.53,8691.28,,,,
06/20/25 10:30:00,68.67,8626.59,,,,
06/20/25 10:35:00,67.98,8801.64,,,,
06/20/25 10:40:00,68.52,8805.44,,,,
06/20/25 10:45:00,67.52,9003.32,,,,
06/20/25 10:50:00,67.28,9060.40,,,,
06/20/25 10:55:00,66.90,9212.61,,,,
06/20/25 11:00:00,67.59,9182.17,,,,
06/20/25 11:05:00,67.13,9094.65,,,,
06/20/25 11:10:00,67.59,9052.79,,,,
06/20/25 11:15:00,67.67,9094.65,,,,
06/20/25 11:20:00,68.13,9060.40,,,,
06/20/25 11:25:00,67.83,9083.23,,,,
06/20/25 11:30:00,67.83,9117.48,,,,
06/20/25 11:35:00,66.90,9132.70,,,,
06/20/25 11:40:00,67.13,9170.75,,,,
06/20/25 11:45:00,66.98,9174.56,,,,
06/20/25 11:50:00,66.82,9235.44,,,,
06/20/25 11:55:00,66.59,9273.49,,,,
06/20/25 12:00:00,67.44,9254.47,,,,
06/20/25 12:05:00,67.44,9273.49,,,,
06/20/25 12:10:00,66.74,9288.72,,,,
06/20/25 12:15:00,67.36,9288.72,,,,
06/20/25 12:20:00,68.91,9273.49,,,,
06/20/25 12:25:00,69.52,9288.72,,,,
06/20/25 12:30:00,70.14,9300.13,,,,
06/20/25 12:35:00,69.76,9296.33,,,,
06/20/25 12:40:00,67.75,9303.94,,,,
06/20/25 12:45:00,67.44,9288.72,,,,
06/20/25 12:50:00,66.82,9281.10,,,,
06/20/25 12:55:00,65.97,9273.49,,,,
06/20/25 13:00:00,66.74,9258.27,,,,
06/20/25 13:05:00,68.60,9250.66,,,,
06/20/25 13:10:00,69.60,9227.83,,,,
06/20/25 13:15:00,70.91,9216.41,,,,
06/20/25 13:20:00,70.06,9250.66,,,,
06/20/25 13:25:00,69.45,9269.69,,,,
06/20/25 13:30:00,68.75,9364.82,,,,
06/20/25 13:35:00,68.13,9536.06,,,,
06/20/25 13:40:00,70.68,9912.78,,,,
06/20/25 13:45:00,71.07,10160.13,,,,
06/20/25 13:50:00,68.60,8816.86,,,,
06/20/25 13:55:00,62.34,6476.61,,,,
06/20/25 14:00:00,58.95,5500.55,,,,
06/20/25 14:05:00,63.27,8828.28,,,,
06/20/25 14:10:00,67.21,8976.68,,,,
06/20/25 14:15:00,68.13,8862.52,,,,
06/20/25 14:20:00,68.60,8748.36,,,,
06/20/25 14:25:00,69.37,8698.90,,,,
06/20/25 14:30:00,68.91,8695.09,,,,
06/20/25 14:35:00,68.37,8851.11,,,,
06/20/25 14:40:00,69.22,9288.72,,,,
06/20/25 14:45:00,61.11,5766.92,,,,
06/20/25 14:50:00,62.57,6554.61,,,,
06/20/25 14:55:00,65.66,7865.54,,,,
06/20/25 15:00:00,67.83,8166.15,,,,
06/20/25 15:05:00,68.13,7987.31,,,,
06/20/25 15:10:00,69.45,7880.76,,,,
06/20/25 15:15:00,69.37,7787.53,,,,
06/20/25 15:20:00,70.91,7711.42,,,,
06/20/25 15:25:00,73.85,7652.44,,,,
06/20/25 15:30:00,73.93,7622.00,,,,
06/20/25 15:35:00,75.16,7646.73,,,,
06/20/25 15:40:00,73.77,7711.42,,,,
06/20/25 15:45:00,74.08,7812.26,,,,
06/20/25 15:50:00,75.70,7553.50,,,,
06/20/25 15:55:00,78.64,7854.12,,,,
06/20/25 16:00:00,77.86,6811.47,,,,
06/20/25 16:05:00,71.45,6427.14,,,,
06/20/25 16:10:00,71.30,7001.74,,,,
06/20/25 16:15:00,69.06,7182.49,,,,
06/20/25 16:20:00,66.98,6767.71,,,,
06/20/25 16:25:00,62.50,6156.96,,,,
06/20/25 16:30:00,60.03,5388.29,,,,
06/20/25 16:35:00,56.09,4543.52,,,,
06/20/25 16:40:00,55.55,4737.59,,,,
06/20/25 16:45:00,57.63,4775.64,,,,
06/20/25 16:50:00,58.33,5097.19,,,,
06/20/25 16:55:00,60.10,5882.98,,,,
06/20/25 17:00:00,62.11,6000.94,,,,
06/20/25 17:05:00,67.44,7032.18,,,,
06/20/25 17:10:00,70.76,5312.19,,,,
06/20/25 17:15:00,64.43,4739.49,,,,
06/20/25 17:20:00,66.28,5987.63,,,,
06/20/25 17:25:00,75.70,8021.55,,,,
06/20/25 17:30:00,78.71,7749.48,,,,
06/20/25 17:35:00,79.18,7304.26,,,,
06/20/25 17:40:00,69.68,4769.93,,,,
06/20/25 17:45:00,68.75,6613.60,,,,
06/20/25 17:50:00,64.20,3462.81,,,,
06/20/25 17:55:00,63.27,2870.14,,,,
06/20/25 18:00:00,61.65,4621.53,,,,
06/20/25 18:05:00,64.43,4731.88,,,,
06/20/25 18:10:00,64.97,4650.07,,,,
06/20/25 18:15:00,63.96,4560.64,,,,
06/20/25 18:20:00,63.35,3699.69,,,,
06/20/25 18:25:00,60.49,3617.88,,,,
06/20/25 18:30:00,58.40,2865.38,,,,
06/20/25 18:35:00,57.86,3125.10,,,,
06/20/25 18:40:00,58.56,2904.39,,,,
06/20/25 18:45:00,55.39,2750.27,,,,
06/20/25 18:50:00,50.84,2400.19,,,,
06/20/25 18:55:00,51.76,2361.18,,,,
06/20/25 19:00:00,47.83,1817.98,,,,
06/20/25 19:05:00,45.20,1617.25,,,,
06/20/25 19:10:00,45.12,1567.30,,,,
06/20/25 19:15:00,44.89,1587.76,,,,
06/20/25 19:20:00,45.20,1705.72,,,,
06/20/25 19:25:00,45.66,1891.71,,,,
06/20/25 19:30:00,48.67,2518.15,,,,
06/20/25 19:35:00,51.38,2883.46,,,,
06/20/25 19:40:00,50.45,2333.59,,,,
06/20/25 19:45:00,50.84,2260.34,,,,
06/20/25 19:50:00,52.00,2576.18,,,,
06/20/25 19:55:00,52.61,2650.39,,,,
06/20/25 20:00:00,52.84,2692.24,,,,
06/20/25 20:05:00,53.00,2598.06,,,,
06/20/25 20:10:00,52.92,2418.26,,,,
06/20/25 20:15:00,53.54,2187.09,,,,
06/20/25 20:20:00,53.69,1795.15,,,,
06/20/25 20:25:00,47.67,1413.19,,,,
06/20/25 20:30:00,47.36,1760.90,,,,
06/20/25 20:35:00,48.60,1623.91,,,,
06/20/25 20:40:00,47.05,1462.66,,,,
06/20/25 20:45:00,47.21,1258.12,,,,
06/20/25 20:50:00,45.35,1080.23,,,,
06/20/25 20:55:00,45.05,959.41,,,,
06/20/25 21:00:00,43.96,885.68,,,,
06/20/25 21:05:00,42.57,850.24,,,,
06/20/25 21:10:00,42.34,815.28,,,,
06/20/25 21:15:00,42.27,727.05,,,,
06/20/25 21:20:00,41.80,589.82,,,,
06/20/25 21:25:00,44.04,474.71,,,,
06/20/25 21:30:00,46.82,371.13,,,,
06/20/25 21:35:00,45.97,273.03,,,,
06/20/25 21:40:00,43.04,211.37,,,,
06/20/25 21:45:00,43.89,167.08,,,,
06/20/25 21:50:00,41.80,139.67,,,,
06/20/25 21:55:00,40.33,116.39,,,,
06/20/25 22:00:00,39.18,94.00,,,,
06/20/25 22:05:00,37.17,75.63,,,,
06/20/25 22:10:00,37.94,59.52,,,,
06/20/25 22:15:00,37.17,46.18,,,,
06/20/25 22:20:00,37.01,34.75,,,,
06/20/25 22:25:00,36.63,25.42,,,,
06/20/25 22:30:00,36.55,18.69,,,,
06/20/25 22:35:00,36.71,13.65,,,,
06/20/25 22:40:00,36.71,9.77,,,,
06/20/25 22:45:00,36.47,7.27,,,,
06/20/25 22:50:00,37.48,5.09,,,,
06/20/25 22:55:00,36.63,3.68,,,,
06/20/25 23:00:00,35.62,2.65,,,,
06/20/25 23:05:00,35.32,2.02,,,,
06/20/25 23:10:00,34.54,1.52,,,,
06/20/25 23:15:00,35.01,1.15,,,,
06/20/25 23:20:00,35.55,0.88,,,,
06/20/25 23:25:00,35.55,0.68,,,,
06/20/25 23:30:00,35.16,0.51,,,,
06/20/25 23:35:00,35.32,0.41,,,,
06/20/25 23:40:00,34.47,0.33,,,,
06/20/25 23:45:00,34.08,0.25,,,,
06/20/25 23:50:00,35.78,0.21,,,,
06/20/25 23:55:00,37.09,0.16,,,,
06/21/25 00:00:00,35.08,0.12,,,,
06/21/25 00:05:00,33.85,0.10,,,,
06/21/25 00:10:00,33.69,0.08,,,,
06/21/25 00:15:00,35.62,0.08,,,,
06/21/25 00:20:00,36.32,0.06,,,,
06/21/25 00:25:00,35.39,0.06,,,,
06/21/25 00:30:00,35.01,0.04,,,,
06/21/25 00:35:00,34.47,0.04,,,,
06/21/25 00:40:00,34.31,0.04,,,,
06/21/25 00:45:00,35.39,0.04,,,,
06/21/25 00:50:00,36.40,0.04,,,,
06/21/25 00:55:00,38.71,0.04,,,,
06/21/25 01:00:00,39.18,0.04,,,,
06/21/25 01:05:00,38.48,0.04,,,,
06/21/25 01:10:00,38.79,0.04,,,,
06/21/25 01:15:00,36.09,0.04,,,,
06/21/25 01:20:00,34.93,0.04,,,,
06/21/25 01:25:00,35.39,0.04,,,,
06/21/25 01:30:00,35.86,0.06,,,,
06/21/25 01:35:00,35.47,0.06,,,,
06/21/25 01:40:00,34.93,0.08,,,,
06/21/25 01:45:00,35.08,0.08,,,,
06/21/25 01:50:00,34.77,0.10,,,,
06/21/25 01:55:00,33.93,0.12,,,,
06/21/25 02:00:00,33.62,0.16,,,,
06/21/25 02:05:00,33.85,0.21,,,,
06/21/25 02:10:00,34.62,0.25,,,,
06/21/25 02:15:00,35.47,0.31,,,,
06/21/25 02:20:00,36.63,0.39,,,,
06/21/25 02:25:00,37.55,0.47,,,,
06/21/25 02:30:00,37.79,0.66,,,,
06/21/25 02:35:00,37.86,0.88,,,,
06/21/25 02:40:00,37.01,1.15,,,,
06/21/25 02:45:00,35.55,1.52,,,,
06/21/25 02:50:00,34.93,2.12,,,,
06/21/25 02:55:00,33.93,2.69,,,,
06/21/25 03:00:00,33.77,3.76,,,,
06/21/25 03:05:00,34.16,5.25,,,,
06/21/25 03:10:00,34.08,7.11,,,,
06/21/25 03:15:00,35.01,10.10,,,,
06/21/25 03:20:00,34.31,13.83,,,,
06/21/25 03:25:00,33.31,19.29,,,,
06/21/25 03:30:00,32.77,25.75,,,,
06/21/25 03:35:00,33.08,34.01,,,,
06/21/25 03:40:00,33.23,44.30,,,,
06/21/25 03:45:00,33.00,56.54,,,,
06/21/25 03:50:00,33.54,72.75,,,,
06/21/25 03:55:00,33.08,92.78,,,,
06/21/25 04:00:00,33.46,116.80,,,,
06/21/25 04:05:00,34.70,145.49,,,,
06/21/25 04:10:00,35.39,183.25,,,,
06/21/25 04:15:00,35.93,231.11,,,,
06/21/25 04:20:00,36.47,279.33,,,,
06/21/25 04:25:00,35.70,336.53,,,,
06/21/25 04:30:00,35.86,400.39,,,,
06/21/25 04:35:00,36.47,467.81,,,,
06/21/25 04:40:00,38.64,544.39,,,,
06/21/25 04:45:00,38.87,630.73,,,,
06/21/25 04:50:00,40.95,719.20,,,,
06/21/25 04:55:00,40.33,816.47,,,,
06/21/25 05:00:00,41.34,910.65,,,,
06/21/25 05:05:00,41.34,996.03,,,,
06/21/25 05:10:00,42.03,1106.86,,,,
06/21/25 05:15:00,43.42,1198.67,,,,
06/21/25 05:20:00,43.58,1314.73,,,,
06/21/25 05:25:00,44.50,1441.73,,,,
06/21/25 05:30:00,44.58,1586.33,,,,
06/21/25 05:35:00,44.66,1713.33,,,,
06/21/25 05:40:00,45.35,1841.76,,,,
06/21/25 05:45:00,45.35,1980.65,,,,
06/21/25 05:50:00,45.20,2145.23,,,,
06/21/25 05:55:00,45.43,2169.02,,,,
06/21/25 06:00:00,45.35,2076.74,,,,
06/21/25 06:05:00,44.81,2032.03,,,,
06/21/25 06:10:00,44.43,1915.96,,,,
06/21/25 06:15:00,45.74,2331.69,,,,
06/21/25 06:20:00,48.83,2641.82,,,,
06/21/25 06:25:00,51.07,2431.58,,,,
06/21/25 06:30:00,50.06,2781.67,,,,
06/21/25 06:35:00,49.76,3183.13,,,,
06/21/25 06:40:00,49.68,3192.64,,,,
06/21/25 06:45:00,50.76,3927.06,,,,
06/21/25 06:50:00,54.47,4475.02,,,,
06/21/25 06:55:00,56.24,4804.18,,,,
06/21/25 07:00:00,56.09,5053.43,,,,
06/21/25 07:05:00,56.09,5333.12,,,,
06/21/25 07:10:00,56.40,5435.86,,,,
06/21/25 07:15:00,56.01,5538.60,,,,
06/21/25 07:20:00,58.40,5890.59,,,,
06/21/25 07:25:00,60.34,5814.48,,,,
06/21/25 07:30:00,62.19,5820.19,,,,
06/21/25 07:35:00,62.96,5896.30,,,,
06/21/25 07:40:00,61.65,5924.84,,,,
06/21/25 07:45:00,62.27,6071.34,,,,
06/21/25 07:50:00,62.65,6136.03,,,,
06/21/25 07:55:00,63.19,6147.45,,,,
06/21/25 08:00:00,63.73,6307.27,,,,
06/21/25 08:05:00,64.12,6352.93,,,,
06/21/25 08:10:00,65.43,6459.48,,,,
06/21/25 08:15:00,65.35,6356.74,,,,
06/21/25 08:20:00,63.89,6330.10,,,,
06/21/25 08:25:00,63.81,6742.98,,,,
06/21/25 08:30:00,64.27,6788.64,,,,
06/21/25 08:35:00,65.74,6657.36,,,,
06/21/25 08:40:00,67.98,7106.38,,,,
06/21/25 08:45:00,70.30,7446.95,,,,
06/21/25 08:50:00,71.76,7108.28,,,,
06/21/25 08:55:00,72.54,7188.19,,,,
06/21/25 09:00:00,68.67,6054.22,,,,
06/21/25 09:05:00,68.98,6566.03,,,,
06/21/25 09:10:00,72.00,6693.51,,,,
06/21/25 09:15:00,74.08,7058.81,,,,
06/21/25 09:20:00,74.23,6906.60,,,,
06/21/25 09:25:00,74.31,7172.97,,,,
06/21/25 09:30:00,74.23,6885.67,,,,
06/21/25 09:35:00,73.69,6967.49,,,,
06/21/25 09:40:00,74.39,6914.21,,,,
06/21/25 09:45:00,74.00,7098.77,,,,
06/21/25 09:50:00,74.00,7361.34,,,,
06/21/25 09:55:00,74.16,7271.91,,,,
06/21/25 10:00:00,75.47,7553.50,,,,
06/21/25 10:05:00,78.25,7873.15,,,,
06/21/25 10:10:00,79.25,8097.66,,,,
06/21/25 10:15:00,77.48,7797.04,,,,
06/21/25 10:20:00,77.86,7675.27,,,,
06/21/25 10:25:00,76.78,7313.77,,,,
06/21/25 10:30:00,75.70,7684.79,,,,
06/21/25 10:35:00,76.71,8246.07,,,,
06/21/25 10:40:00,78.33,8565.71,,,,
06/21/25 10:45:00,79.02,8710.31,,,,
06/21/25 10:50:00,80.18,8767.39,,,,
06/21/25 10:55:00,79.87,8744.56,,,,
06/21/25 11:00:00,79.79,8843.50,,,,
06/21/25 11:05:00,82.19,8984.29,,,,
06/21/25 11:10:00,84.12,9170.75,,,,
06/21/25 11:15:00,86.20,9147.92,,,,
06/21/25 11:20:00,86.51,9212.61,,,,
06/21/25 11:25:00,85.66,9189.78,,,,
06/21/25 11:30:00,85.28,8832.08,,,,
06/21/25 11:35:00,83.42,8919.60,,,,
06/21/25 11:40:00,77.71,9033.76,,,,
06/21/25 11:45:00,75.78,8991.90,,,,
06/21/25 11:50:00,76.17,9193.58,,,,
06/21/25 11:55:00,76.17,9189.78,,,,
06/21/25 12:00:00,76.32,9265.88,,,,
06/21/25 12:05:00,78.33,9303.94,,,,
06/21/25 12:10:00,81.88,9391.46,,,,
06/21/25 12:15:00,81.42,8421.11,,,,
06/21/25 12:20:00,80.95,8965.27,,,,
06/21/25 12:25:00,81.42,8847.30,,,,
06/21/25 12:30:00,80.64,8908.19,,,,
06/21/25 12:35:00,80.18,9033.76,,,,
06/21/25 12:40:00,81.57,9262.08,,,,
06/21/25 12:45:00,77.79,9235.44,,,,
06/21/25 12:50:00,76.09,9311.55,,,,
06/21/25 12:55:00,75.86,9166.95,,,,
06/21/25 13:00:00,75.70,9364.82,,,,
06/21/25 13:05:00,74.31,9265.88,,,,
06/21/25 13:10:00,74.47,9189.78,,,,
06/21/25 13:15:00,77.48,9109.87,,,,
06/21/25 13:20:00,79.49,8843.50,,,,
06/21/25 13:25:00,81.42,8946.24,,,,
06/21/25 13:30:00,83.50,9117.48,,,,
06/21/25 13:35:00,84.27,8873.94,,,,
06/21/25 13:40:00,85.74,8953.85,,,,
06/21/25 13:45:00,84.66,8919.60,,,,
06/21/25 13:50:00,84.81,8847.30,,,,
06/21/25 13:55:00,84.66,8755.97,,,,
06/21/25 14:00:00,82.34,8778.81,,,,
06/21/25 14:05:00,83.81,8676.06,,,,
06/21/25 14:10:00,85.28,8626.59,,,,
06/21/25 14:15:00,84.58,8257.48,,,,
06/21/25 14:20:00,84.12,7804.65,,,,
06/21/25 14:25:00,83.12,8249.87,,,,
06/21/25 14:30:00,82.65,8421.11,,,,
06/21/25 14:35:00,81.34,8432.52,,,,
06/21/25 14:40:00,81.11,8101.46,,,,
06/21/25 14:45:00,80.80,7930.23,,,,
06/21/25 14:50:00,80.10,7907.39,,,,
06/21/25 14:55:00,77.63,7880.76,,,,
