Date Time,Temp (°F) LGR S/N: 22038780 c:1,Intensity (lum/ft²) LGR S/N: 22038780 c:2,Button Down LGR S/N: 22038780,Button Up LGR S/N: 22038780,Host Connected LGR S/N: 22038780,End Of File LGR S/N: 22038780
06/24/25 16:45:00,65.43,7684.79,,,,
06/24/25 16:50:00,63.27,7262.40,,,,
06/24/25 16:55:00,64.81,7426.03,,,,
06/24/25 17:00:00,68.29,8805.44,,,,
06/24/25 17:05:00,71.15,8881.55,,,,
06/24/25 17:10:00,66.05,6459.48,,,,
06/24/25 17:15:00,62.03,5601.39,,,,
06/24/25 17:20:00,56.63,4724.27,,,,
06/24/25 17:25:00,55.08,4252.41,,,,
06/24/25 17:30:00,53.46,3759.63,,,,
06/24/25 17:35:00,51.30,3371.49,,,,
06/24/25 17:40:00,50.14,3108.92,,,,
06/24/25 17:45:00,50.22,4832.72,,,,
06/24/25 17:50:00,50.53,3654.03,,,,
06/24/25 17:55:00,49.68,3437.13,,,,
06/24/25 18:00:00,51.69,3589.34,,,,
06/24/25 18:05:00,52.30,3674.96,,,,
06/24/25 18:10:00,51.30,3204.06,,,,
06/24/25 18:15:00,50.45,3271.60,,,,
06/24/25 18:20:00,51.45,3533.21,,,,
06/24/25 18:25:00,51.76,3386.71,,,,
06/24/25 18:30:00,51.53,3165.05,,,,
06/24/25 18:35:00,49.06,2391.63,,,,
06/24/25 18:40:00,47.44,2367.84,,,,
06/24/25 18:45:00,47.28,2573.33,,,,
06/24/25 18:50:00,47.05,2435.39,,,,
06/24/25 18:55:00,47.98,2965.27,,,,
06/24/25 19:00:00,49.29,2662.75,,,,
06/24/25 19:05:00,46.98,2365.94,,,,
06/24/25 19:10:00,45.28,2280.32,,,,
06/24/25 19:15:00,45.20,2444.90,,,,
06/24/25 19:20:00,45.12,2260.34,,,,
06/24/25 19:25:00,43.89,2009.19,,,,
06/24/25 19:30:00,42.42,1763.28,,,,
06/24/25 19:35:00,41.49,1563.50,,,,
06/24/25 19:40:00,40.80,1453.15,,,,
06/24/25 19:45:00,40.10,1332.80,,,,
06/24/25 19:50:00,39.41,1232.44,,,,
06/24/25 19:55:00,39.18,1161.09,,,,
06/24/25 20:00:00,39.02,1092.59,,,,
06/24/25 20:05:00,38.87,1065.48,,,,
06/24/25 20:10:00,39.02,1029.33,,,,
06/24/25 20:15:00,38.94,1006.98,,,,
06/24/25 20:20:00,39.10,949.18,,,,
06/24/25 20:25:00,38.94,854.76,,,,
06/24/25 20:30:00,38.48,762.72,,,,
06/24/25 20:35:00,37.79,696.13,,,,
06/24/25 20:40:00,37.40,630.25,,,,
06/24/25 20:45:00,37.17,575.79,,,,
06/24/25 20:50:00,36.78,528.94,,,,
06/24/25 20:55:00,37.01,493.50,,,,
06/24/25 21:00:00,36.86,445.93,,,,
06/24/25 21:05:00,36.63,384.10,,,,
06/24/25 21:10:00,36.24,302.64,,,,
06/24/25 21:15:00,35.86,247.46,,,,
06/24/25 21:20:00,35.78,205.90,,,,
06/24/25 21:25:00,35.39,174.33,,,,
06/24/25 21:30:00,35.08,154.77,,,,
06/24/25 21:35:00,34.77,135.98,,,,
06/24/25 21:40:00,34.70,120.28,,,,
06/24/25 21:45:00,34.54,102.24,,,,
06/24/25 21:50:00,34.39,83.75,,,,
06/24/25 21:55:00,34.62,67.72,,,,
06/24/25 22:00:00,34.47,53.81,,,,
06/24/25 22:05:00,34.47,42.74,,,,
06/24/25 22:10:00,34.47,33.83,,,,
06/24/25 22:15:00,34.62,27.66,,,,
06/24/25 22:20:00,34.85,22.36,,,,
06/24/25 22:25:00,34.70,16.65,,,,
06/24/25 22:30:00,34.62,11.48,,,,
06/24/25 22:35:00,34.54,8.20,,,,
06/24/25 22:40:00,34.39,6.05,,,,
06/24/25 22:45:00,34.39,4.48,,,,
06/24/25 22:50:00,34.54,3.11,,,,
06/24/25 22:55:00,34.77,2.14,,,,
06/24/25 23:00:00,34.77,1.44,,,,
06/24/25 23:05:00,34.70,1.07,,,,
06/24/25 23:10:00,34.70,0.80,,,,
06/24/25 23:15:00,34.54,0.58,,,,
06/24/25 23:20:00,34.77,0.45,,,,
06/24/25 23:25:00,34.70,0.33,,,,
06/24/25 23:30:00,34.77,0.27,,,,
06/24/25 23:35:00,34.39,0.21,,,,
06/24/25 23:40:00,34.23,0.16,,,,
06/24/25 23:45:00,34.39,0.14,,,,
06/24/25 23:50:00,34.39,0.10,,,,
06/24/25 23:55:00,34.70,0.08,,,,
06/25/25 00:00:00,34.85,0.08,,,,
06/25/25 00:05:00,34.70,0.06,,,,
06/25/25 00:10:00,34.47,0.04,,,,
06/25/25 00:15:00,34.47,0.04,,,,
06/25/25 00:20:00,34.23,0.04,,,,
06/25/25 00:25:00,34.39,0.02,,,,
06/25/25 00:30:00,34.54,0.02,,,,
06/25/25 00:35:00,34.47,0.02,,,,
06/25/25 00:40:00,34.39,0.02,,,,
06/25/25 00:45:00,34.39,0.02,,,,
06/25/25 00:50:00,34.47,0.02,,,,
06/25/25 00:55:00,34.39,0.02,,,,
06/25/25 01:00:00,34.31,0.02,,,,
06/25/25 01:05:00,34.31,0.02,,,,
06/25/25 01:10:00,34.47,0.02,,,,
06/25/25 01:15:00,34.47,0.02,,,,
06/25/25 01:20:00,34.39,0.02,,,,
06/25/25 01:25:00,34.62,0.02,,,,
06/25/25 01:30:00,34.70,0.02,,,,
06/25/25 01:35:00,34.70,0.02,,,,
06/25/25 01:40:00,34.54,0.02,,,,
06/25/25 01:45:00,34.47,0.04,,,,
06/25/25 01:50:00,34.39,0.04,,,,
06/25/25 01:55:00,34.62,0.06,,,,
06/25/25 02:00:00,34.77,0.06,,,,
06/25/25 02:05:00,34.62,0.08,,,,
06/25/25 02:10:00,34.93,0.10,,,,
06/25/25 02:15:00,34.62,0.14,,,,
06/25/25 02:20:00,34.39,0.19,,,,
06/25/25 02:25:00,34.39,0.25,,,,
06/25/25 02:30:00,34.39,0.33,,,,
06/25/25 02:35:00,34.62,0.43,,,,
06/25/25 02:40:00,34.54,0.54,,,,
06/25/25 02:45:00,34.39,0.70,,,,
06/25/25 02:50:00,34.39,1.01,,,,
06/25/25 02:55:00,34.23,1.34,,,,
06/25/25 03:00:00,34.54,1.83,,,,
06/25/25 03:05:00,34.70,2.57,,,,
06/25/25 03:10:00,35.01,4.05,,,,
06/25/25 03:15:00,35.24,5.97,,,,
06/25/25 03:20:00,35.39,7.96,,,,
06/25/25 03:25:00,34.62,9.91,,,,
06/25/25 03:30:00,34.39,13.51,,,,
06/25/25 03:35:00,34.62,18.66,,,,
06/25/25 03:40:00,34.77,25.72,,,,
06/25/25 03:45:00,34.70,34.38,,,,
06/25/25 03:50:00,34.70,47.19,,,,
06/25/25 03:55:00,34.62,62.70,,,,
06/25/25 04:00:00,34.85,81.96,,,,
06/25/25 04:05:00,34.77,108.87,,,,
06/25/25 04:10:00,34.93,137.11,,,,
06/25/25 04:15:00,35.01,172.01,,,,
06/25/25 04:20:00,35.08,219.28,,,,
06/25/25 04:25:00,35.39,267.44,,,,
06/25/25 04:30:00,35.62,305.49,,,,
06/25/25 04:35:00,35.78,353.06,,,,
06/25/25 04:40:00,35.86,407.17,,,,
06/25/25 04:45:00,36.01,470.19,,,,
06/25/25 04:50:00,36.40,540.83,,,,
06/25/25 04:55:00,36.09,599.10,,,,
06/25/25 05:00:00,36.40,632.15,,,,
06/25/25 05:05:00,36.47,686.14,,,,
06/25/25 05:10:00,36.78,798.16,,,,
06/25/25 05:15:00,37.09,814.81,,,,
06/25/25 05:20:00,37.01,864.04,,,,
06/25/25 05:25:00,37.09,893.77,,,,
06/25/25 05:30:00,37.32,1049.31,,,,
06/25/25 05:35:00,37.71,1125.41,,,,
06/25/25 05:40:00,37.86,1087.84,,,,
06/25/25 05:45:00,37.86,1052.64,,,,
06/25/25 05:50:00,37.79,1070.71,,,,
06/25/25 05:55:00,37.63,1097.83,,,,
06/25/25 06:00:00,37.48,1086.89,,,,
06/25/25 06:05:00,37.25,1030.28,,,,
06/25/25 06:10:00,37.63,1045.03,,,,
06/25/25 06:15:00,38.02,1099.73,,,,
06/25/25 06:20:00,38.02,1008.88,,,,
06/25/25 06:25:00,37.79,1094.50,,,,
06/25/25 06:30:00,38.33,1444.11,,,,
06/25/25 06:35:00,39.49,1777.55,,,,
06/25/25 06:40:00,40.10,1937.37,,,,
06/25/25 06:45:00,41.18,2337.40,,,,
06/25/25 06:50:00,42.19,2476.29,,,,
06/25/25 06:55:00,42.11,2543.84,,,,
06/25/25 07:00:00,41.65,2569.52,,,,
06/25/25 07:05:00,41.88,2582.84,,,,
06/25/25 07:10:00,42.11,2600.92,,,,
06/25/25 07:15:00,42.50,2348.82,,,,
06/25/25 07:20:00,42.65,2633.26,,,,
06/25/25 07:25:00,44.04,2792.13,,,,
06/25/25 07:30:00,45.28,2961.47,,,,
06/25/25 07:35:00,47.28,3403.83,,,,
06/25/25 07:40:00,47.36,3618.83,,,,
06/25/25 07:45:00,45.59,2930.07,,,,
06/25/25 07:50:00,44.04,2734.10,,,,
06/25/25 07:55:00,44.43,3080.38,,,,
06/25/25 08:00:00,44.58,3400.03,,,,
06/25/25 08:05:00,44.97,3449.50,,,,
06/25/25 08:10:00,45.51,3287.77,,,,
06/25/25 08:15:00,45.66,3862.37,,,,
06/25/25 08:20:00,46.74,4071.66,,,,
06/25/25 08:25:00,48.13,4406.53,,,,
06/25/25 08:30:00,48.98,4680.51,,,,
06/25/25 08:35:00,50.22,4817.50,,,,
06/25/25 08:40:00,49.68,4446.48,,,,
06/25/25 08:45:00,48.52,4258.12,,,,
06/25/25 08:50:00,47.75,4147.77,,,,
06/25/25 08:55:00,47.75,4377.99,,,,
06/25/25 09:00:00,49.52,5129.53,,,,
06/25/25 09:05:00,51.22,5340.73,,,,
06/25/25 09:10:00,51.61,5068.65,,,,
06/25/25 09:15:00,51.07,4768.03,,,,
06/25/25 09:20:00,50.84,4714.76,,,,
06/25/25 09:25:00,50.30,4794.67,,,,
06/25/25 09:30:00,50.14,4849.84,,,,
06/25/25 09:35:00,50.37,5047.72,,,,
06/25/25 09:40:00,51.69,5403.51,,,,
06/25/25 09:45:00,51.76,5852.54,,,,
06/25/25 09:50:00,53.93,6078.95,,,,
06/25/25 09:55:00,53.39,5744.09,,,,
06/25/25 10:00:00,53.93,5510.06,,,,
06/25/25 10:05:00,54.47,5882.98,,,,
06/25/25 10:10:00,54.08,6160.77,,,,
06/25/25 10:15:00,53.15,6381.47,,,,
06/25/25 10:20:00,52.84,6756.29,,,,
06/25/25 10:25:00,53.93,6904.70,,,,
06/25/25 10:30:00,55.08,6605.99,,,,
06/25/25 10:35:00,54.78,6703.02,,,,
06/25/25 10:40:00,55.32,6931.34,,,,
06/25/25 10:45:00,56.40,7228.15,,,,
06/25/25 10:50:00,57.71,7526.87,,,,
06/25/25 10:55:00,57.79,7102.58,,,,
06/25/25 11:00:00,58.25,7566.82,,,,
06/25/25 11:05:00,58.10,7665.76,,,,
06/25/25 11:10:00,55.93,6849.52,,,,
06/25/25 11:15:00,56.47,6596.47,,,,
06/25/25 11:20:00,56.63,6881.87,,,,
06/25/25 11:25:00,57.01,7110.19,,,,
06/25/25 11:30:00,58.56,7873.15,,,,
06/25/25 11:35:00,63.58,8059.61,,,,
06/25/25 11:40:00,64.12,7637.22,,,,
06/25/25 11:45:00,64.43,7235.76,,,,
06/25/25 11:50:00,63.58,7941.64,,,,
06/25/25 11:55:00,64.20,9026.15,,,,
06/25/25 12:00:00,67.59,9452.34,,,,
06/25/25 12:05:00,68.44,9140.31,,,,
06/25/25 12:10:00,68.67,8942.43,,,,
06/25/25 12:15:00,71.07,8965.27,,,,
06/25/25 12:20:00,66.44,8599.96,,,,
06/25/25 12:25:00,64.74,9014.73,,,,
06/25/25 12:30:00,64.97,9064.20,,,,
06/25/25 12:35:00,63.42,7926.42,,,,
06/25/25 12:40:00,64.43,7949.25,,,,
06/25/25 12:45:00,63.11,7536.38,,,,
06/25/25 12:50:00,63.27,7623.90,,,,
06/25/25 12:55:00,64.81,7991.11,,,,
06/25/25 13:00:00,64.66,7660.05,,,,
06/25/25 13:05:00,65.82,7953.06,,,,
06/25/25 13:10:00,71.22,8618.98,,,,
06/25/25 13:15:00,69.91,9140.31,,,,
06/25/25 13:20:00,68.91,9212.61,,,,
06/25/25 13:25:00,72.00,9037.57,,,,
06/25/25 13:30:00,74.93,9197.39,,,,
06/25/25 13:35:00,76.40,8801.64,,,,
06/25/25 13:40:00,72.07,8272.70,,,,
06/25/25 13:45:00,70.37,8413.50,,,,
06/25/25 13:50:00,70.53,7918.81,,,,
06/25/25 13:55:00,71.45,8078.63,,,,
06/25/25 14:00:00,73.93,8588.54,,,,
06/25/25 14:05:00,74.93,8352.61,,,,
06/25/25 14:10:00,70.76,7458.37,,,,
06/25/25 14:15:00,73.15,7876.95,,,,
06/25/25 14:20:00,73.39,7991.11,,,,
06/25/25 14:25:00,73.69,8063.41,,,,
06/25/25 14:30:00,71.61,7873.15,,,,
06/25/25 14:35:00,67.59,7779.92,,,,
06/25/25 14:40:00,65.20,7793.24,,,,
06/25/25 14:45:00,67.44,9064.20,,,,
06/25/25 14:50:00,68.29,9075.62,,,,
06/25/25 14:55:00,66.74,8866.33,,,,
06/25/25 15:00:00,66.90,9494.20,,,,
06/25/25 15:05:00,69.83,9498.01,,,,
06/25/25 15:10:00,71.22,9733.93,,,,
06/25/25 15:15:00,68.67,8923.41,,,,
06/25/25 15:20:00,68.29,8797.83,,,,
06/25/25 15:25:00,67.13,10361.81,,,,
06/25/25 15:30:00,67.83,8835.89,,,,
06/25/25 15:35:00,63.73,7707.62,,,,
06/25/25 15:40:00,62.03,7391.78,,,,
06/25/25 15:45:00,60.72,7165.36,,,,
06/25/25 15:50:00,59.56,7296.65,,,,
06/25/25 15:55:00,58.33,6935.14,,,,
06/25/25 16:00:00,60.03,8695.09,,,,
06/25/25 16:05:00,58.33,7555.41,,,,
06/25/25 16:10:00,55.08,6537.49,,,,
06/25/25 16:15:00,53.15,6459.48,,,,
06/25/25 16:20:00,52.38,6508.95,,,,
06/25/25 16:25:00,52.38,6175.99,,,,
06/25/25 16:30:00,51.38,5641.34,,,,
06/25/25 16:35:00,49.91,5331.21,,,,
06/25/25 16:40:00,48.13,4866.97,,,,
06/25/25 16:45:00,47.59,5047.72,,,,
06/25/25 16:50:00,47.90,5093.38,,,,
06/25/25 16:55:00,48.29,5268.43,,,,
06/25/25 17:00:00,48.44,5237.98,,,,
06/25/25 17:05:00,48.44,5165.68,,,,
06/25/25 17:10:00,48.67,5542.41,,,,
06/25/25 17:15:00,49.68,5728.87,,,,
06/25/25 17:20:00,49.83,5765.02,,,,
06/25/25 17:25:00,49.91,5626.12,,,,
06/25/25 17:30:00,51.07,5772.63,,,,
06/25/25 17:35:00,50.99,5036.30,,,,
06/25/25 17:40:00,49.91,4760.42,,,,
06/25/25 17:45:00,48.75,4419.85,,,,
06/25/25 17:50:00,48.44,4294.27,,,,
06/25/25 17:55:00,46.90,3809.10,,,,
06/25/25 18:00:00,45.97,3657.84,,,,
06/25/25 18:05:00,46.05,3698.74,,,,
06/25/25 18:10:00,45.66,3520.85,,,,
06/25/25 18:15:00,45.66,3516.09,,,,
06/25/25 18:20:00,46.36,3761.53,,,,
06/25/25 18:25:00,46.98,3537.97,,,,
06/25/25 18:30:00,45.43,2921.51,,,,
06/25/25 18:35:00,43.96,2682.73,,,,
06/25/25 18:40:00,43.19,2378.31,,,,
06/25/25 18:45:00,42.34,2122.40,,,,
06/25/25 18:50:00,41.03,2096.72,,,,
06/25/25 18:55:00,41.26,2206.12,,,,
06/25/25 19:00:00,41.65,2432.53,,,,
06/25/25 19:05:00,41.80,2437.29,,,,
06/25/25 19:10:00,41.49,2240.37,,,,
06/25/25 19:15:00,40.57,2100.52,,,,
06/25/25 19:20:00,40.49,2155.70,,,,
06/25/25 19:25:00,40.64,2240.37,,,,
06/25/25 19:30:00,40.33,2135.72,,,,
06/25/25 19:35:00,40.49,2032.03,,,,
06/25/25 19:40:00,40.49,1788.96,,,,
06/25/25 19:45:00,40.57,1672.90,,,,
06/25/25 19:50:00,40.95,1507.85,,,,
06/25/25 19:55:00,40.33,1428.89,,,,
06/25/25 20:00:00,39.87,1276.20,,,,
06/25/25 20:05:00,39.18,1192.96,,,,
06/25/25 20:10:00,39.25,1167.27,,,,
06/25/25 20:15:00,39.10,1104.01,,,,
06/25/25 20:20:00,39.10,967.26,,,,
06/25/25 20:25:00,38.02,915.65,,,,
06/25/25 20:30:00,37.40,911.84,,,,
06/25/25 20:35:00,37.25,859.76,,,,
06/25/25 20:40:00,37.01,759.63,,,,
06/25/25 20:45:00,36.94,674.49,,,,
06/25/25 20:50:00,36.71,641.43,,,,
06/25/25 20:55:00,36.55,590.06,,,,
06/25/25 21:00:00,36.09,533.22,,,,
06/25/25 21:05:00,36.09,521.09,,,,
06/25/25 21:10:00,36.24,621.21,,,,
06/25/25 21:15:00,36.40,502.77,,,,
06/25/25 21:20:00,36.16,451.88,,,,
06/25/25 21:25:00,35.70,351.75,,,,
06/25/25 21:30:00,35.08,265.54,,,,
06/25/25 21:35:00,35.01,220.17,,,,
06/25/25 21:40:00,35.32,193.95,,,,
06/25/25 21:45:00,35.16,157.09,,,,
06/25/25 21:50:00,34.70,122.90,,,,
06/25/25 21:55:00,34.77,100.45,,,,
06/25/25 22:00:00,34.47,76.25,,,,
06/25/25 22:05:00,34.39,56.56,,,,
06/25/25 22:10:00,34.54,45.49,,,,
06/25/25 22:15:00,34.62,33.30,,,,
06/25/25 22:20:00,34.39,27.12,,,,
06/25/25 22:25:00,34.47,19.85,,,,
06/25/25 22:30:00,34.31,13.99,,,,
06/25/25 22:35:00,34.47,10.07,,,,
06/25/25 22:40:00,34.47,7.58,,,,
06/25/25 22:45:00,34.54,5.15,,,,
06/25/25 22:50:00,34.39,3.58,,,,
06/25/25 22:55:00,34.39,2.61,,,,
06/25/25 23:00:00,34.31,1.87,,,,
06/25/25 23:05:00,34.23,1.38,,,,
06/25/25 23:10:00,34.16,1.03,,,,
06/25/25 23:15:00,34.16,0.76,,,,
06/25/25 23:20:00,34.23,0.56,,,,
06/25/25 23:25:00,34.16,0.41,,,,
06/25/25 23:30:00,34.00,0.31,,,,
06/25/25 23:35:00,34.08,0.23,,,,
06/25/25 23:40:00,33.93,0.17,,,,
06/25/25 23:45:00,34.00,0.16,,,,
06/25/25 23:50:00,34.23,0.14,,,,
06/25/25 23:55:00,34.23,0.12,,,,
06/26/25 00:00:00,34.47,0.08,,,,
06/26/25 00:05:00,34.70,0.06,,,,
06/26/25 00:10:00,34.70,0.06,,,,
06/26/25 00:15:00,34.77,0.04,,,,
06/26/25 00:20:00,34.62,0.04,,,,
06/26/25 00:25:00,34.39,0.02,,,,
06/26/25 00:30:00,34.39,0.02,,,,
06/26/25 00:35:00,34.31,0.02,,,,
06/26/25 00:40:00,34.31,0.02,,,,
06/26/25 00:45:00,33.85,0.08,,,,
06/26/25 00:50:00,34.08,0.02,,,,
06/26/25 00:55:00,34.08,0.02,,,,
06/26/25 01:00:00,34.00,0.08,,,,
06/26/25 01:05:00,34.23,0.02,,,,
06/26/25 01:10:00,34.16,0.02,,,,
06/26/25 01:15:00,33.85,0.02,,,,
06/26/25 01:20:00,33.77,0.02,,,,
06/26/25 01:25:00,34.16,0.02,,,,
06/26/25 01:30:00,34.16,0.02,,,,
06/26/25 01:35:00,34.00,0.02,,,,
06/26/25 01:40:00,33.93,0.04,,,,
06/26/25 01:45:00,34.16,0.04,,,,
06/26/25 01:50:00,34.16,0.04,,,,
06/26/25 01:55:00,34.54,0.06,,,,
06/26/25 02:00:00,35.16,0.06,,,,
06/26/25 02:05:00,35.39,0.08,,,,
06/26/25 02:10:00,34.93,0.12,,,,
06/26/25 02:15:00,35.01,0.14,,,,
06/26/25 02:20:00,34.62,0.19,,,,
06/26/25 02:25:00,34.31,0.25,,,,
06/26/25 02:30:00,34.16,0.31,,,,
06/26/25 02:35:00,33.93,0.43,,,,
06/26/25 02:40:00,33.85,0.54,,,,
06/26/25 02:45:00,34.08,0.74,,,,
06/26/25 02:50:00,34.31,0.97,,,,
06/26/25 02:55:00,34.39,1.30,,,,
06/26/25 03:00:00,34.39,1.83,,,,
06/26/25 03:05:00,34.31,2.61,,,,
06/26/25 03:10:00,34.31,3.82,,,,
06/26/25 03:15:00,34.47,5.57,,,,
06/26/25 03:20:00,34.70,7.42,,,,
06/26/25 03:25:00,34.54,10.30,,,,
06/26/25 03:30:00,34.39,14.30,,,,
06/26/25 03:35:00,34.39,19.00,,,,
06/26/25 03:40:00,34.39,24.76,,,,
06/26/25 03:45:00,34.31,32.81,,,,
06/26/25 03:50:00,34.16,42.35,,,,
06/26/25 03:55:00,34.16,51.71,,,,
06/26/25 04:00:00,34.47,66.12,,,,
06/26/25 04:05:00,34.47,80.65,,,,
06/26/25 04:10:00,34.85,98.61,,,,
06/26/25 04:15:00,35.01,124.86,,,,
06/26/25 04:20:00,34.93,149.77,,,,
06/26/25 04:25:00,34.93,175.10,,,,
06/26/25 04:30:00,35.01,200.13,,,,
06/26/25 04:35:00,35.24,239.79,,,,
06/26/25 04:40:00,35.16,278.98,,,,
06/26/25 04:45:00,35.47,372.32,,,,
06/26/25 04:50:00,35.62,399.32,,,,
06/26/25 04:55:00,35.70,457.23,,,,
06/26/25 05:00:00,35.78,503.73,,,,
06/26/25 05:05:00,35.78,541.78,,,,
06/26/25 05:10:00,35.93,601.00,,,,
06/26/25 05:15:00,36.01,627.40,,,,
06/26/25 05:20:00,35.93,637.62,,,,
06/26/25 05:25:00,35.78,593.86,,,,
06/26/25 05:30:00,35.55,584.35,,,,
06/26/25 05:35:00,35.78,810.53,,,,
06/26/25 05:40:00,36.32,875.22,,,,
06/26/25 05:45:00,36.40,871.41,,,,
06/26/25 05:50:00,36.55,934.20,,,,
06/26/25 05:55:00,36.94,961.07,,,,
06/26/25 06:00:00,37.55,1098.78,,,,
06/26/25 06:05:00,38.25,1334.71,,,,
06/26/25 06:10:00,38.64,1297.13,,,,
06/26/25 06:15:00,38.64,1312.35,,,,
06/26/25 06:20:00,39.02,1645.31,,,,
06/26/25 06:25:00,38.87,1352.31,,,,
06/26/25 06:30:00,39.10,1697.64,,,,
06/26/25 06:35:00,39.49,1615.35,,,,
06/26/25 06:40:00,39.10,1524.49,,,,
06/26/25 06:45:00,39.64,1839.86,,,,
06/26/25 06:50:00,40.03,2112.89,,,,
06/26/25 06:55:00,40.41,2222.29,,,,
06/26/25 07:00:00,40.26,2231.80,,,,
06/26/25 07:05:00,39.87,1979.70,,,,
06/26/25 07:10:00,40.57,2357.38,,,,
06/26/25 07:15:00,41.57,2477.24,,,,
06/26/25 07:20:00,42.50,2560.01,,,,
06/26/25 07:25:00,42.57,2522.91,,,,
06/26/25 07:30:00,42.19,2361.18,,,,
06/26/25 07:35:00,44.12,3239.25,,,,
06/26/25 07:40:00,45.43,3597.90,,,,
06/26/25 07:45:00,45.28,3008.08,,,,
06/26/25 07:50:00,45.51,3508.48,,,,
06/26/25 07:55:00,47.28,4349.45,,,,
06/26/25 08:00:00,48.67,3866.18,,,,
06/26/25 08:05:00,48.13,3601.71,,,,
06/26/25 08:10:00,46.82,3909.94,,,,
06/26/25 08:15:00,46.98,4006.97,,,,
06/26/25 08:20:00,46.98,4132.55,,,,
06/26/25 08:25:00,47.67,4617.72,,,,
06/26/25 08:30:00,48.83,4811.79,,,,
06/26/25 08:35:00,49.45,4969.71,,,,
06/26/25 08:40:00,50.37,5416.83,,,,
06/26/25 08:45:00,51.30,5660.37,,,,
06/26/25 08:50:00,51.76,5875.37,,,,
06/26/25 08:55:00,52.77,6210.23,,,,
06/26/25 09:00:00,51.61,5403.51,,,,
06/26/25 09:05:00,50.22,5618.51,,,,
06/26/25 09:10:00,50.37,5616.61,,,,
06/26/25 09:15:00,50.61,5473.91,,,,
06/26/25 09:20:00,50.76,5603.29,,,,
06/26/25 09:25:00,51.07,5768.82,,,,
06/26/25 09:30:00,51.69,5875.37,,,,
06/26/25 09:35:00,52.38,6008.55,,,,
06/26/25 09:40:00,53.69,6312.98,,,,
06/26/25 09:45:00,56.09,7129.21,,,,
06/26/25 09:50:00,58.25,7268.11,,,,
06/26/25 09:55:00,59.41,6815.28,,,,
06/26/25 10:00:00,59.25,7473.59,,,,
06/26/25 10:05:00,59.18,7422.22,,,,
06/26/25 10:10:00,59.56,7448.86,,,,
06/26/25 10:15:00,60.03,7623.90,,,,
06/26/25 10:20:00,60.80,7785.63,,,,
06/26/25 10:25:00,60.41,7774.21,,,,
06/26/25 10:30:00,60.03,7964.47,,,,
06/26/25 10:35:00,60.10,8052.00,,,,
06/26/25 10:40:00,60.03,8006.33,,,,
06/26/25 10:45:00,60.72,8333.59,,,,
06/26/25 10:50:00,62.19,8835.89,,,,
06/26/25 10:55:00,64.04,9368.63,,,,
06/26/25 11:00:00,64.12,8744.56,,,,
06/26/25 11:05:00,63.11,8622.79,,,,
06/26/25 11:10:00,63.58,9235.44,,,,
06/26/25 11:15:00,63.66,9159.34,,,,
06/26/25 11:20:00,64.04,9433.32,,,,
06/26/25 11:25:00,63.19,8645.62,,,,
06/26/25 11:30:00,63.11,8660.84,,,,
06/26/25 11:35:00,63.58,8805.44,,,,
06/26/25 11:40:00,64.12,9125.09,,,,
06/26/25 11:45:00,65.35,9463.76,,,,
06/26/25 11:50:00,65.97,9212.61,,,,
06/26/25 11:55:00,67.75,9090.84,,,,
06/26/25 12:00:00,67.36,8984.29,,,,
06/26/25 12:05:00,66.74,9437.12,,,,
06/26/25 12:10:00,67.98,9684.47,,,,
06/26/25 12:15:00,69.52,10053.58,,,,
06/26/25 12:20:00,74.47,12306.31,,,,
06/26/25 12:25:00,75.08,11153.31,,,,
06/26/25 12:30:00,76.63,10567.29,,,,
06/26/25 12:35:00,76.17,9478.98,,,,
06/26/25 12:40:00,73.93,9802.43,,,,
06/26/25 12:45:00,73.08,9829.07,,,,
06/26/25 12:50:00,74.16,11263.66,,,,
06/26/25 12:55:00,74.85,8462.97,,,,
06/26/25 13:00:00,73.62,9794.82,,,,
06/26/25 13:05:00,73.77,9147.92,,,,
06/26/25 13:10:00,70.76,9048.98,,,,
06/26/25 13:15:00,69.76,8687.48,,,,
06/26/25 13:20:00,72.23,11476.76,,,,
06/26/25 13:25:00,72.92,9109.87,,,,
06/26/25 13:30:00,73.31,7956.86,,,,
06/26/25 13:35:00,65.89,7892.17,,,,
06/26/25 13:40:00,66.05,8668.45,,,,
06/26/25 13:45:00,67.05,9893.76,,,,
06/26/25 13:50:00,66.74,8695.09,,,,
06/26/25 13:55:00,66.44,9098.45,,,,
06/26/25 14:00:00,69.37,10525.43,,,,
06/26/25 14:05:00,67.59,8128.10,,,,
06/26/25 14:10:00,69.14,8854.91,,,,
06/26/25 14:15:00,63.96,7077.84,,,,
06/26/25 14:20:00,65.51,8569.52,,,,
06/26/25 14:25:00,67.90,11183.75,,,,
06/26/25 14:30:00,62.65,6718.24,,,,
06/26/25 14:35:00,62.50,7545.89,,,,
06/26/25 14:40:00,63.58,8287.92,,,,
06/26/25 14:45:00,66.90,8660.84,,,,
06/26/25 14:50:00,66.20,7964.47,,,,
06/26/25 14:55:00,64.81,7903.59,,,,
06/26/25 15:00:00,62.57,6942.75,,,,
06/26/25 15:05:00,63.81,7968.28,,,,
06/26/25 15:10:00,65.82,7612.48,,,,
06/26/25 15:15:00,70.61,10411.28,,,,
06/26/25 15:20:00,72.92,8889.16,,,,
06/26/25 15:25:00,73.85,8550.49,,,,
06/26/25 15:30:00,68.91,7536.38,,,,
06/26/25 15:35:00,74.54,11705.08,,,,
06/26/25 15:40:00,73.23,8352.61,,,,
