"Plot Title: A02 unshielded"
"#","Date Time, GMT-08:00","Temp, °F (LGR S/N: 22038780, SEN S/N: 22038780)","Intensity, lum/ft² (LGR S/N: 22038780, SEN S/N: 22038780)","Button Down (LGR S/N: 22038780, SEN S/N: 22038780)","Button Up (LGR S/N: 22038780, SEN S/N: 22038780)","Host Connected (LGR S/N: 22038780, SEN S/N: 22038780)","End Of File (LGR S/N: 22038780, SEN S/N: 22038780)"
1,06/22/25 07:00:00 PM,54.54,3485.65,,,,
2,06/22/25 07:05:00 PM,52.15,3156.49,,,,
3,06/22/25 07:10:00 PM,50.53,3222.13,,,,
4,06/22/25 07:15:00 PM,48.83,2828.28,,,,
5,06/22/25 07:20:00 PM,49.14,2730.30,,,,
6,06/22/25 07:25:00 PM,49.52,2722.69,,,,
7,06/22/25 07:30:00 PM,49.37,2696.05,,,,
8,06/22/25 07:35:00 PM,48.13,2233.71,,,,
9,06/22/25 07:40:00 PM,46.98,1980.65,,,,
10,06/22/25 07:45:00 PM,44.97,1504.99,,,,
11,06/22/25 07:50:00 PM,43.11,1365.62,,,,
12,06/22/25 07:55:00 PM,41.26,1310.45,,,,
13,06/22/25 08:00:00 PM,41.18,1262.41,,,,
14,06/22/25 08:05:00 PM,41.80,1461.71,,,,
15,06/22/25 08:10:00 PM,42.50,1719.99,,,,
16,06/22/25 08:15:00 PM,43.19,1608.69,,,,
17,06/22/25 08:20:00 PM,43.89,1490.72,,,,
18,06/22/25 08:25:00 PM,44.43,1349.45,,,,
19,06/22/25 08:30:00 PM,43.35,1272.87,,,,
20,06/22/25 08:35:00 PM,43.27,1165.37,,,,
21,06/22/25 08:40:00 PM,43.11,1082.13,,,,
22,06/22/25 08:45:00 PM,42.19,973.44,,,,
23,06/22/25 08:50:00 PM,42.27,916.84,,,,
24,06/22/25 08:55:00 PM,40.64,705.41,,,,
25,06/22/25 09:00:00 PM,40.26,640.24,,,,
26,06/22/25 09:05:00 PM,39.72,603.61,,,,
27,06/22/25 09:10:00 PM,39.64,583.87,,,,
28,06/22/25 09:15:00 PM,40.10,484.82,,,,
29,06/22/25 09:20:00 PM,39.02,398.72,,,,
30,06/22/25 09:25:00 PM,38.40,344.97,,,,
31,06/22/25 09:30:00 PM,37.86,284.09,,,,
32,06/22/25 09:35:00 PM,37.01,234.50,,,,
33,06/22/25 09:40:00 PM,36.71,195.97,,,,
34,06/22/25 09:45:00 PM,36.16,164.70,,,,
35,06/22/25 09:50:00 PM,35.93,135.03,,,,
36,06/22/25 09:55:00 PM,35.70,108.39,,,,
37,06/22/25 10:00:00 PM,36.16,87.55,,,,
38,06/22/25 10:05:00 PM,36.09,69.00,,,,
39,06/22/25 10:10:00 PM,36.40,53.53,,,,
40,06/22/25 10:15:00 PM,36.16,41.34,,,,
41,06/22/25 10:20:00 PM,35.55,31.42,,,,
42,06/22/25 10:25:00 PM,35.93,23.45,,,,
43,06/22/25 10:30:00 PM,35.47,18.30,,,,
44,06/22/25 10:35:00 PM,35.32,13.29,,,,
45,06/22/25 10:40:00 PM,35.32,9.06,,,,
46,06/22/25 10:45:00 PM,35.55,6.48,,,,
47,06/22/25 10:50:00 PM,35.78,4.72,,,,
48,06/22/25 10:55:00 PM,35.47,3.39,,,,
49,06/22/25 11:00:00 PM,35.70,2.49,,,,
50,06/22/25 11:05:00 PM,36.16,1.79,,,,
51,06/22/25 11:10:00 PM,36.01,1.34,,,,
52,06/22/25 11:15:00 PM,36.16,1.03,,,,
53,06/22/25 11:20:00 PM,35.70,0.78,,,,
54,06/22/25 11:25:00 PM,35.32,0.58,,,,
55,06/22/25 11:30:00 PM,35.24,0.45,,,,
56,06/22/25 11:35:00 PM,35.24,0.35,,,,
57,06/22/25 11:40:00 PM,35.78,0.35,,,,
58,06/22/25 11:45:00 PM,35.47,0.23,,,,
59,06/22/25 11:50:00 PM,35.39,0.17,,,,
60,06/22/25 11:55:00 PM,36.01,0.16,,,,
61,06/23/25 12:00:00 AM,36.09,0.12,,,,
62,06/23/25 12:05:00 AM,35.39,0.10,,,,
63,06/23/25 12:10:00 AM,35.86,0.08,,,,
64,06/23/25 12:15:00 AM,35.93,0.08,,,,
65,06/23/25 12:20:00 AM,35.62,0.06,,,,
66,06/23/25 12:25:00 AM,35.39,0.06,,,,
67,06/23/25 12:30:00 AM,35.78,0.06,,,,
68,06/23/25 12:35:00 AM,36.24,0.06,,,,
69,06/23/25 12:40:00 AM,35.62,0.04,,,,
70,06/23/25 12:45:00 AM,35.39,0.04,,,,
71,06/23/25 12:50:00 AM,35.16,0.04,,,,
72,06/23/25 12:55:00 AM,35.55,0.04,,,,
73,06/23/25 01:00:00 AM,35.86,0.04,,,,
74,06/23/25 01:05:00 AM,36.09,0.04,,,,
75,06/23/25 01:10:00 AM,36.16,0.04,,,,
76,06/23/25 01:15:00 AM,36.24,0.04,,,,
77,06/23/25 01:20:00 AM,35.70,0.04,,,,
78,06/23/25 01:25:00 AM,35.86,0.04,,,,
79,06/23/25 01:30:00 AM,36.40,0.06,,,,
80,06/23/25 01:35:00 AM,36.01,0.06,,,,
81,06/23/25 01:40:00 AM,35.78,0.06,,,,
82,06/23/25 01:45:00 AM,35.24,0.08,,,,
83,06/23/25 01:50:00 AM,35.16,0.10,,,,
84,06/23/25 01:55:00 AM,35.55,0.12,,,,
85,06/23/25 02:00:00 AM,35.70,0.14,,,,
86,06/23/25 02:05:00 AM,35.78,0.16,,,,
87,06/23/25 02:10:00 AM,36.55,0.19,,,,
88,06/23/25 02:15:00 AM,34.85,0.25,,,,
89,06/23/25 02:20:00 AM,34.93,0.31,,,,
90,06/23/25 02:25:00 AM,36.47,0.43,,,,
91,06/23/25 02:30:00 AM,35.86,0.54,,,,
92,06/23/25 02:35:00 AM,36.32,0.74,,,,
93,06/23/25 02:40:00 AM,35.47,0.97,,,,
94,06/23/25 02:45:00 AM,36.01,1.28,,,,
95,06/23/25 02:50:00 AM,35.93,1.71,,,,
96,06/23/25 02:55:00 AM,35.86,2.30,,,,
97,06/23/25 03:00:00 AM,35.70,3.23,,,,
98,06/23/25 03:05:00 AM,35.78,4.44,,,,
99,06/23/25 03:10:00 AM,35.32,6.12,,,,
100,06/23/25 03:15:00 AM,35.47,8.51,,,,
101,06/23/25 03:20:00 AM,35.08,11.48,,,,
102,06/23/25 03:25:00 AM,35.32,16.10,,,,
103,06/23/25 03:30:00 AM,35.39,21.97,,,,
104,06/23/25 03:35:00 AM,35.39,29.54,,,,
105,06/23/25 03:40:00 AM,35.62,39.00,,,,
106,06/23/25 03:45:00 AM,35.32,52.37,,,,
107,06/23/25 03:50:00 AM,35.55,69.65,,,,
108,06/23/25 03:55:00 AM,36.01,88.95,,,,
109,06/23/25 04:00:00 AM,35.86,114.13,,,,
110,06/23/25 04:05:00 AM,35.70,142.40,,,,
111,06/23/25 04:10:00 AM,35.47,176.23,,,,
112,06/23/25 04:15:00 AM,35.32,218.98,,,,
113,06/23/25 04:20:00 AM,35.39,270.89,,,,
114,06/23/25 04:25:00 AM,35.70,334.03,,,,
115,06/23/25 04:30:00 AM,36.40,406.21,,,,
116,06/23/25 04:35:00 AM,36.47,478.63,,,,
117,06/23/25 04:40:00 AM,36.63,546.30,,,,
118,06/23/25 04:45:00 AM,36.86,615.74,,,,
119,06/23/25 04:50:00 AM,37.17,687.57,,,,
120,06/23/25 04:55:00 AM,37.32,779.37,,,,
121,06/23/25 05:00:00 AM,38.48,864.51,,,,
122,06/23/25 05:05:00 AM,38.56,893.29,,,,
123,06/23/25 05:10:00 AM,39.33,985.09,,,,
124,06/23/25 05:15:00 AM,39.33,1068.34,,,,
125,06/23/25 05:20:00 AM,39.79,1233.87,,,,
126,06/23/25 05:25:00 AM,40.95,1424.61,,,,
127,06/23/25 05:30:00 AM,41.34,1460.28,,,,
128,06/23/25 05:35:00 AM,40.88,1400.82,,,,
129,06/23/25 05:40:00 AM,41.72,1527.35,,,,
130,06/23/25 05:45:00 AM,42.03,1524.49,,,,
131,06/23/25 05:50:00 AM,43.19,1615.35,,,,
132,06/23/25 05:55:00 AM,42.96,1696.21,,,,
133,06/23/25 06:00:00 AM,42.50,1642.46,,,,
134,06/23/25 06:05:00 AM,42.88,1653.87,,,,
135,06/23/25 06:10:00 AM,42.11,1621.53,,,,
136,06/23/25 06:15:00 AM,42.19,1799.90,,,,
137,06/23/25 06:20:00 AM,42.42,1860.31,,,,
138,06/23/25 06:25:00 AM,42.65,2228.95,,,,
139,06/23/25 06:30:00 AM,43.50,2214.68,,,,
140,06/23/25 06:35:00 AM,44.04,2553.35,,,,
141,06/23/25 06:40:00 AM,45.43,2642.77,,,,
142,06/23/25 06:45:00 AM,46.90,2975.74,,,,
143,06/23/25 06:50:00 AM,47.67,2962.42,,,,
144,06/23/25 06:55:00 AM,49.22,3955.60,,,,
145,06/23/25 07:00:00 AM,48.37,3202.15,,,,
146,06/23/25 07:05:00 AM,48.06,3540.82,,,,
147,06/23/25 07:10:00 AM,49.22,3682.57,,,,
148,06/23/25 07:15:00 AM,50.37,3735.84,,,,
149,06/23/25 07:20:00 AM,52.00,5036.30,,,,
150,06/23/25 07:25:00 AM,52.15,3923.26,,,,
151,06/23/25 07:30:00 AM,50.06,3892.81,,,,
152,06/23/25 07:35:00 AM,50.06,4071.66,,,,
153,06/23/25 07:40:00 AM,49.60,3829.07,,,,
154,06/23/25 07:45:00 AM,51.07,4214.36,,,,
155,06/23/25 07:50:00 AM,50.99,4292.37,,,,
156,06/23/25 07:55:00 AM,51.61,4431.26,,,,
157,06/23/25 08:00:00 AM,53.46,5011.57,,,,
158,06/23/25 08:05:00 AM,53.08,4547.32,,,,
159,06/23/25 08:10:00 AM,52.54,4636.75,,,,
160,06/23/25 08:15:00 AM,54.08,5258.91,,,,
161,06/23/25 08:20:00 AM,58.48,5647.05,,,,
162,06/23/25 08:25:00 AM,58.33,5810.68,,,,
163,06/23/25 08:30:00 AM,58.79,6491.83,,,,
164,06/23/25 08:35:00 AM,60.03,5976.21,,,,
165,06/23/25 08:40:00 AM,57.71,5184.71,,,,
166,06/23/25 08:45:00 AM,53.77,5068.65,,,,
167,06/23/25 08:50:00 AM,54.39,5808.78,,,,
168,06/23/25 08:55:00 AM,57.17,6027.58,,,,
169,06/23/25 09:00:00 AM,58.10,5711.74,,,,
170,06/23/25 09:05:00 AM,56.47,5660.37,,,,
171,06/23/25 09:10:00 AM,56.24,5753.60,,,,
172,06/23/25 09:15:00 AM,55.86,5938.16,,,,
173,06/23/25 09:20:00 AM,55.86,6113.20,,,,
174,06/23/25 09:25:00 AM,57.63,6529.88,,,,
175,06/23/25 09:30:00 AM,61.49,7770.40,,,,
176,06/23/25 09:35:00 AM,66.20,7850.32,,,,
177,06/23/25 09:40:00 AM,70.22,8443.94,,,,
178,06/23/25 09:45:00 AM,71.22,7561.11,,,,
179,06/23/25 09:50:00 AM,72.77,7020.76,,,,
180,06/23/25 09:55:00 AM,65.97,6607.89,,,,
181,06/23/25 10:00:00 AM,61.49,6556.52,,,,
182,06/23/25 10:05:00 AM,59.79,6425.23,,,,
183,06/23/25 10:10:00 AM,59.02,6145.54,,,,
184,06/23/25 10:15:00 AM,59.87,6208.33,,,,
185,06/23/25 10:20:00 AM,60.41,6881.87,,,,
186,06/23/25 10:25:00 AM,66.74,10616.76,,,,
187,06/23/25 10:30:00 AM,72.46,9574.11,,,,
188,06/23/25 10:35:00 AM,69.06,7211.03,,,,
189,06/23/25 10:40:00 AM,64.20,6866.65,,,,
190,06/23/25 10:45:00 AM,61.34,6978.90,,,,
191,06/23/25 10:50:00 AM,60.88,7441.25,,,,
192,06/23/25 10:55:00 AM,60.80,7448.86,,,,
193,06/23/25 11:00:00 AM,62.03,7559.21,,,,
194,06/23/25 11:05:00 AM,63.04,7998.72,,,,
195,06/23/25 11:10:00 AM,64.89,8394.47,,,,
196,06/23/25 11:15:00 AM,59.79,7760.89,,,,
197,06/23/25 11:20:00 AM,60.34,8752.17,,,,
198,06/23/25 11:25:00 AM,62.42,8660.84,,,,
199,06/23/25 11:30:00 AM,65.43,8725.53,,,,
200,06/23/25 11:35:00 AM,65.20,8991.90,,,,
201,06/23/25 11:40:00 AM,63.96,8002.53,,,,
202,06/23/25 11:45:00 AM,63.50,8173.77,,,,
203,06/23/25 11:50:00 AM,63.96,8291.73,,,,
204,06/23/25 11:55:00 AM,64.74,8227.04,,,,
205,06/23/25 12:00:00 PM,67.52,8052.00,,,,
206,06/23/25 12:05:00 PM,71.30,8497.21,,,,
207,06/23/25 12:10:00 PM,74.08,8988.10,,,,
208,06/23/25 12:15:00 PM,68.98,8809.25,,,,
209,06/23/25 12:20:00 PM,62.34,7907.39,,,,
210,06/23/25 12:25:00 PM,60.95,8645.62,,,,
211,06/23/25 12:30:00 PM,60.95,8112.88,,,,
212,06/23/25 12:35:00 PM,61.72,7812.26,,,,
213,06/23/25 12:40:00 PM,61.49,7551.60,,,,
214,06/23/25 12:45:00 PM,61.34,8166.15,,,,
215,06/23/25 12:50:00 PM,61.65,7724.74,,,,
216,06/23/25 12:55:00 PM,60.34,7106.38,,,,
217,06/23/25 01:00:00 PM,58.56,6971.29,,,,
218,06/23/25 01:05:00 PM,57.01,7098.77,,,,
219,06/23/25 01:10:00 PM,59.18,8116.69,,,,
220,06/23/25 01:15:00 PM,61.18,7279.52,,,,
221,06/23/25 01:20:00 PM,59.18,7212.93,,,,
222,06/23/25 01:25:00 PM,57.86,7376.56,,,,
223,06/23/25 01:30:00 PM,57.71,7407.00,,,,
224,06/23/25 01:35:00 PM,56.63,7355.63,,,,
225,06/23/25 01:40:00 PM,55.32,7481.20,,,,
226,06/23/25 01:45:00 PM,56.17,8227.04,,,,
227,06/23/25 01:50:00 PM,62.11,9513.23,,,,
228,06/23/25 01:55:00 PM,64.81,8462.97,,,,
229,06/23/25 02:00:00 PM,67.21,8257.48,,,,
230,06/23/25 02:05:00 PM,62.81,7734.25,,,,
231,06/23/25 02:10:00 PM,62.65,7857.93,,,,
232,06/23/25 02:15:00 PM,64.97,9060.40,,,,
233,06/23/25 02:20:00 PM,64.20,7049.30,,,,
234,06/23/25 02:25:00 PM,60.88,8333.59,,,,
235,06/23/25 02:30:00 PM,59.56,7445.05,,,,
236,06/23/25 02:35:00 PM,57.56,7268.11,,,,
237,06/23/25 02:40:00 PM,56.94,7106.38,,,,
238,06/23/25 02:45:00 PM,58.10,7108.28,,,,
239,06/23/25 02:50:00 PM,58.95,7245.27,,,,
240,06/23/25 02:55:00 PM,60.10,7650.54,,,,
241,06/23/25 03:00:00 PM,59.87,7599.17,,,,
242,06/23/25 03:05:00 PM,58.71,6449.97,,,,
243,06/23/25 03:10:00 PM,60.57,6368.15,,,,
244,06/23/25 03:15:00 PM,60.34,6019.97,,,,
245,06/23/25 03:20:00 PM,58.56,6902.80,,,,
246,06/23/25 03:25:00 PM,57.25,6396.69,,,,
247,06/23/25 03:30:00 PM,65.20,7502.13,,,,
248,06/23/25 03:35:00 PM,59.87,7268.11,,,,
249,06/23/25 03:40:00 PM,60.88,6659.26,,,,
250,06/23/25 03:45:00 PM,59.95,6881.87,,,,
251,06/23/25 03:50:00 PM,61.72,5919.13,,,,
252,06/23/25 03:55:00 PM,62.19,6368.15,,,,
253,06/23/25 04:00:00 PM,60.88,5962.89,,,,
254,06/23/25 04:05:00 PM,59.64,6016.17,,,,
255,06/23/25 04:10:00 PM,58.56,5654.66,,,,
256,06/23/25 04:15:00 PM,59.18,6183.60,,,,
257,06/23/25 04:20:00 PM,59.33,5841.12,,,,
258,06/23/25 04:25:00 PM,59.56,5673.69,,,,
259,06/23/25 04:30:00 PM,60.03,5911.52,,,,
260,06/23/25 04:35:00 PM,58.02,5355.95,,,,
261,06/23/25 04:40:00 PM,56.63,5021.08,,,,
262,06/23/25 04:45:00 PM,54.16,4703.34,,,,
263,06/23/25 04:50:00 PM,52.15,4804.18,,,,
264,06/23/25 04:55:00 PM,52.38,4983.03,,,,
265,06/23/25 05:00:00 PM,52.54,4874.58,,,,
266,06/23/25 05:05:00 PM,52.38,4855.55,,,,
267,06/23/25 05:10:00 PM,52.38,4817.50,,,,
268,06/23/25 05:15:00 PM,52.38,4484.54,,,,
269,06/23/25 05:20:00 PM,49.76,4140.16,,,,
270,06/23/25 05:25:00 PM,48.13,4069.76,,,,
271,06/23/25 05:30:00 PM,48.29,4307.59,,,,
272,06/23/25 05:35:00 PM,48.21,4084.98,,,,
273,06/23/25 05:40:00 PM,48.06,3873.79,,,,
274,06/23/25 05:45:00 PM,47.98,3691.13,,,,
275,06/23/25 05:50:00 PM,48.44,3506.58,,,,
276,06/23/25 05:55:00 PM,48.13,3378.15,,,,
277,06/23/25 06:00:00 PM,47.44,3451.40,,,,
278,06/23/25 06:05:00 PM,46.90,3306.80,,,,
279,06/23/25 06:10:00 PM,45.74,3001.42,,,,
280,06/23/25 06:15:00 PM,45.12,2892.02,,,,
281,06/23/25 06:20:00 PM,44.97,2894.88,,,,
282,06/23/25 06:25:00 PM,45.82,2945.30,,,,
283,06/23/25 06:30:00 PM,45.59,2918.66,,,,
284,06/23/25 06:35:00 PM,45.05,2643.73,,,,
285,06/23/25 06:40:00 PM,44.27,2360.23,,,,
286,06/23/25 06:45:00 PM,44.04,2265.10,,,,
287,06/23/25 06:50:00 PM,43.89,2258.44,,,,
288,06/23/25 06:55:00 PM,44.27,2198.51,,,,
289,06/23/25 07:00:00 PM,43.50,2005.39,,,,
290,06/23/25 07:05:00 PM,43.35,2031.07,,,,
291,06/23/25 07:10:00 PM,43.19,2102.42,,,,
292,06/23/25 07:15:00 PM,43.19,1856.51,,,,
293,06/23/25 07:20:00 PM,42.65,1675.76,,,,
294,06/23/25 07:25:00 PM,41.65,1479.78,,,,
295,06/23/25 07:30:00 PM,40.72,1375.61,,,,
296,06/23/25 07:35:00 PM,40.03,1166.80,,,,
297,06/23/25 07:40:00 PM,39.95,1069.76,,,,
298,06/23/25 07:45:00 PM,39.02,966.54,,,,
299,06/23/25 07:50:00 PM,38.56,880.21,,,,
300,06/23/25 07:55:00 PM,38.25,865.94,,,,
301,06/23/25 08:00:00 PM,38.48,850.24,,,,
302,06/23/25 08:05:00 PM,38.33,867.13,,,,
303,06/23/25 08:10:00 PM,37.94,755.11,,,,
304,06/23/25 08:15:00 PM,37.86,716.11,,,,
305,06/23/25 08:20:00 PM,38.25,724.67,,,,
306,06/23/25 08:25:00 PM,38.56,718.49,,,,
307,06/23/25 08:30:00 PM,38.94,726.57,,,,
308,06/23/25 08:35:00 PM,38.94,714.92,,,,
309,06/23/25 08:40:00 PM,38.40,647.14,,,,
310,06/23/25 08:45:00 PM,37.86,514.43,,,,
311,06/23/25 08:50:00 PM,37.25,413.94,,,,
312,06/23/25 08:55:00 PM,37.01,382.91,,,,
313,06/23/25 09:00:00 PM,36.94,357.70,,,,
314,06/23/25 09:05:00 PM,36.86,349.37,,,,
315,06/23/25 09:10:00 PM,36.78,325.71,,,,
316,06/23/25 09:15:00 PM,37.17,274.22,,,,
317,06/23/25 09:20:00 PM,37.25,235.45,,,,
318,06/23/25 09:25:00 PM,37.40,206.97,,,,
319,06/23/25 09:30:00 PM,37.63,184.44,,,,
320,06/23/25 09:35:00 PM,37.48,159.17,,,,
321,06/23/25 09:40:00 PM,37.25,144.48,,,,
322,06/23/25 09:45:00 PM,37.01,121.15,,,,
323,06/23/25 09:50:00 PM,36.94,93.56,,,,
324,06/23/25 09:55:00 PM,36.63,77.29,,,,
325,06/23/25 10:00:00 PM,35.70,64.13,,,,
326,06/23/25 10:05:00 PM,35.47,52.63,,,,
327,06/23/25 10:10:00 PM,34.93,41.41,,,,
328,06/23/25 10:15:00 PM,34.62,32.81,,,,
329,06/23/25 10:20:00 PM,34.62,24.85,,,,
330,06/23/25 10:25:00 PM,34.77,18.36,,,,
331,06/23/25 10:30:00 PM,34.77,13.36,,,,
332,06/23/25 10:35:00 PM,34.70,9.37,,,,
333,06/23/25 10:40:00 PM,35.16,6.71,,,,
334,06/23/25 10:45:00 PM,35.39,4.87,,,,
335,06/23/25 10:50:00 PM,35.47,3.43,,,,
336,06/23/25 10:55:00 PM,34.93,2.41,,,,
337,06/23/25 11:00:00 PM,35.16,1.75,,,,
338,06/23/25 11:05:00 PM,35.08,1.30,,,,
339,06/23/25 11:10:00 PM,35.47,1.01,,,,
340,06/23/25 11:15:00 PM,35.08,0.78,,,,
341,06/23/25 11:20:00 PM,34.54,0.58,,,,
342,06/23/25 11:25:00 PM,34.54,0.43,,,,
343,06/23/25 11:30:00 PM,34.62,0.31,,,,
344,06/23/25 11:35:00 PM,34.62,0.23,,,,
345,06/23/25 11:40:00 PM,34.62,0.17,,,,
346,06/23/25 11:45:00 PM,34.62,0.12,,,,
347,06/23/25 11:50:00 PM,34.70,0.10,,,,
348,06/23/25 11:55:00 PM,34.70,0.08,,,,
349,06/24/25 12:00:00 AM,34.70,0.06,,,,
350,06/24/25 12:05:00 AM,34.62,0.06,,,,
351,06/24/25 12:10:00 AM,34.70,0.04,,,,
352,06/24/25 12:15:00 AM,34.70,0.04,,,,
353,06/24/25 12:20:00 AM,34.62,0.04,,,,
354,06/24/25 12:25:00 AM,34.77,0.02,,,,
355,06/24/25 12:30:00 AM,35.01,0.02,,,,
356,06/24/25 12:35:00 AM,34.85,0.02,,,,
357,06/24/25 12:40:00 AM,35.32,0.02,,,,
358,06/24/25 12:45:00 AM,35.47,0.02,,,,
359,06/24/25 12:50:00 AM,35.32,0.02,,,,
360,06/24/25 12:55:00 AM,35.39,0.02,,,,
361,06/24/25 01:00:00 AM,35.16,0.02,,,,
362,06/24/25 01:05:00 AM,35.08,0.02,,,,
363,06/24/25 01:10:00 AM,34.93,0.02,,,,
364,06/24/25 01:15:00 AM,34.85,0.02,,,,
365,06/24/25 01:20:00 AM,35.01,0.02,,,,
366,06/24/25 01:25:00 AM,34.93,0.08,,,,
367,06/24/25 01:30:00 AM,34.93,0.02,,,,
368,06/24/25 01:35:00 AM,34.93,0.04,,,,
369,06/24/25 01:40:00 AM,34.70,0.10,,,,
370,06/24/25 01:45:00 AM,34.85,0.04,,,,
371,06/24/25 01:50:00 AM,34.77,0.04,,,,
372,06/24/25 01:55:00 AM,34.93,0.06,,,,
373,06/24/25 02:00:00 AM,35.39,0.08,,,,
374,06/24/25 02:05:00 AM,35.39,0.10,,,,
375,06/24/25 02:10:00 AM,35.62,0.12,,,,
376,06/24/25 02:15:00 AM,35.78,0.14,,,,
377,06/24/25 02:20:00 AM,35.70,0.19,,,,
378,06/24/25 02:25:00 AM,35.39,0.25,,,,
379,06/24/25 02:30:00 AM,35.47,0.31,,,,
380,06/24/25 02:35:00 AM,35.01,0.41,,,,
381,06/24/25 02:40:00 AM,34.93,0.56,,,,
382,06/24/25 02:45:00 AM,35.01,0.80,,,,
383,06/24/25 02:50:00 AM,35.39,1.13,,,,
384,06/24/25 02:55:00 AM,35.01,1.58,,,,
385,06/24/25 03:00:00 AM,34.70,2.25,,,,
386,06/24/25 03:05:00 AM,34.85,2.92,,,,
387,06/24/25 03:10:00 AM,35.01,4.09,,,,
388,06/24/25 03:15:00 AM,34.77,5.69,,,,
389,06/24/25 03:20:00 AM,34.85,8.20,,,,
390,06/24/25 03:25:00 AM,34.85,11.09,,,,
391,06/24/25 03:30:00 AM,34.85,14.99,,,,
392,06/24/25 03:35:00 AM,34.85,19.85,,,,
393,06/24/25 03:40:00 AM,34.70,27.04,,,,
394,06/24/25 03:45:00 AM,34.47,36.63,,,,
395,06/24/25 03:50:00 AM,35.01,48.06,,,,
396,06/24/25 03:55:00 AM,35.01,63.11,,,,
397,06/24/25 04:00:00 AM,34.62,79.58,,,,
398,06/24/25 04:05:00 AM,34.62,107.05,,,,
399,06/24/25 04:10:00 AM,34.70,126.59,,,,
400,06/24/25 04:15:00 AM,34.77,147.63,,,,
401,06/24/25 04:20:00 AM,34.70,165.00,,,,
402,06/24/25 04:25:00 AM,34.93,183.96,,,,
403,06/24/25 04:30:00 AM,34.77,223.14,,,,
404,06/24/25 04:35:00 AM,34.77,271.01,,,,
405,06/24/25 04:40:00 AM,35.01,309.54,,,,
406,06/24/25 04:45:00 AM,35.47,369.83,,,,
407,06/24/25 04:50:00 AM,35.78,414.90,,,,
408,06/24/25 04:55:00 AM,36.24,459.73,,,,
409,06/24/25 05:00:00 AM,36.47,500.63,,,,
410,06/24/25 05:05:00 AM,36.55,546.06,,,,
411,06/24/25 05:10:00 AM,36.94,605.75,,,,
412,06/24/25 05:15:00 AM,37.01,676.15,,,,
413,06/24/25 05:20:00 AM,37.01,747.74,,,,
414,06/24/25 05:25:00 AM,37.71,829.79,,,,
415,06/24/25 05:30:00 AM,37.63,943.47,,,,
416,06/24/25 05:35:00 AM,38.33,1064.05,,,,
417,06/24/25 05:40:00 AM,38.17,983.67,,,,
418,06/24/25 05:45:00 AM,38.33,941.81,,,,
419,06/24/25 05:50:00 AM,38.33,1304.26,,,,
420,06/24/25 05:55:00 AM,38.64,1191.53,,,,
421,06/24/25 06:00:00 AM,39.10,1277.15,,,,
422,06/24/25 06:05:00 AM,38.94,1383.70,,,,
423,06/24/25 06:10:00 AM,39.18,1499.28,,,,
424,06/24/25 06:15:00 AM,39.79,1639.13,,,,
425,06/24/25 06:20:00 AM,40.26,1821.78,,,,
426,06/24/25 06:25:00 AM,40.95,1923.10,,,,
427,06/24/25 06:30:00 AM,41.26,2118.60,,,,
428,06/24/25 06:35:00 AM,41.49,2021.56,,,,
429,06/24/25 06:40:00 AM,41.65,2059.61,,,,
430,06/24/25 06:45:00 AM,45.82,2634.21,,,,
431,06/24/25 06:50:00 AM,49.14,3209.76,,,,
432,06/24/25 06:55:00 AM,46.59,2405.90,,,,
433,06/24/25 07:00:00 AM,47.52,3017.60,,,,
434,06/24/25 07:05:00 AM,47.44,3169.81,,,,
435,06/24/25 07:10:00 AM,46.98,3271.60,,,,
436,06/24/25 07:15:00 AM,46.20,3038.52,,,,
437,06/24/25 07:20:00 AM,46.13,2922.46,,,,
438,06/24/25 07:25:00 AM,45.97,3115.58,,,,
439,06/24/25 07:30:00 AM,46.98,3597.90,,,,
440,06/24/25 07:35:00 AM,47.28,3368.63,,,,
441,06/24/25 07:40:00 AM,47.98,3586.49,,,,
442,06/24/25 07:45:00 AM,49.22,3816.71,,,,
443,06/24/25 07:50:00 AM,49.14,3810.05,,,,
444,06/24/25 07:55:00 AM,49.52,3635.00,,,,
445,06/24/25 08:00:00 AM,49.29,3635.00,,,,
446,06/24/25 08:05:00 AM,48.06,3366.73,,,,
447,06/24/25 08:10:00 AM,47.05,3079.43,,,,
448,06/24/25 08:15:00 AM,45.20,2598.06,,,,
449,06/24/25 08:20:00 AM,44.74,2548.59,,,,
450,06/24/25 08:25:00 AM,44.81,3085.14,,,,
451,06/24/25 08:30:00 AM,48.67,4518.78,,,,
452,06/24/25 08:35:00 AM,48.67,3225.94,,,,
453,06/24/25 08:40:00 AM,47.21,3040.43,,,,
454,06/24/25 08:45:00 AM,46.05,3020.45,,,,
455,06/24/25 08:50:00 AM,47.05,3332.48,,,,
456,06/24/25 08:55:00 AM,49.76,3850.95,,,,
457,06/24/25 09:00:00 AM,49.91,3921.35,,,,
458,06/24/25 09:05:00 AM,50.61,4142.06,,,,
459,06/24/25 09:10:00 AM,52.92,4579.67,,,,
460,06/24/25 09:15:00 AM,58.10,5420.64,,,,
461,06/24/25 09:20:00 AM,63.73,5300.77,,,,
462,06/24/25 09:25:00 AM,68.83,5780.24,,,,
463,06/24/25 09:30:00 AM,61.72,5055.33,,,,
464,06/24/25 09:35:00 AM,56.40,4830.82,,,,
465,06/24/25 09:40:00 AM,53.39,5043.91,,,,
466,06/24/25 09:45:00 AM,53.54,5317.89,,,,
