"Plot Title: G01 2m"
"#","Date Time, GMT-08:00","Temp, °F (LGR S/N: 22133648, SEN S/N: 22133648)","Button Down (LGR S/N: 22133648, SEN S/N: 22133648)","Button Up (LGR S/N: 22133648, SEN S/N: 22133648)","Host Connected (LGR S/N: 22133648, SEN S/N: 22133648)","End Of File (LGR S/N: 22133648, SEN S/N: 22133648)"
255,06/22/25 10:34:00 PM,40.57,,,,
256,06/22/25 10:35:00 PM,40.26,,,,
257,06/22/25 10:36:00 PM,39.95,,,,
258,06/22/25 10:37:00 PM,40.03,,,,
259,06/22/25 10:38:00 PM,40.10,,,,
260,06/22/25 10:39:00 PM,40.03,,,,
261,06/22/25 10:40:00 PM,39.79,,,,
262,06/22/25 10:41:00 PM,39.41,,,,
263,06/22/25 10:42:00 PM,39.18,,,,
264,06/22/25 10:43:00 PM,39.18,,,,
265,06/22/25 10:44:00 PM,39.25,,,,
266,06/22/25 10:45:00 PM,39.18,,,,
267,06/22/25 10:46:00 PM,39.25,,,,
268,06/22/25 10:47:00 PM,39.33,,,,
269,06/22/25 10:48:00 PM,39.33,,,,
270,06/22/25 10:49:00 PM,39.33,,,,
271,06/22/25 10:50:00 PM,39.25,,,,
272,06/22/25 10:51:00 PM,39.02,,,,
273,06/22/25 10:52:00 PM,39.02,,,,
274,06/22/25 10:53:00 PM,39.18,,,,
275,06/22/25 10:54:00 PM,39.18,,,,
276,06/22/25 10:55:00 PM,39.18,,,,
277,06/22/25 10:56:00 PM,39.18,,,,
278,06/22/25 10:57:00 PM,39.02,,,,
279,06/22/25 10:58:00 PM,38.64,,,,
280,06/22/25 10:59:00 PM,38.64,,,,
281,06/22/25 11:00:00 PM,38.48,,,,
282,06/22/25 11:01:00 PM,38.33,,,,
283,06/22/25 11:02:00 PM,38.10,,,,
284,06/22/25 11:03:00 PM,38.02,,,,
285,06/22/25 11:04:00 PM,37.94,,,,
286,06/22/25 11:05:00 PM,37.71,,,,
287,06/22/25 11:06:00 PM,37.48,,,,
288,06/22/25 11:07:00 PM,37.32,,,,
289,06/22/25 11:08:00 PM,37.17,,,,
290,06/22/25 11:09:00 PM,37.17,,,,
291,06/22/25 11:10:00 PM,37.09,,,,
292,06/22/25 11:11:00 PM,37.09,,,,
293,06/22/25 11:12:00 PM,37.09,,,,
294,06/22/25 11:13:00 PM,37.01,,,,
295,06/22/25 11:14:00 PM,37.09,,,,
296,06/22/25 11:15:00 PM,37.09,,,,
297,06/22/25 11:16:00 PM,37.01,,,,
298,06/22/25 11:17:00 PM,37.01,,,,
299,06/22/25 11:18:00 PM,36.94,,,,
300,06/22/25 11:19:00 PM,36.94,,,,
301,06/22/25 11:20:00 PM,36.86,,,,
302,06/22/25 11:21:00 PM,36.86,,,,
303,06/22/25 11:22:00 PM,36.63,,,,
304,06/22/25 11:23:00 PM,36.55,,,,
305,06/22/25 11:24:00 PM,36.40,,,,
306,06/22/25 11:25:00 PM,36.32,,,,
307,06/22/25 11:26:00 PM,36.32,,,,
308,06/22/25 11:27:00 PM,36.47,,,,
309,06/22/25 11:28:00 PM,36.55,,,,
310,06/22/25 11:29:00 PM,36.63,,,,
311,06/22/25 11:30:00 PM,36.63,,,,
312,06/22/25 11:31:00 PM,36.94,,,,
313,06/22/25 11:32:00 PM,37.01,,,,
314,06/22/25 11:33:00 PM,37.09,,,,
315,06/22/25 11:34:00 PM,37.09,,,,
316,06/22/25 11:35:00 PM,37.17,,,,
317,06/22/25 11:36:00 PM,37.40,,,,
318,06/22/25 11:37:00 PM,37.63,,,,
319,06/22/25 11:38:00 PM,37.71,,,,
320,06/22/25 11:39:00 PM,37.71,,,,
321,06/22/25 11:40:00 PM,37.71,,,,
322,06/22/25 11:41:00 PM,37.86,,,,
323,06/22/25 11:42:00 PM,38.10,,,,
324,06/22/25 11:43:00 PM,38.17,,,,
325,06/22/25 11:44:00 PM,38.17,,,,
326,06/22/25 11:45:00 PM,38.10,,,,
327,06/22/25 11:46:00 PM,38.10,,,,
328,06/22/25 11:47:00 PM,38.33,,,,
329,06/22/25 11:48:00 PM,38.56,,,,
330,06/22/25 11:49:00 PM,38.64,,,,
331,06/22/25 11:50:00 PM,38.79,,,,
332,06/22/25 11:51:00 PM,38.71,,,,
333,06/22/25 11:52:00 PM,38.87,,,,
334,06/22/25 11:53:00 PM,38.94,,,,
335,06/22/25 11:54:00 PM,38.79,,,,
336,06/22/25 11:55:00 PM,38.64,,,,
337,06/22/25 11:56:00 PM,38.56,,,,
338,06/22/25 11:57:00 PM,38.48,,,,
339,06/22/25 11:58:00 PM,38.40,,,,
340,06/22/25 11:59:00 PM,38.25,,,,
341,06/23/25 12:00:00 AM,38.40,,,,
342,06/23/25 12:01:00 AM,38.25,,,,
343,06/23/25 12:02:00 AM,38.33,,,,
344,06/23/25 12:03:00 AM,38.17,,,,
345,06/23/25 12:04:00 AM,38.02,,,,
346,06/23/25 12:05:00 AM,37.94,,,,
347,06/23/25 12:06:00 AM,38.10,,,,
348,06/23/25 12:07:00 AM,38.17,,,,
349,06/23/25 12:08:00 AM,38.33,,,,
350,06/23/25 12:09:00 AM,38.40,,,,
351,06/23/25 12:10:00 AM,38.48,,,,
352,06/23/25 12:11:00 AM,38.56,,,,
353,06/23/25 12:12:00 AM,38.48,,,,
354,06/23/25 12:13:00 AM,38.48,,,,
355,06/23/25 12:14:00 AM,38.25,,,,
356,06/23/25 12:15:00 AM,38.02,,,,
357,06/23/25 12:16:00 AM,37.86,,,,
358,06/23/25 12:17:00 AM,37.94,,,,
359,06/23/25 12:18:00 AM,38.33,,,,
360,06/23/25 12:19:00 AM,38.71,,,,
361,06/23/25 12:20:00 AM,38.79,,,,
362,06/23/25 12:21:00 AM,38.79,,,,
363,06/23/25 12:22:00 AM,38.56,,,,
364,06/23/25 12:23:00 AM,38.40,,,,
365,06/23/25 12:24:00 AM,38.33,,,,
366,06/23/25 12:25:00 AM,38.40,,,,
367,06/23/25 12:26:00 AM,38.25,,,,
368,06/23/25 12:27:00 AM,38.25,,,,
369,06/23/25 12:28:00 AM,38.17,,,,
370,06/23/25 12:29:00 AM,37.94,,,,
371,06/23/25 12:30:00 AM,37.79,,,,
372,06/23/25 12:31:00 AM,37.71,,,,
373,06/23/25 12:32:00 AM,37.79,,,,
374,06/23/25 12:33:00 AM,38.10,,,,
375,06/23/25 12:34:00 AM,38.10,,,,
376,06/23/25 12:35:00 AM,38.10,,,,
377,06/23/25 12:36:00 AM,38.02,,,,
378,06/23/25 12:37:00 AM,37.94,,,,
379,06/23/25 12:38:00 AM,38.10,,,,
380,06/23/25 12:39:00 AM,38.17,,,,
381,06/23/25 12:40:00 AM,38.56,,,,
382,06/23/25 12:41:00 AM,38.79,,,,
383,06/23/25 12:42:00 AM,38.79,,,,
384,06/23/25 12:43:00 AM,38.79,,,,
385,06/23/25 12:44:00 AM,38.79,,,,
386,06/23/25 12:45:00 AM,38.79,,,,
387,06/23/25 12:46:00 AM,38.87,,,,
388,06/23/25 12:47:00 AM,38.87,,,,
389,06/23/25 12:48:00 AM,39.10,,,,
390,06/23/25 12:49:00 AM,39.10,,,,
391,06/23/25 12:50:00 AM,39.18,,,,
392,06/23/25 12:51:00 AM,39.02,,,,
393,06/23/25 12:52:00 AM,39.25,,,,
394,06/23/25 12:53:00 AM,39.10,,,,
395,06/23/25 12:54:00 AM,39.18,,,,
396,06/23/25 12:55:00 AM,39.49,,,,
397,06/23/25 12:56:00 AM,39.56,,,,
398,06/23/25 12:57:00 AM,39.33,,,,
399,06/23/25 12:58:00 AM,39.02,,,,
400,06/23/25 12:59:00 AM,38.79,,,,
401,06/23/25 01:00:00 AM,38.56,,,,
402,06/23/25 01:01:00 AM,38.64,,,,
403,06/23/25 01:02:00 AM,38.64,,,,
404,06/23/25 01:03:00 AM,38.56,,,,
405,06/23/25 01:04:00 AM,38.40,,,,
406,06/23/25 01:05:00 AM,38.25,,,,
407,06/23/25 01:06:00 AM,38.10,,,,
408,06/23/25 01:07:00 AM,38.17,,,,
409,06/23/25 01:08:00 AM,38.40,,,,
410,06/23/25 01:09:00 AM,38.64,,,,
411,06/23/25 01:10:00 AM,38.56,,,,
412,06/23/25 01:11:00 AM,38.71,,,,
413,06/23/25 01:12:00 AM,39.10,,,,
414,06/23/25 01:13:00 AM,39.33,,,,
415,06/23/25 01:14:00 AM,39.64,,,,
416,06/23/25 01:15:00 AM,39.64,,,,
417,06/23/25 01:16:00 AM,39.87,,,,
418,06/23/25 01:17:00 AM,39.95,,,,
419,06/23/25 01:18:00 AM,40.10,,,,
420,06/23/25 01:19:00 AM,40.10,,,,
421,06/23/25 01:20:00 AM,40.18,,,,
422,06/23/25 01:21:00 AM,40.33,,,,
423,06/23/25 01:22:00 AM,40.41,,,,
424,06/23/25 01:23:00 AM,40.57,,,,
425,06/23/25 01:24:00 AM,40.49,,,,
426,06/23/25 01:25:00 AM,40.33,,,,
427,06/23/25 01:26:00 AM,40.18,,,,
428,06/23/25 01:27:00 AM,40.10,,,,
429,06/23/25 01:28:00 AM,39.87,,,,
430,06/23/25 01:29:00 AM,39.79,,,,
431,06/23/25 01:30:00 AM,39.79,,,,
432,06/23/25 01:31:00 AM,39.72,,,,
433,06/23/25 01:32:00 AM,39.87,,,,
434,06/23/25 01:33:00 AM,40.10,,,,
435,06/23/25 01:34:00 AM,40.26,,,,
436,06/23/25 01:35:00 AM,40.26,,,,
437,06/23/25 01:36:00 AM,40.10,,,,
438,06/23/25 01:37:00 AM,39.72,,,,
439,06/23/25 01:38:00 AM,39.49,,,,
440,06/23/25 01:39:00 AM,39.72,,,,
441,06/23/25 01:40:00 AM,39.41,,,,
442,06/23/25 01:41:00 AM,39.02,,,,
443,06/23/25 01:42:00 AM,38.64,,,,
444,06/23/25 01:43:00 AM,38.64,,,,
445,06/23/25 01:44:00 AM,38.40,,,,
446,06/23/25 01:45:00 AM,38.33,,,,
447,06/23/25 01:46:00 AM,38.17,,,,
448,06/23/25 01:47:00 AM,37.94,,,,
449,06/23/25 01:48:00 AM,37.94,,,,
450,06/23/25 01:49:00 AM,38.17,,,,
451,06/23/25 01:50:00 AM,38.48,,,,
452,06/23/25 01:51:00 AM,38.56,,,,
453,06/23/25 01:52:00 AM,38.33,,,,
454,06/23/25 01:53:00 AM,38.10,,,,
455,06/23/25 01:54:00 AM,38.17,,,,
456,06/23/25 01:55:00 AM,38.33,,,,
457,06/23/25 01:56:00 AM,38.56,,,,
458,06/23/25 01:57:00 AM,38.64,,,,
459,06/23/25 01:58:00 AM,38.71,,,,
460,06/23/25 01:59:00 AM,39.10,,,,
461,06/23/25 02:00:00 AM,39.41,,,,
462,06/23/25 02:01:00 AM,39.33,,,,
463,06/23/25 02:02:00 AM,39.25,,,,
464,06/23/25 02:03:00 AM,39.25,,,,
465,06/23/25 02:04:00 AM,39.25,,,,
466,06/23/25 02:05:00 AM,39.18,,,,
467,06/23/25 02:06:00 AM,39.18,,,,
468,06/23/25 02:07:00 AM,39.25,,,,
469,06/23/25 02:08:00 AM,39.18,,,,
470,06/23/25 02:09:00 AM,39.33,,,,
471,06/23/25 02:10:00 AM,39.25,,,,
472,06/23/25 02:11:00 AM,39.33,,,,
473,06/23/25 02:12:00 AM,39.33,,,,
474,06/23/25 02:13:00 AM,39.18,,,,
475,06/23/25 02:14:00 AM,39.10,,,,
476,06/23/25 02:15:00 AM,38.94,,,,
477,06/23/25 02:16:00 AM,38.79,,,,
478,06/23/25 02:17:00 AM,38.79,,,,
479,06/23/25 02:18:00 AM,38.87,,,,
480,06/23/25 02:19:00 AM,38.87,,,,
481,06/23/25 02:20:00 AM,38.87,,,,
482,06/23/25 02:21:00 AM,38.94,,,,
483,06/23/25 02:22:00 AM,38.94,,,,
484,06/23/25 02:23:00 AM,39.02,,,,
485,06/23/25 02:24:00 AM,39.02,,,,
486,06/23/25 02:25:00 AM,39.18,,,,
487,06/23/25 02:26:00 AM,39.25,,,,
488,06/23/25 02:27:00 AM,39.33,,,,
489,06/23/25 02:28:00 AM,39.33,,,,
490,06/23/25 02:29:00 AM,39.41,,,,
491,06/23/25 02:30:00 AM,39.33,,,,
492,06/23/25 02:31:00 AM,39.33,,,,
493,06/23/25 02:32:00 AM,39.25,,,,
494,06/23/25 02:33:00 AM,39.18,,,,
495,06/23/25 02:34:00 AM,39.18,,,,
496,06/23/25 02:35:00 AM,39.25,,,,
497,06/23/25 02:36:00 AM,39.02,,,,
498,06/23/25 02:37:00 AM,38.87,,,,
499,06/23/25 02:38:00 AM,38.79,,,,
500,06/23/25 02:39:00 AM,38.71,,,,
501,06/23/25 02:40:00 AM,38.48,,,,
502,06/23/25 02:41:00 AM,38.17,,,,
503,06/23/25 02:42:00 AM,38.02,,,,
504,06/23/25 02:43:00 AM,37.79,,,,
505,06/23/25 02:44:00 AM,37.63,,,,
506,06/23/25 02:45:00 AM,37.55,,,,
507,06/23/25 02:46:00 AM,37.48,,,,
508,06/23/25 02:47:00 AM,37.48,,,,
509,06/23/25 02:48:00 AM,37.40,,,,
510,06/23/25 02:49:00 AM,37.32,,,,
511,06/23/25 02:50:00 AM,37.17,,,,
512,06/23/25 02:51:00 AM,36.94,,,,
513,06/23/25 02:52:00 AM,36.94,,,,
514,06/23/25 02:53:00 AM,37.01,,,,
515,06/23/25 02:54:00 AM,36.94,,,,
516,06/23/25 02:55:00 AM,37.25,,,,
517,06/23/25 02:56:00 AM,37.25,,,,
518,06/23/25 02:57:00 AM,37.01,,,,
519,06/23/25 02:58:00 AM,36.86,,,,
520,06/23/25 02:59:00 AM,36.71,,,,
521,06/23/25 03:00:00 AM,36.55,,,,
522,06/23/25 03:01:00 AM,36.63,,,,
523,06/23/25 03:02:00 AM,36.86,,,,
524,06/23/25 03:03:00 AM,37.17,,,,
525,06/23/25 03:04:00 AM,37.32,,,,
526,06/23/25 03:05:00 AM,37.40,,,,
527,06/23/25 03:06:00 AM,37.71,,,,
528,06/23/25 03:07:00 AM,37.94,,,,
529,06/23/25 03:08:00 AM,38.17,,,,
530,06/23/25 03:09:00 AM,38.40,,,,
531,06/23/25 03:10:00 AM,38.64,,,,
532,06/23/25 03:11:00 AM,38.64,,,,
533,06/23/25 03:12:00 AM,38.64,,,,
534,06/23/25 03:13:00 AM,38.56,,,,
535,06/23/25 03:14:00 AM,38.40,,,,
536,06/23/25 03:15:00 AM,38.33,,,,
537,06/23/25 03:16:00 AM,38.25,,,,
538,06/23/25 03:17:00 AM,38.33,,,,
539,06/23/25 03:18:00 AM,38.33,,,,
540,06/23/25 03:19:00 AM,38.40,,,,
541,06/23/25 03:20:00 AM,38.56,,,,
542,06/23/25 03:21:00 AM,38.64,,,,
543,06/23/25 03:22:00 AM,38.56,,,,
544,06/23/25 03:23:00 AM,38.33,,,,
545,06/23/25 03:24:00 AM,38.17,,,,
