"Plot Title: 10568642"
"#","Date Time, GMT-08:00","Temp, °F (LGR S/N: 10568642, SEN S/N: 10568642)","Intensity, lum/ft² (LGR S/N: 10568642, SEN S/N: 10568642)","Bad Battery (LGR S/N: 10568642, SEN S/N: 10568642)","End Of File (LGR S/N: 10568642, SEN S/N: 10568642)"
1405,06/20/25 06:00:00 AM,37.107,1152.0,,
1406,06/20/25 06:05:00 AM,36.914,864.0,,
1407,06/20/25 06:10:00 AM,36.531,608.0,,
1408,06/20/25 06:15:00 AM,36.338,672.0,,
1409,06/20/25 06:20:00 AM,36.914,1408.0,,
1410,06/20/25 06:25:00 AM,37.297,896.0,,
1411,06/20/25 06:30:00 AM,37.107,864.0,,
1412,06/20/25 06:35:00 AM,37.297,896.0,,
1413,06/20/25 06:40:00 AM,37.107,896.0,,
1414,06/20/25 06:45:00 AM,37.488,1024.0,,
1415,06/20/25 06:50:00 AM,38.061,1216.0,,
1416,06/20/25 06:55:00 AM,38.629,1280.0,,
1417,06/20/25 07:00:00 AM,38.250,896.0,,
1418,06/20/25 07:05:00 AM,37.488,896.0,,
1419,06/20/25 07:10:00 AM,37.107,768.0,,
1420,06/20/25 07:15:00 AM,37.107,1024.0,,
1421,06/20/25 07:20:00 AM,38.250,1728.0,,
1422,06/20/25 07:25:00 AM,39.573,2432.0,,
1423,06/20/25 07:30:00 AM,40.696,2688.0,,
1424,06/20/25 07:35:00 AM,41.625,2944.0,,
1425,06/20/25 07:40:00 AM,42.732,3072.0,,
1426,06/20/25 07:45:00 AM,43.831,3456.0,,
1427,06/20/25 07:50:00 AM,44.013,3200.0,,
1428,06/20/25 07:55:00 AM,43.282,2304.0,,
1429,06/20/25 08:00:00 AM,42.363,1856.0,,
1430,06/20/25 08:05:00 AM,41.625,1664.0,,
1431,06/20/25 08:10:00 AM,41.439,1600.0,,
1432,06/20/25 08:15:00 AM,41.439,1664.0,,
1433,06/20/25 08:20:00 AM,41.625,1728.0,,
1434,06/20/25 08:25:00 AM,41.625,1728.0,,
1435,06/20/25 08:30:00 AM,41.994,1856.0,,
1436,06/20/25 08:35:00 AM,42.179,1984.0,,
1437,06/20/25 08:40:00 AM,42.548,2048.0,,
1438,06/20/25 08:45:00 AM,42.732,2048.0,,
1439,06/20/25 08:50:00 AM,42.732,2048.0,,
1440,06/20/25 08:55:00 AM,42.915,2048.0,,
1441,06/20/25 09:00:00 AM,43.099,2048.0,,
1442,06/20/25 09:05:00 AM,43.099,2048.0,,
1443,06/20/25 09:10:00 AM,43.282,2048.0,,
1444,06/20/25 09:15:00 AM,43.466,2176.0,,
1445,06/20/25 09:20:00 AM,43.831,2048.0,,
1446,06/20/25 09:25:00 AM,44.013,2176.0,,
1447,06/20/25 09:30:00 AM,44.379,2432.0,,
1448,06/20/25 09:35:00 AM,44.922,2432.0,,
1449,06/20/25 09:40:00 AM,45.286,2432.0,,
1450,06/20/25 09:45:00 AM,45.286,2304.0,,
1451,06/20/25 09:50:00 AM,45.286,2176.0,,
1452,06/20/25 09:55:00 AM,45.286,2432.0,,
1453,06/20/25 10:00:00 AM,45.828,2432.0,,
1454,06/20/25 10:05:00 AM,45.828,2560.0,,
1455,06/20/25 10:10:00 AM,46.188,2688.0,,
1456,06/20/25 10:15:00 AM,45.648,2304.0,,
1457,06/20/25 10:20:00 AM,45.648,2304.0,,
1458,06/20/25 10:25:00 AM,44.379,2688.0,,
1459,06/20/25 10:30:00 AM,46.188,2304.0,,
1460,06/20/25 10:35:00 AM,47.088,2688.0,,
1461,06/20/25 10:40:00 AM,47.624,2688.0,,
1462,06/20/25 10:45:00 AM,47.624,2816.0,,
1463,06/20/25 10:50:00 AM,47.982,2944.0,,
1464,06/20/25 10:55:00 AM,48.871,3072.0,,
1465,06/20/25 11:00:00 AM,49.404,3072.0,,
1466,06/20/25 11:05:00 AM,49.937,3072.0,,
1467,06/20/25 11:10:00 AM,50.113,3200.0,,
1468,06/20/25 11:15:00 AM,49.759,3200.0,,
1469,06/20/25 11:20:00 AM,49.937,3328.0,,
1470,06/20/25 11:25:00 AM,50.113,3584.0,,
1471,06/20/25 11:30:00 AM,50.819,3840.0,,
1472,06/20/25 11:35:00 AM,52.050,4608.0,,
1473,06/20/25 11:40:00 AM,52.401,5376.0,,
1474,06/20/25 11:45:00 AM,52.925,5632.0,,
1475,06/20/25 11:50:00 AM,54.495,6144.0,,
1476,06/20/25 11:55:00 AM,55.189,6400.0,,
1477,06/20/25 12:00:00 PM,56.230,6912.0,,
1478,06/20/25 12:05:00 PM,57.096,7168.0,,
1479,06/20/25 12:10:00 PM,57.614,7680.0,,
1480,06/20/25 12:15:00 PM,57.785,7936.0,,
1481,06/20/25 12:20:00 PM,58.131,8192.0,,
1482,06/20/25 12:25:00 PM,58.993,8704.0,,
1483,06/20/25 12:30:00 PM,59.851,8704.0,,
1484,06/20/25 12:35:00 PM,60.712,9216.0,,
1485,06/20/25 12:40:00 PM,61.741,9728.0,,
1486,06/20/25 12:45:00 PM,62.425,9728.0,,
1487,06/20/25 12:50:00 PM,62.425,10240.0,,
1488,06/20/25 12:55:00 PM,62.425,10752.0,,
1489,06/20/25 01:00:00 PM,62.769,11264.0,,
1490,06/20/25 01:05:00 PM,63.111,11264.0,,
1491,06/20/25 01:10:00 PM,63.455,11776.0,,
1492,06/20/25 01:15:00 PM,64.139,12288.0,,
1493,06/20/25 01:20:00 PM,64.310,12288.0,,
1494,06/20/25 01:25:00 PM,64.481,12800.0,,
1495,06/20/25 01:30:00 PM,65.338,13824.0,,
1496,06/20/25 01:35:00 PM,66.708,14336.0,,
1497,06/20/25 01:40:00 PM,68.763,14848.0,,
1498,06/20/25 01:45:00 PM,68.421,14848.0,,
1499,06/20/25 01:50:00 PM,66.193,9728.0,,
1500,06/20/25 01:55:00 PM,62.769,8192.0,,
1501,06/20/25 02:00:00 PM,66.022,17408.0,,
1502,06/20/25 02:05:00 PM,71.512,16384.0,,
1503,06/20/25 02:10:00 PM,72.891,16384.0,,
1504,06/20/25 02:15:00 PM,71.683,16384.0,,
1505,06/20/25 02:20:00 PM,71.168,16384.0,,
1506,06/20/25 02:25:00 PM,71.512,16384.0,,
1507,06/20/25 02:30:00 PM,72.545,16384.0,,
1508,06/20/25 02:35:00 PM,73.926,18432.0,,
1509,06/20/25 02:40:00 PM,68.934,10752.0,,
1510,06/20/25 02:45:00 PM,67.392,18432.0,,
1511,06/20/25 02:50:00 PM,71.683,16384.0,,
1512,06/20/25 02:55:00 PM,75.659,18432.0,,
1513,06/20/25 03:00:00 PM,76.181,18432.0,,
1514,06/20/25 03:05:00 PM,76.354,18432.0,,
1515,06/20/25 03:10:00 PM,76.181,18432.0,,
1516,06/20/25 03:15:00 PM,76.354,19456.0,,
1517,06/20/25 03:20:00 PM,76.528,19456.0,,
1518,06/20/25 03:25:00 PM,78.098,19456.0,,
1519,06/20/25 03:30:00 PM,78.098,19456.0,,
1520,06/20/25 03:35:00 PM,79.326,20480.0,,
1521,06/20/25 03:40:00 PM,78.449,16384.0,,
1522,06/20/25 03:45:00 PM,79.853,17408.0,,
1523,06/20/25 03:50:00 PM,81.266,17408.0,,
1524,06/20/25 03:55:00 PM,80.735,18432.0,,
1525,06/20/25 04:00:00 PM,77.574,15872.0,,
1526,06/20/25 04:05:00 PM,75.659,18432.0,,
1527,06/20/25 04:10:00 PM,77.400,18432.0,,
1528,06/20/25 04:15:00 PM,80.735,19456.0,,
1529,06/20/25 04:20:00 PM,76.528,15360.0,,
1530,06/20/25 04:25:00 PM,70.137,11776.0,,
1531,06/20/25 04:30:00 PM,65.167,9728.0,,
1532,06/20/25 04:35:00 PM,62.598,9216.0,,
1533,06/20/25 04:40:00 PM,63.455,13312.0,,
1534,06/20/25 04:45:00 PM,66.537,13824.0,,
1535,06/20/25 04:50:00 PM,71.683,18432.0,,
1536,06/20/25 04:55:00 PM,76.528,21504.0,,
1537,06/20/25 05:00:00 PM,78.449,17408.0,,
1538,06/20/25 05:05:00 PM,71.168,9728.0,,
1539,06/20/25 05:10:00 PM,77.749,24576.0,,
1540,06/20/25 05:15:00 PM,83.399,24576.0,,
1541,06/20/25 05:20:00 PM,88.833,26624.0,,
1542,06/20/25 05:25:00 PM,88.466,23552.0,,
1543,06/20/25 05:30:00 PM,83.221,10240.0,,
1544,06/20/25 05:35:00 PM,66.879,7680.0,,
1545,06/20/25 05:40:00 PM,64.310,12288.0,,
1546,06/20/25 05:45:00 PM,61.054,6912.0,,
1547,06/20/25 05:50:00 PM,65.680,21504.0,,
1548,06/20/25 05:55:00 PM,70.480,19456.0,,
1549,06/20/25 06:00:00 PM,73.926,18432.0,,
1550,06/20/25 06:05:00 PM,83.399,20480.0,,
1551,06/20/25 06:10:00 PM,83.579,20480.0,,
1552,06/20/25 06:15:00 PM,81.975,17408.0,,
1553,06/20/25 06:20:00 PM,76.354,14336.0,,
1554,06/20/25 06:25:00 PM,66.879,6144.0,,
1555,06/20/25 06:30:00 PM,61.569,12800.0,,
1556,06/20/25 06:35:00 PM,60.712,9728.0,,
1557,06/20/25 06:40:00 PM,57.096,7680.0,,
1558,06/20/25 06:45:00 PM,53.798,5376.0,,
1559,06/20/25 06:50:00 PM,56.230,12288.0,,
1560,06/20/25 06:55:00 PM,54.322,4864.0,,
1561,06/20/25 07:00:00 PM,47.624,2432.0,,
1562,06/20/25 07:05:00 PM,43.282,2176.0,,
1563,06/20/25 07:10:00 PM,41.254,1920.0,,
1564,06/20/25 07:15:00 PM,40.696,1984.0,,
1565,06/20/25 07:20:00 PM,40.509,2560.0,,
1566,06/20/25 07:25:00 PM,46.728,13312.0,,
1567,06/20/25 07:30:00 PM,53.798,14848.0,,
1568,06/20/25 07:35:00 PM,50.643,7424.0,,
1569,06/20/25 07:40:00 PM,46.188,8192.0,,
1570,06/20/25 07:45:00 PM,47.088,4864.0,,
1571,06/20/25 07:50:00 PM,47.982,2688.0,,
1572,06/20/25 07:55:00 PM,47.446,2560.0,,
1573,06/20/25 08:00:00 PM,46.008,2304.0,,
1574,06/20/25 08:05:00 PM,45.286,2176.0,,
1575,06/20/25 08:10:00 PM,44.742,2176.0,,
1576,06/20/25 08:15:00 PM,42.915,1472.0,,
1577,06/20/25 08:20:00 PM,40.509,1344.0,,
1578,06/20/25 08:25:00 PM,41.439,1728.0,,
1579,06/20/25 08:30:00 PM,42.732,1792.0,,
1580,06/20/25 08:35:00 PM,43.282,1728.0,,
1581,06/20/25 08:40:00 PM,42.915,1856.0,,
1582,06/20/25 08:45:00 PM,42.915,4608.0,,
1583,06/20/25 08:50:00 PM,43.099,6400.0,,
1584,06/20/25 08:55:00 PM,43.099,6656.0,,
1585,06/20/25 09:00:00 PM,42.363,3840.0,,
1586,06/20/25 09:05:00 PM,42.179,6400.0,,
1587,06/20/25 09:10:00 PM,42.732,6144.0,,
1588,06/20/25 09:15:00 PM,43.099,5376.0,,
1589,06/20/25 09:20:00 PM,42.548,3840.0,,
1590,06/20/25 09:25:00 PM,40.321,800.0,,
1591,06/20/25 09:30:00 PM,39.760,704.0,,
1592,06/20/25 09:35:00 PM,40.696,480.0,,
1593,06/20/25 09:40:00 PM,37.297,304.0,,
1594,06/20/25 09:45:00 PM,35.951,232.0,,
1595,06/20/25 09:50:00 PM,34.786,208.0,,
1596,06/20/25 09:55:00 PM,34.394,176.0,,
1597,06/20/25 10:00:00 PM,34.198,144.0,,
1598,06/20/25 10:05:00 PM,33.805,125.0,,
1599,06/20/25 10:10:00 PM,33.805,104.0,,
1600,06/20/25 10:15:00 PM,34.002,80.0,,
1601,06/20/25 10:20:00 PM,34.002,57.0,,
1602,06/20/25 10:25:00 PM,33.607,39.0,,
1603,06/20/25 10:30:00 PM,33.411,26.0,,
1604,06/20/25 10:35:00 PM,33.607,18.0,,
1605,06/20/25 10:40:00 PM,33.411,12.0,,
1606,06/20/25 10:45:00 PM,32.815,8.0,,
1607,06/20/25 10:50:00 PM,32.418,5.0,,
1608,06/20/25 10:55:00 PM,32.418,3.0,,
1609,06/20/25 11:00:00 PM,32.418,2.0,,
1610,06/20/25 11:05:00 PM,32.018,1.0,,
1611,06/20/25 11:10:00 PM,32.018,0.0,,
1612,06/20/25 11:15:00 PM,32.018,0.0,,
1613,06/20/25 11:20:00 PM,32.218,0.0,,
1614,06/20/25 11:25:00 PM,31.816,0.0,,
1615,06/20/25 11:30:00 PM,31.816,0.0,,
1616,06/20/25 11:35:00 PM,32.018,0.0,,
1617,06/20/25 11:40:00 PM,32.018,0.0,,
1618,06/20/25 11:45:00 PM,31.617,0.0,,
1619,06/20/25 11:50:00 PM,31.415,0.0,,
1620,06/20/25 11:55:00 PM,31.617,0.0,,
1621,06/21/25 12:00:00 AM,31.617,0.0,,
1622,06/21/25 12:05:00 AM,31.415,0.0,,
1623,06/21/25 12:10:00 AM,31.012,0.0,,
1624,06/21/25 12:15:00 AM,31.012,0.0,,
1625,06/21/25 12:20:00 AM,31.213,0.0,,
1626,06/21/25 12:25:00 AM,31.415,0.0,,
1627,06/21/25 12:30:00 AM,31.012,0.0,,
1628,06/21/25 12:35:00 AM,31.213,0.0,,
1629,06/21/25 12:40:00 AM,31.213,0.0,,
1630,06/21/25 12:45:00 AM,31.617,0.0,,
1631,06/21/25 12:50:00 AM,31.415,0.0,,
1632,06/21/25 12:55:00 AM,31.213,0.0,,
1633,06/21/25 01:00:00 AM,31.012,0.0,,
1634,06/21/25 01:05:00 AM,31.012,0.0,,
1635,06/21/25 01:10:00 AM,30.808,0.0,,
1636,06/21/25 01:15:00 AM,30.808,0.0,,
1637,06/21/25 01:20:00 AM,31.012,0.0,,
1638,06/21/25 01:25:00 AM,30.808,0.0,,
1639,06/21/25 01:30:00 AM,30.403,0.0,,
1640,06/21/25 01:35:00 AM,30.808,0.0,,
1641,06/21/25 01:40:00 AM,30.808,0.0,,
1642,06/21/25 01:45:00 AM,30.607,0.0,,
1643,06/21/25 01:50:00 AM,30.198,0.0,,
1644,06/21/25 01:55:00 AM,29.995,0.0,,
1645,06/21/25 02:00:00 AM,29.995,0.0,,
1646,06/21/25 02:05:00 AM,30.403,0.0,,
1647,06/21/25 02:10:00 AM,30.403,0.0,,
1648,06/21/25 02:15:00 AM,30.403,0.0,,
1649,06/21/25 02:20:00 AM,30.403,0.0,,
1650,06/21/25 02:25:00 AM,29.995,0.0,,
1651,06/21/25 02:30:00 AM,30.198,0.0,,
1652,06/21/25 02:35:00 AM,30.198,0.0,,
1653,06/21/25 02:40:00 AM,30.403,0.0,,
1654,06/21/25 02:45:00 AM,30.198,0.0,,
1655,06/21/25 02:50:00 AM,29.995,0.0,,
1656,06/21/25 02:55:00 AM,30.198,1.0,,
1657,06/21/25 03:00:00 AM,29.790,2.0,,
1658,06/21/25 03:05:00 AM,29.790,3.0,,
1659,06/21/25 03:10:00 AM,29.586,5.0,,
1660,06/21/25 03:15:00 AM,29.790,9.0,,
1661,06/21/25 03:20:00 AM,29.586,13.0,,
1662,06/21/25 03:25:00 AM,29.790,18.0,,
1663,06/21/25 03:30:00 AM,29.995,24.0,,
1664,06/21/25 03:35:00 AM,30.198,32.0,,
1665,06/21/25 03:40:00 AM,30.198,41.0,,
1666,06/21/25 03:45:00 AM,30.403,50.0,,
1667,06/21/25 03:50:00 AM,30.808,62.0,,
1668,06/21/25 03:55:00 AM,31.415,78.0,,
1669,06/21/25 04:00:00 AM,31.213,96.0,,
1670,06/21/25 04:05:00 AM,31.213,118.0,,
1671,06/21/25 04:10:00 AM,31.213,144.0,,
1672,06/21/25 04:15:00 AM,31.617,160.0,,
1673,06/21/25 04:20:00 AM,31.415,184.0,,
1674,06/21/25 04:25:00 AM,31.415,208.0,,
1675,06/21/25 04:30:00 AM,31.617,232.0,,
1676,06/21/25 04:35:00 AM,31.415,256.0,,
1677,06/21/25 04:40:00 AM,31.415,272.0,,
1678,06/21/25 04:45:00 AM,31.213,304.0,,
1679,06/21/25 04:50:00 AM,31.012,320.0,,
1680,06/21/25 04:55:00 AM,31.213,352.0,,
1681,06/21/25 05:00:00 AM,31.213,368.0,,
1682,06/21/25 05:05:00 AM,31.213,400.0,,
1683,06/21/25 05:10:00 AM,31.415,416.0,,
1684,06/21/25 05:15:00 AM,32.018,432.0,,
1685,06/21/25 05:20:00 AM,32.617,464.0,,
1686,06/21/25 05:25:00 AM,32.815,496.0,,
1687,06/21/25 05:30:00 AM,33.013,480.0,,
1688,06/21/25 05:35:00 AM,33.411,512.0,,
1689,06/21/25 05:40:00 AM,33.805,512.0,,
1690,06/21/25 05:45:00 AM,34.002,512.0,,
1691,06/21/25 05:50:00 AM,34.786,576.0,,
1692,06/21/25 05:55:00 AM,35.758,576.0,,
1693,06/21/25 06:00:00 AM,35.951,512.0,,
1694,06/21/25 06:05:00 AM,35.564,576.0,,
1695,06/21/25 06:10:00 AM,35.758,608.0,,
1696,06/21/25 06:15:00 AM,35.951,608.0,,
1697,06/21/25 06:20:00 AM,35.758,608.0,,
1698,06/21/25 06:25:00 AM,35.758,672.0,,
1699,06/21/25 06:30:00 AM,36.145,704.0,,
1700,06/21/25 06:35:00 AM,36.338,768.0,,
1701,06/21/25 06:40:00 AM,36.723,800.0,,
1702,06/21/25 06:45:00 AM,37.297,960.0,,
1703,06/21/25 06:50:00 AM,38.061,992.0,,
1704,06/21/25 06:55:00 AM,38.250,1024.0,,
1705,06/21/25 07:00:00 AM,38.818,1152.0,,
1706,06/21/25 07:05:00 AM,39.196,1152.0,,
1707,06/21/25 07:10:00 AM,39.573,1152.0,,
1708,06/21/25 07:15:00 AM,39.947,1280.0,,
1709,06/21/25 07:20:00 AM,40.321,1344.0,,
1710,06/21/25 07:25:00 AM,40.696,1344.0,,
1711,06/21/25 07:30:00 AM,40.696,1408.0,,
1712,06/21/25 07:35:00 AM,40.881,1472.0,,
1713,06/21/25 07:40:00 AM,41.254,1536.0,,
1714,06/21/25 07:45:00 AM,41.625,1536.0,,
1715,06/21/25 07:50:00 AM,41.810,1664.0,,
1716,06/21/25 07:55:00 AM,42.363,1728.0,,
1717,06/21/25 08:00:00 AM,42.548,1728.0,,
1718,06/21/25 08:05:00 AM,42.915,1856.0,,
1719,06/21/25 08:10:00 AM,43.099,1920.0,,
1720,06/21/25 08:15:00 AM,43.466,1920.0,,
1721,06/21/25 08:20:00 AM,44.013,1984.0,,
1722,06/21/25 08:25:00 AM,44.013,2048.0,,
1723,06/21/25 08:30:00 AM,44.013,2176.0,,
1724,06/21/25 08:35:00 AM,44.560,2304.0,,
1725,06/21/25 08:40:00 AM,45.104,2432.0,,
1726,06/21/25 08:45:00 AM,45.828,2432.0,,
1727,06/21/25 08:50:00 AM,45.828,2432.0,,
1728,06/21/25 08:55:00 AM,45.466,2432.0,,
1729,06/21/25 09:00:00 AM,45.286,2304.0,,
1730,06/21/25 09:05:00 AM,45.466,2432.0,,
1731,06/21/25 09:10:00 AM,45.648,2432.0,,
1732,06/21/25 09:15:00 AM,46.008,2688.0,,
1733,06/21/25 09:20:00 AM,46.369,2560.0,,
1734,06/21/25 09:25:00 AM,46.728,2688.0,,
1735,06/21/25 09:30:00 AM,47.088,2688.0,,
1736,06/21/25 09:35:00 AM,47.088,2816.0,,
1737,06/21/25 09:40:00 AM,47.088,2816.0,,
1738,06/21/25 09:45:00 AM,47.088,2944.0,,
1739,06/21/25 09:50:00 AM,47.266,3072.0,,
1740,06/21/25 09:55:00 AM,47.266,3200.0,,
1741,06/21/25 10:00:00 AM,47.624,3200.0,,
1742,06/21/25 10:05:00 AM,48.339,3328.0,,
1743,06/21/25 10:10:00 AM,48.695,3328.0,,
1744,06/21/25 10:15:00 AM,49.228,3328.0,,
1745,06/21/25 10:20:00 AM,50.113,3200.0,,
1746,06/21/25 10:25:00 AM,50.290,3328.0,,
1747,06/21/25 10:30:00 AM,51.346,3456.0,,
1748,06/21/25 10:35:00 AM,52.925,3456.0,,
1749,06/21/25 10:40:00 AM,53.798,3584.0,,
1750,06/21/25 10:45:00 AM,54.495,3584.0,,
1751,06/21/25 10:50:00 AM,55.364,3840.0,,
1752,06/21/25 10:55:00 AM,57.096,3968.0,,
1753,06/21/25 11:00:00 AM,58.476,4096.0,,
1754,06/21/25 11:05:00 AM,57.785,4096.0,,
1755,06/21/25 11:10:00 AM,57.441,4096.0,,
1756,06/21/25 11:15:00 AM,56.923,4352.0,,
1757,06/21/25 11:20:00 AM,56.577,4352.0,,
1758,06/21/25 11:25:00 AM,56.750,4608.0,,
1759,06/21/25 11:30:00 AM,57.268,4608.0,,
1760,06/21/25 11:35:00 AM,57.785,5120.0,,
1761,06/21/25 11:40:00 AM,58.303,5888.0,,
1762,06/21/25 11:45:00 AM,60.539,6656.0,,
1763,06/21/25 11:50:00 AM,63.282,6912.0,,
1764,06/21/25 11:55:00 AM,65.167,7424.0,,
1765,06/21/25 12:00:00 PM,65.680,7680.0,,
1766,06/21/25 12:05:00 PM,67.735,8192.0,,
1767,06/21/25 12:10:00 PM,68.763,7936.0,,
1768,06/21/25 12:15:00 PM,67.564,7936.0,,
1769,06/21/25 12:20:00 PM,67.392,8192.0,,
1770,06/21/25 12:25:00 PM,66.366,8704.0,,
1771,06/21/25 12:30:00 PM,66.708,9216.0,,
1772,06/21/25 12:35:00 PM,67.050,9728.0,,
1773,06/21/25 12:40:00 PM,68.077,9728.0,,
1774,06/21/25 12:45:00 PM,68.763,10752.0,,
1775,06/21/25 12:50:00 PM,69.622,10752.0,,
1776,06/21/25 12:55:00 PM,70.308,11264.0,,
1777,06/21/25 01:00:00 PM,71.339,11776.0,,
1778,06/21/25 01:05:00 PM,72.199,11776.0,,
1779,06/21/25 01:10:00 PM,72.372,12288.0,,
1780,06/21/25 01:15:00 PM,73.234,12800.0,,
1781,06/21/25 01:20:00 PM,74.446,12800.0,,
1782,06/21/25 01:25:00 PM,73.580,13312.0,,
1783,06/21/25 01:30:00 PM,73.407,13312.0,,
1784,06/21/25 01:35:00 PM,75.139,13824.0,,
1785,06/21/25 01:40:00 PM,78.800,14336.0,,
1786,06/21/25 01:45:00 PM,84.115,14848.0,,
1787,06/21/25 01:50:00 PM,86.823,15360.0,,
1788,06/21/25 01:55:00 PM,89.200,15360.0,,
1789,06/21/25 02:00:00 PM,89.200,15360.0,,
1790,06/21/25 02:05:00 PM,91.425,15872.0,,
1791,06/21/25 02:10:00 PM,86.459,14336.0,,
1792,06/21/25 02:15:00 PM,83.399,15360.0,,
1793,06/21/25 02:20:00 PM,80.911,15872.0,,
1794,06/21/25 02:25:00 PM,78.449,16384.0,,
1795,06/21/25 02:30:00 PM,78.800,16384.0,,
1796,06/21/25 02:35:00 PM,80.559,16384.0,,
1797,06/21/25 02:40:00 PM,81.266,16384.0,,
1798,06/21/25 02:45:00 PM,82.152,17408.0,,
1799,06/21/25 02:50:00 PM,82.686,17408.0,,
1800,06/21/25 02:55:00 PM,85.374,17408.0,,
1801,06/21/25 03:00:00 PM,87.186,17408.0,,
1802,06/21/25 03:05:00 PM,89.755,18432.0,,
1803,06/21/25 03:10:00 PM,91.800,18432.0,,
1804,06/21/25 03:15:00 PM,93.873,18432.0,,
1805,06/21/25 03:20:00 PM,94.444,18432.0,,
1806,06/21/25 03:25:00 PM,93.682,18432.0,,
1807,06/21/25 03:30:00 PM,92.550,19456.0,,
1808,06/21/25 03:35:00 PM,91.612,19456.0,,
1809,06/21/25 03:40:00 PM,91.612,19456.0,,
1810,06/21/25 03:45:00 PM,86.277,19456.0,,
1811,06/21/25 03:50:00 PM,81.442,19456.0,,
1812,06/21/25 03:55:00 PM,77.225,20480.0,,
1813,06/21/25 04:00:00 PM,76.703,19456.0,,
1814,06/21/25 04:05:00 PM,73.580,17408.0,,
1815,06/21/25 04:10:00 PM,75.832,18432.0,,
1816,06/21/25 04:15:00 PM,74.619,18432.0,,
1817,06/21/25 04:20:00 PM,74.791,19456.0,,
1818,06/21/25 04:25:00 PM,77.400,19456.0,,
1819,06/21/25 04:30:00 PM,77.574,19456.0,,
1820,06/21/25 04:35:00 PM,82.152,19456.0,,
1821,06/21/25 04:40:00 PM,82.864,19456.0,,
1822,06/21/25 04:45:00 PM,78.449,19456.0,,
1823,06/21/25 04:50:00 PM,72.199,18432.0,,
1824,06/21/25 04:55:00 PM,70.824,19456.0,,
1825,06/21/25 05:00:00 PM,69.964,19456.0,,
1826,06/21/25 05:05:00 PM,70.995,19456.0,,
1827,06/21/25 05:10:00 PM,71.856,19456.0,,
1828,06/21/25 05:15:00 PM,72.545,19456.0,,
1829,06/21/25 05:20:00 PM,72.718,19456.0,,
1830,06/21/25 05:25:00 PM,72.028,20480.0,,
1831,06/21/25 05:30:00 PM,70.995,19456.0,,
1832,06/21/25 05:35:00 PM,69.449,19456.0,,
1833,06/21/25 05:40:00 PM,67.906,18432.0,,
1834,06/21/25 05:45:00 PM,67.735,18432.0,,
1835,06/21/25 05:50:00 PM,67.050,18432.0,,
1836,06/21/25 05:55:00 PM,66.708,18432.0,,
1837,06/21/25 06:00:00 PM,66.366,17408.0,,
1838,06/21/25 06:05:00 PM,65.680,17408.0,,
1839,06/21/25 06:10:00 PM,65.167,16384.0,,
1840,06/21/25 06:15:00 PM,65.338,16384.0,,
1841,06/21/25 06:20:00 PM,65.338,17408.0,,
1842,06/21/25 06:25:00 PM,65.680,16384.0,,
1843,06/21/25 06:30:00 PM,66.193,16384.0,,
1844,06/21/25 06:35:00 PM,64.825,15360.0,,
1845,06/21/25 06:40:00 PM,64.310,15360.0,,
1846,06/21/25 06:45:00 PM,63.797,15360.0,,
1847,06/21/25 06:50:00 PM,63.282,14848.0,,
1848,06/21/25 06:55:00 PM,62.940,14848.0,,
1849,06/21/25 07:00:00 PM,62.083,14848.0,,
1850,06/21/25 07:05:00 PM,60.368,13824.0,,
1851,06/21/25 07:10:00 PM,57.958,13312.0,,
1852,06/21/25 07:15:00 PM,56.230,11776.0,,
1853,06/21/25 07:20:00 PM,54.495,11776.0,,
1854,06/21/25 07:25:00 PM,52.925,11264.0,,
1855,06/21/25 07:30:00 PM,51.172,10752.0,,
1856,06/21/25 07:35:00 PM,50.290,6144.0,,
1857,06/21/25 07:40:00 PM,49.582,2816.0,,
1858,06/21/25 07:45:00 PM,48.517,2560.0,,
1859,06/21/25 07:50:00 PM,47.624,2432.0,,
1860,06/21/25 07:55:00 PM,47.446,2304.0,,
1861,06/21/25 08:00:00 PM,46.369,2176.0,,
1862,06/21/25 08:05:00 PM,46.008,2048.0,,
1863,06/21/25 08:10:00 PM,45.466,1984.0,,
1864,06/21/25 08:15:00 PM,45.828,1920.0,,
1865,06/21/25 08:20:00 PM,46.008,1920.0,,
1866,06/21/25 08:25:00 PM,46.008,1920.0,,
1867,06/21/25 08:30:00 PM,47.088,2432.0,,
1868,06/21/25 08:35:00 PM,47.446,6144.0,,
1869,06/21/25 08:40:00 PM,46.728,7168.0,,
1870,06/21/25 08:45:00 PM,47.088,7168.0,,
1871,06/21/25 08:50:00 PM,47.624,6912.0,,
1872,06/21/25 08:55:00 PM,47.624,6400.0,,
1873,06/21/25 09:00:00 PM,48.160,5888.0,,
1874,06/21/25 09:05:00 PM,48.160,5376.0,,
1875,06/21/25 09:10:00 PM,47.802,4864.0,,
1876,06/21/25 09:15:00 PM,47.446,4352.0,,
1877,06/21/25 09:20:00 PM,46.188,4096.0,,
1878,06/21/25 09:25:00 PM,42.548,512.0,,
1879,06/21/25 09:30:00 PM,40.134,608.0,,
1880,06/21/25 09:35:00 PM,38.440,480.0,,
1881,06/21/25 09:40:00 PM,38.061,368.0,,
1882,06/21/25 09:45:00 PM,37.488,288.0,,
1883,06/21/25 09:50:00 PM,38.440,240.0,,
1884,06/21/25 09:55:00 PM,38.250,200.0,,
1885,06/21/25 10:00:00 PM,38.818,184.0,,
