#,Date-Time (AKDT),Temperature   (°C),Light   (lux),Button Down,Button Up,Host Connected,End of File
426,07/01/2024 01:15:00,4.29,0.00,,,,
427,07/01/2024 01:30:00,4.24,0.00,,,,
428,07/01/2024 01:45:00,3.99,0.00,,,,
429,07/01/2024 02:00:00,4.03,0.00,,,,
430,07/01/2024 02:15:00,4.24,0.07,,,,
431,07/01/2024 02:30:00,4.29,0.43,,,,
432,07/01/2024 02:45:00,4.63,0.94,,,,
433,07/01/2024 03:00:00,4.72,2.54,,,,
434,07/01/2024 03:15:00,4.67,7.13,,,,
435,07/01/2024 03:30:00,4.67,23.00,,,,
436,07/01/2024 03:45:00,4.76,54.14,,,,
437,07/01/2024 04:00:00,4.59,116.40,,,,
438,07/01/2024 04:15:00,4.29,213.68,,,,
439,07/01/2024 04:30:00,4.76,328.64,,,,
440,07/01/2024 04:45:00,4.67,528.80,,,,
441,07/01/2024 05:00:00,4.67,818.88,,,,
442,07/01/2024 05:15:00,4.93,1220.80,,,,
443,07/01/2024 05:30:00,5.32,1623.68,,,,
444,07/01/2024 05:45:00,5.36,2231.04,,,,
445,07/01/2024 06:00:00,5.36,2732.80,,,,
446,07/01/2024 06:15:00,5.83,3784.96,,,,
447,07/01/2024 06:30:00,6.09,4537.60,,,,
448,07/01/2024 06:45:00,6.22,5662.72,,,,
449,07/01/2024 07:00:00,6.30,5831.68,,,,
450,07/01/2024 07:15:00,6.56,6914.56,,,,
451,07/01/2024 07:30:00,7.29,7846.40,,,,
452,07/01/2024 07:45:00,7.55,9315.84,,,,
453,07/01/2024 08:00:00,7.72,9664.00,,,,
454,07/01/2024 08:15:00,7.89,10593.28,,,,
455,07/01/2024 08:30:00,7.76,10577.92,,,,
456,07/01/2024 08:45:00,7.68,12728.32,,,,
457,07/01/2024 09:00:00,8.75,15257.60,,,,
458,07/01/2024 09:15:00,9.82,16296.96,,,,
459,07/01/2024 09:30:00,10.51,16926.72,,,,
460,07/01/2024 09:45:00,10.16,17331.20,,,,
461,07/01/2024 10:00:00,10.51,17807.36,,,,
462,07/01/2024 10:15:00,10.64,18063.36,,,,
463,07/01/2024 10:30:00,11.11,18467.84,,,,
464,07/01/2024 10:45:00,10.68,18529.28,,,,
465,07/01/2024 11:00:00,10.55,18206.72,,,,
466,07/01/2024 11:15:00,10.68,18493.44,,,,
467,07/01/2024 11:30:00,12.35,20894.72,,,,
468,07/01/2024 11:45:00,12.65,20300.80,,,,
469,07/01/2024 12:00:00,12.18,20264.96,,,,
470,07/01/2024 12:15:00,12.44,22743.04,,,,
471,07/01/2024 12:30:00,12.10,20894.72,,,,
472,07/01/2024 12:45:00,13.30,23142.40,,,,
473,07/01/2024 13:00:00,13.47,22343.68,,,,
474,07/01/2024 13:15:00,13.73,23767.04,,,,
475,07/01/2024 13:30:00,12.44,21688.32,,,,
476,07/01/2024 13:45:00,13.77,23162.88,,,,
477,07/01/2024 14:00:00,13.68,23377.92,,,,
478,07/01/2024 14:15:00,14.24,23183.36,,,,
479,07/01/2024 14:30:00,13.94,22814.72,,,,
480,07/01/2024 14:45:00,12.61,22272.00,,,,
481,07/01/2024 15:00:00,11.07,18007.04,,,,
482,07/01/2024 15:15:00,11.71,18135.04,,,,
483,07/01/2024 15:30:00,13.21,18759.68,,,,
484,07/01/2024 15:45:00,12.91,16870.40,,,,
485,07/01/2024 16:00:00,10.59,14561.28,,,,
486,07/01/2024 16:15:00,11.58,14801.92,,,,
487,07/01/2024 16:30:00,10.94,14781.44,,,,
488,07/01/2024 16:45:00,10.08,13562.88,,,,
489,07/01/2024 17:00:00,9.09,11699.20,,,,
490,07/01/2024 17:15:00,9.86,12078.08,,,,
491,07/01/2024 17:30:00,8.71,10624.00,,,,
492,07/01/2024 17:45:00,8.41,8755.20,,,,
493,07/01/2024 18:00:00,8.41,7892.48,,,,
494,07/01/2024 18:15:00,7.89,6435.84,,,,
495,07/01/2024 18:30:00,7.20,6318.08,,,,
496,07/01/2024 18:45:00,7.33,6062.08,,,,
497,07/01/2024 19:00:00,7.16,5114.88,,,,
498,07/01/2024 19:15:00,6.78,4122.88,,,,
499,07/01/2024 19:30:00,6.39,3658.24,,,,
500,07/01/2024 19:45:00,6.35,3584.00,,,,
501,07/01/2024 20:00:00,6.22,2860.80,,,,
