#,Date-Time (PDT),Temperature   (°C),Started,Button Down,Button Up,Host Connected,End of File
66,05/14/2025 13:46:32,6.39,,,,,
67,05/14/2025 13:47:32,6.78,,,,,
68,05/14/2025 13:48:32,7.12,,,,,
69,05/14/2025 13:49:32,7.46,,,,,
70,05/14/2025 13:50:32,7.81,,,,,
71,05/14/2025 13:51:32,8.02,,,,,
72,05/14/2025 13:52:32,8.36,,,,,
73,05/14/2025 13:53:32,8.62,,,,,
74,05/14/2025 13:54:32,8.96,,,,,
75,05/14/2025 13:55:32,9.22,,,,,
76,05/14/2025 13:56:32,9.48,,,,,
77,05/14/2025 13:57:32,9.74,,,,,
78,05/14/2025 13:58:32,9.95,,,,,
79,05/14/2025 13:59:32,10.25,,,,,
80,05/14/2025 14:00:32,10.42,,,,,
81,05/14/2025 14:01:32,10.64,,,,,
82,05/14/2025 14:02:32,10.89,,,,,
83,05/14/2025 14:03:32,11.07,,,,,
84,05/14/2025 14:04:32,11.24,,,,,
85,05/14/2025 14:05:32,11.49,,,,,
86,05/14/2025 14:06:32,11.62,,,,,
87,05/14/2025 14:07:32,11.75,,,,,
88,05/14/2025 14:08:32,12.01,,,,,
89,05/14/2025 14:09:32,12.14,,,,,
90,05/14/2025 14:10:32,12.31,,,,,
91,05/14/2025 14:11:32,12.44,,,,,
92,05/14/2025 14:12:32,12.57,,,,,
93,05/14/2025 14:13:32,12.70,,,,,
94,05/14/2025 14:14:32,12.87,,,,,
95,05/14/2025 14:15:32,13.00,,,,,
96,05/14/2025 14:16:32,13.08,,,,,
97,05/14/2025 14:17:32,13.30,,,,,
98,05/14/2025 14:18:32,13.34,,,,,
99,05/14/2025 14:19:32,13.43,,,,,
100,05/14/2025 14:20:32,13.60,,,,,
101,05/14/2025 14:21:32,13.68,,,,,
102,05/14/2025 14:22:32,13.77,,,,,
103,05/14/2025 14:23:32,13.90,,,,,
104,05/14/2025 14:24:32,13.94,,,,,
105,05/14/2025 14:25:32,14.03,,,,,
106,05/14/2025 14:26:32,14.15,,,,,
107,05/14/2025 14:27:32,14.24,,,,,
108,05/14/2025 14:28:32,14.37,,,,,
109,05/14/2025 14:29:32,14.45,,,,,
110,05/14/2025 14:30:32,14.50,,,,,
111,05/14/2025 14:31:32,14.58,,,,,
112,05/14/2025 14:32:32,14.63,,,,,
113,05/14/2025 14:33:32,14.71,,,,,
114,05/14/2025 14:34:32,14.80,,,,,
115,05/14/2025 14:35:32,14.88,,,,,
116,05/14/2025 14:36:32,14.93,,,,,
117,05/14/2025 14:37:32,15.01,,,,,
118,05/14/2025 14:38:32,15.06,,,,,
119,05/14/2025 14:39:32,15.18,,,,,
120,05/14/2025 14:40:32,15.18,,,,,
121,05/14/2025 14:41:32,15.23,,,,,
122,05/14/2025 14:42:32,15.31,,,,,
123,05/14/2025 14:43:32,15.36,,,,,
124,05/14/2025 14:44:32,15.44,,,,,
125,05/14/2025 14:45:32,15.48,,,,,
126,05/14/2025 14:46:32,15.53,,,,,
127,05/14/2025 14:47:32,15.61,,,,,
128,05/14/2025 14:48:32,15.61,,,,,
129,05/14/2025 14:49:32,15.70,,,,,
130,05/14/2025 14:50:32,15.74,,,,,
131,05/14/2025 14:51:32,15.78,,,,,
132,05/14/2025 14:52:32,15.83,,,,,
133,05/14/2025 14:53:32,15.87,,,,,
134,05/14/2025 14:54:32,15.91,,,,,
135,05/14/2025 14:55:32,16.00,,,,,
136,05/14/2025 14:56:32,15.96,,,,,
137,05/14/2025 14:57:32,16.08,,,,,
138,05/14/2025 14:58:32,16.08,,,,,
139,05/14/2025 14:59:32,16.13,,,,,
140,05/14/2025 15:00:32,16.13,,,,,
141,05/14/2025 15:01:32,16.21,,,,,
142,05/14/2025 15:02:32,16.26,,,,,
143,05/14/2025 15:03:32,16.26,,,,,
144,05/14/2025 15:04:32,16.30,,,,,
145,05/14/2025 15:05:32,16.30,,,,,
146,05/14/2025 15:06:32,16.34,,,,,
147,05/14/2025 15:07:32,16.39,,,,,
148,05/14/2025 15:08:32,16.43,,,,,
149,05/14/2025 15:09:32,16.47,,,,,
150,05/14/2025 15:10:32,16.47,,,,,
151,05/14/2025 15:11:32,16.51,,,,,
152,05/14/2025 15:12:32,16.51,,,,,
153,05/14/2025 15:13:32,16.60,,,,,
154,05/14/2025 15:14:32,16.56,,,,,
155,05/14/2025 15:15:32,16.60,,,,,
156,05/14/2025 15:16:32,16.69,,,,,
157,05/14/2025 15:17:32,16.69,,,,,
158,05/14/2025 15:18:32,16.69,,,,,
159,05/14/2025 15:19:32,16.73,,,,,
160,05/14/2025 15:20:32,16.77,,,,,
161,05/14/2025 15:21:32,16.81,,,,,
162,05/14/2025 15:22:32,16.77,,,,,
163,05/14/2025 15:23:32,16.81,,,,,
164,05/14/2025 15:24:32,16.86,,,,,
165,05/14/2025 15:25:32,16.86,,,,,
166,05/14/2025 15:26:32,16.90,,,,,
167,05/14/2025 15:27:32,16.90,,,,,
168,05/14/2025 15:28:32,16.90,,,,,
169,05/14/2025 15:29:32,16.90,,,,,
170,05/14/2025 15:30:32,16.86,,,,,
171,05/14/2025 15:31:32,16.86,,,,,
172,05/14/2025 15:32:32,16.77,,,,,
173,05/14/2025 15:32:40,,,Logged,,,
174,05/14/2025 15:32:41,,,,Logged,,
175,05/14/2025 15:32:45,,,Logged,Logged,,
176,05/14/2025 15:32:47,,,,,Logged,Logged
