#,Date-Time (AKDT),Temperature   (°C),Light   (lux),Button Down,Button Up,Host Connected,End of File
741,07/04/2024 06:00:00,4.76,8739.84,,,,
742,07/04/2024 06:15:00,5.23,11105.28,,,,
743,07/04/2024 06:30:00,5.57,13347.84,,,,
744,07/04/2024 06:45:00,5.66,14807.04,,,,
745,07/04/2024 07:00:00,6.26,17587.20,,,,
746,07/04/2024 07:15:00,7.03,20659.20,,,,
747,07/04/2024 07:30:00,7.63,26255.36,,,,
748,07/04/2024 07:45:00,8.11,27863.04,,,,
749,07/04/2024 08:00:00,7.93,30044.16,,,,
750,07/04/2024 08:15:00,8.06,30883.84,,,,
751,07/04/2024 08:30:00,8.19,31672.32,,,,
752,07/04/2024 08:45:00,9.61,39086.08,,,,
753,07/04/2024 09:00:00,11.71,51527.68,,,,
754,07/04/2024 09:15:00,10.16,43458.56,,,,
755,07/04/2024 09:30:00,10.34,43458.56,,,,
756,07/04/2024 09:45:00,9.82,39710.72,,,,
757,07/04/2024 10:00:00,9.05,39731.20,,,,
758,07/04/2024 10:15:00,11.75,45588.48,,,,
759,07/04/2024 10:30:00,12.87,54231.04,,,,
760,07/04/2024 10:45:00,10.77,50421.76,,,,
761,07/04/2024 11:00:00,14.15,55336.96,,,,
762,07/04/2024 11:15:00,14.45,59740.16,,,,
763,07/04/2024 11:30:00,10.42,42926.08,,,,
764,07/04/2024 11:45:00,10.98,55848.96,,,,
765,07/04/2024 12:00:00,11.92,50176.00,,,,
766,07/04/2024 12:15:00,12.61,53002.24,,,,
767,07/04/2024 12:30:00,12.18,48640.00,,,,
768,07/04/2024 12:45:00,10.98,50278.40,,,,
769,07/04/2024 13:00:00,12.01,55562.24,,,,
770,07/04/2024 13:15:00,12.05,50647.04,,,,
771,07/04/2024 13:30:00,11.37,47165.44,,,,
772,07/04/2024 13:45:00,11.97,45506.56,,,,
773,07/04/2024 14:00:00,14.41,55029.76,,,,
774,07/04/2024 14:15:00,13.43,56565.76,,,,
775,07/04/2024 14:30:00,13.08,62730.24,,,,
776,07/04/2024 14:45:00,16.73,66416.64,,,,
777,07/04/2024 15:00:00,13.55,51425.28,,,,
778,07/04/2024 15:15:00,12.48,45608.96,,,,
779,07/04/2024 15:30:00,11.92,44236.80,,,,
780,07/04/2024 15:45:00,10.94,42045.44,,,,
781,07/04/2024 16:00:00,11.11,45096.96,,,,
782,07/04/2024 16:15:00,10.85,34498.56,,,,
783,07/04/2024 16:30:00,10.68,42536.96,,,,
784,07/04/2024 16:45:00,9.91,34191.36,,,,
785,07/04/2024 17:00:00,9.56,34713.60,,,,
786,07/04/2024 17:15:00,10.68,41072.64,,,,
787,07/04/2024 17:30:00,9.35,28006.40,,,,
788,07/04/2024 17:45:00,9.14,30003.20,,,,
789,07/04/2024 18:00:00,8.92,27842.56,,,,
790,07/04/2024 18:15:00,8.11,18488.32,,,,
791,07/04/2024 18:30:00,7.42,15605.76,,,,
792,07/04/2024 18:45:00,7.12,14136.32,,,,
793,07/04/2024 19:00:00,7.38,15068.16,,,,
794,07/04/2024 19:15:00,6.78,9981.44,,,,
795,07/04/2024 19:30:00,6.48,9617.92,,,,
796,07/04/2024 19:45:00,6.17,7575.04,,,,
797,07/04/2024 20:00:00,6.09,6714.88,,,,
798,07/04/2024 20:15:00,6.00,5155.84,,,,
799,07/04/2024 20:30:00,5.87,4093.44,,,,
800,07/04/2024 20:45:00,5.79,2659.84,,,,
801,07/04/2024 21:00:00,5.15,2121.60,,,,
802,07/04/2024 21:15:00,5.10,1518.72,,,,
803,07/04/2024 21:30:00,5.10,1054.40,,,,
804,07/04/2024 21:45:00,5.06,603.20,,,,
805,07/04/2024 22:00:00,5.19,349.28,,,,
806,07/04/2024 22:15:00,5.23,157.40,,,,
807,07/04/2024 22:30:00,5.10,54.80,,,,
808,07/04/2024 22:45:00,5.02,19.95,,,,
809,07/04/2024 23:00:00,4.89,7.03,,,,
810,07/04/2024 23:15:00,4.89,1.94,,,,
811,07/04/2024 23:30:00,4.89,0.38,,,,
812,07/04/2024 23:45:00,4.76,0.19,,,,
813,07/05/2024 00:00:00,4.76,0.00,,,,
814,07/05/2024 00:15:00,4.67,0.00,,,,
815,07/05/2024 00:30:00,4.63,0.00,,,,
816,07/05/2024 00:45:00,4.63,0.00,,,,
817,07/05/2024 01:00:00,4.54,0.00,,,,
818,07/05/2024 01:15:00,4.54,0.00,,,,
819,07/05/2024 01:30:00,4.42,0.00,,,,
820,07/05/2024 01:45:00,4.20,0.00,,,,
821,07/05/2024 02:00:00,4.12,0.00,,,,
822,07/05/2024 02:15:00,4.24,0.00,,,,
823,07/05/2024 02:30:00,4.29,0.38,,,,
824,07/05/2024 02:45:00,4.20,1.36,,,,
825,07/05/2024 03:00:00,4.07,3.69,,,,
826,07/05/2024 03:15:00,3.94,12.89,,,,
827,07/05/2024 03:30:00,3.94,40.30,,,,
828,07/05/2024 03:45:00,3.82,95.48,,,,
829,07/05/2024 04:00:00,3.90,262.40,,,,
830,07/05/2024 04:15:00,3.94,484.80,,,,
831,07/05/2024 04:30:00,4.03,815.36,,,,
832,07/05/2024 04:45:00,4.16,1627.52,,,,
833,07/05/2024 05:00:00,3.99,2090.24,,,,
834,07/05/2024 05:15:00,4.12,3429.12,,,,
835,07/05/2024 05:30:00,4.42,6405.12,,,,
836,07/05/2024 05:45:00,4.37,6026.24,,,,
837,07/05/2024 06:00:00,4.54,7825.92,,,,
838,07/05/2024 06:15:00,4.37,7631.36,,,,
839,07/05/2024 06:30:00,4.37,9146.88,,,,
840,07/05/2024 06:45:00,4.76,12938.24,,,,
841,07/05/2024 07:00:00,5.15,16025.60,,,,
842,07/05/2024 07:15:00,5.49,17623.04,,,,
843,07/05/2024 07:30:00,5.75,20623.36,,,,
844,07/05/2024 07:45:00,6.22,22169.60,,,,
845,07/05/2024 08:00:00,5.96,20172.80,,,,
846,07/05/2024 08:15:00,6.13,23500.80,,,,
847,07/05/2024 08:30:00,8.71,38891.52,,,,
848,07/05/2024 08:45:00,8.02,35440.64,,,,
849,07/05/2024 09:00:00,7.89,36608.00,,,,
850,07/05/2024 09:15:00,8.11,40069.12,,,,
851,07/05/2024 09:30:00,8.58,39843.84,,,,
852,07/05/2024 09:45:00,8.53,42496.00,,,,
853,07/05/2024 10:00:00,9.78,54927.36,,,,
854,07/05/2024 10:15:00,9.99,52654.08,,,,
855,07/05/2024 10:30:00,9.95,52060.16,,,,
856,07/05/2024 10:45:00,10.08,51159.04,,,,
857,07/05/2024 11:00:00,9.78,48947.20,,,,
858,07/05/2024 11:15:00,11.37,61542.40,,,,
859,07/05/2024 11:30:00,11.62,62914.56,,,,
860,07/05/2024 11:45:00,10.38,54824.96,,,,
861,07/05/2024 12:00:00,10.08,41031.68,,,,
862,07/05/2024 12:15:00,9.14,45445.12,,,,
863,07/05/2024 12:30:00,10.34,48640.00,,,,
864,07/05/2024 12:45:00,9.52,50094.08,,,,
865,07/05/2024 13:00:00,10.89,59678.72,,,,
866,07/05/2024 13:15:00,11.45,71229.44,,,,
867,07/05/2024 13:30:00,10.46,54046.72,,,,
868,07/05/2024 13:45:00,10.34,53780.48,,,,
869,07/05/2024 14:00:00,9.91,44523.52,,,,
870,07/05/2024 14:15:00,9.39,44011.52,,,,
871,07/05/2024 14:30:00,8.79,38041.60,,,,
872,07/05/2024 14:45:00,9.52,45875.20,,,,
873,07/05/2024 15:00:00,9.86,47534.08,,,,
874,07/05/2024 15:15:00,9.01,38430.72,,,,
875,07/05/2024 15:30:00,8.41,38010.88,,,,
876,07/05/2024 15:45:00,8.53,32430.08,,,,
877,07/05/2024 16:00:00,9.01,41963.52,,,,
878,07/05/2024 16:15:00,9.14,38789.12,,,,
879,07/05/2024 16:30:00,8.23,30873.60,,,,
880,07/05/2024 16:45:00,7.93,30730.24,,,,
881,07/05/2024 17:00:00,7.20,24872.96,,,,
882,07/05/2024 17:15:00,6.60,20224.00,,,,
883,07/05/2024 17:30:00,7.03,23080.96,,,,
884,07/05/2024 17:45:00,6.52,18785.28,,,,
885,07/05/2024 18:00:00,6.56,17413.12,,,,
886,07/05/2024 18:15:00,7.29,25436.16,,,,
887,07/05/2024 18:30:00,7.03,18769.92,,,,
888,07/05/2024 18:45:00,6.09,12579.84,,,,
889,07/05/2024 19:00:00,5.70,10531.84,,,,
890,07/05/2024 19:15:00,5.49,9408.00,,,,
891,07/05/2024 19:30:00,5.66,10741.76,,,,
892,07/05/2024 19:45:00,6.00,12728.32,,,,
893,07/05/2024 20:00:00,5.45,7370.24,,,,
894,07/05/2024 20:15:00,5.32,5068.80,,,,
895,07/05/2024 20:30:00,5.06,5301.76,,,,
896,07/05/2024 20:45:00,5.02,3924.48,,,,
897,07/05/2024 21:00:00,4.72,2395.52,,,,
898,07/05/2024 21:15:00,4.67,1512.96,,,,
899,07/05/2024 21:30:00,4.63,984.96,,,,
900,07/05/2024 21:45:00,4.59,536.96,,,,
901,07/05/2024 22:00:00,4.46,287.36,,,,
902,07/05/2024 22:15:00,4.37,129.96,,,,
903,07/05/2024 22:30:00,4.50,44.62,,,,
904,07/05/2024 22:45:00,4.37,14.50,,,,
905,07/05/2024 23:00:00,4.42,6.03,,,,
906,07/05/2024 23:15:00,4.29,1.94,,,,
907,07/05/2024 23:30:00,4.50,0.58,,,,
908,07/05/2024 23:45:00,4.37,0.00,,,,
909,07/06/2024 00:00:00,4.37,0.00,,,,
910,07/06/2024 00:15:00,4.42,0.00,,,,
911,07/06/2024 00:30:00,4.42,0.00,,,,
912,07/06/2024 00:45:00,4.37,0.00,,,,
913,07/06/2024 01:00:00,4.37,0.00,,,,
914,07/06/2024 01:15:00,4.33,0.00,,,,
915,07/06/2024 01:30:00,4.37,0.00,,,,
916,07/06/2024 01:45:00,4.46,0.00,,,,
917,07/06/2024 02:00:00,4.46,0.00,,,,
918,07/06/2024 02:15:00,4.37,0.00,,,,
919,07/06/2024 02:30:00,4.29,0.19,,,,
920,07/06/2024 02:45:00,4.24,0.97,,,,
921,07/06/2024 03:00:00,4.24,4.47,,,,
922,07/06/2024 03:15:00,4.03,13.67,,,,
923,07/06/2024 03:30:00,4.07,45.80,,,,
924,07/06/2024 03:45:00,4.07,137.04,,,,
925,07/06/2024 04:00:00,3.99,318.72,,,,
926,07/06/2024 04:15:00,4.12,612.16,,,,
927,07/06/2024 04:30:00,4.07,1115.84,,,,
928,07/06/2024 04:45:00,4.20,1813.12,,,,
929,07/06/2024 05:00:00,4.29,2597.76,,,,
930,07/06/2024 05:15:00,4.42,3968.00,,,,
931,07/06/2024 05:30:00,4.33,3924.48,,,,
932,07/06/2024 05:45:00,4.97,9495.04,,,,
933,07/06/2024 06:00:00,5.32,9413.12,,,,
934,07/06/2024 06:15:00,5.40,11018.24,,,,
935,07/06/2024 06:30:00,5.87,14192.64,,,,
936,07/06/2024 06:45:00,6.52,18124.80,,,,
937,07/06/2024 07:00:00,6.99,21473.28,,,,
938,07/06/2024 07:15:00,7.08,23889.92,,,,
939,07/06/2024 07:30:00,7.50,26572.80,,,,
940,07/06/2024 07:45:00,7.46,25057.28,,,,
941,07/06/2024 08:00:00,7.33,27002.88,,,,
942,07/06/2024 08:15:00,8.28,33986.56,,,,
943,07/06/2024 08:30:00,8.66,33402.88,,,,
944,07/06/2024 08:45:00,9.61,39198.72,,,,
945,07/06/2024 09:00:00,11.28,47636.48,,,,
946,07/06/2024 09:15:00,10.21,41922.56,,,,
947,07/06/2024 09:30:00,11.11,52695.04,,,,
948,07/06/2024 09:45:00,11.32,55521.28,,,,
949,07/06/2024 10:00:00,11.41,55603.20,,,,
950,07/06/2024 10:15:00,11.58,53329.92,,,,
951,07/06/2024 10:30:00,8.15,28620.80,,,,
952,07/06/2024 10:45:00,12.05,74240.00,,,,
953,07/06/2024 11:00:00,15.27,78766.08,,,,
954,07/06/2024 11:15:00,13.00,68014.08,,,,
955,07/06/2024 11:30:00,13.68,72417.28,,,,
956,07/06/2024 11:45:00,14.11,74956.80,,,,
957,07/06/2024 12:00:00,12.22,62218.24,,,,
958,07/06/2024 12:15:00,13.73,71290.88,,,,
959,07/06/2024 12:30:00,13.51,66068.48,,,,
960,07/06/2024 12:45:00,13.68,69570.56,,,,
961,07/06/2024 13:00:00,15.78,85155.84,,,,
962,07/06/2024 13:15:00,14.93,72867.84,,,,
963,07/06/2024 13:30:00,13.73,64143.36,,,,
964,07/06/2024 13:45:00,13.77,71290.88,,,,
965,07/06/2024 14:00:00,11.75,59514.88,,,,
966,07/06/2024 14:15:00,13.17,64143.36,,,,
967,07/06/2024 14:30:00,11.45,57466.88,,,,
968,07/06/2024 14:45:00,11.45,58634.24,,,,
969,07/06/2024 15:00:00,10.81,47902.72,,,,
970,07/06/2024 15:15:00,11.11,47841.28,,,,
971,07/06/2024 15:30:00,9.99,41297.92,,,,
972,07/06/2024 15:45:00,10.21,39833.60,,,,
973,07/06/2024 16:00:00,10.04,38789.12,,,,
974,07/06/2024 16:15:00,9.61,37928.96,,,,
975,07/06/2024 16:30:00,10.16,42229.76,,,,
976,07/06/2024 16:45:00,9.74,32655.36,,,,
977,07/06/2024 17:00:00,9.39,32225.28,,,,
978,07/06/2024 17:15:00,9.22,32092.16,,,,
979,07/06/2024 17:30:00,9.18,27934.72,,,,
980,07/06/2024 17:45:00,9.05,27555.84,,,,
981,07/06/2024 18:00:00,8.45,18513.92,,,,
982,07/06/2024 18:15:00,7.68,16102.40,,,,
983,07/06/2024 18:30:00,7.63,15805.44,,,,
984,07/06/2024 18:45:00,7.68,15918.08,,,,
985,07/06/2024 19:00:00,7.38,15349.76,,,,
986,07/06/2024 19:15:00,7.25,13096.96,,,,
987,07/06/2024 19:30:00,6.90,10329.60,,,,
988,07/06/2024 19:45:00,6.39,8273.92,,,,
989,07/06/2024 20:00:00,6.35,7449.60,,,,
990,07/06/2024 20:15:00,6.05,5964.80,,,,
991,07/06/2024 20:30:00,5.75,4448.00,,,,
992,07/06/2024 20:45:00,5.53,3544.32,,,,
993,07/06/2024 21:00:00,5.40,2391.04,,,,
994,07/06/2024 21:15:00,5.15,1783.04,,,,
995,07/06/2024 21:30:00,5.02,1217.28,,,,
996,07/06/2024 21:45:00,4.76,753.92,,,,
997,07/06/2024 22:00:00,4.63,379.68,,,,
998,07/06/2024 22:15:00,4.59,161.40,,,,
999,07/06/2024 22:30:00,4.33,56.74,,,,
1000,07/06/2024 22:45:00,4.54,18.01,,,,
1001,07/06/2024 23:00:00,4.46,5.86,,,,
1002,07/06/2024 23:15:00,4.42,1.94,,,,
1003,07/06/2024 23:30:00,4.37,0.58,,,,
1004,07/06/2024 23:45:00,4.29,0.00,,,,
1005,07/07/2024 00:00:00,4.24,0.00,,,,
1006,07/07/2024 00:15:00,4.07,0.00,,,,
1007,07/07/2024 00:30:00,4.16,0.00,,,,
1008,07/07/2024 00:45:00,4.16,0.00,,,,
1009,07/07/2024 01:00:00,4.12,0.00,,,,
1010,07/07/2024 01:15:00,4.16,0.00,,,,
1011,07/07/2024 01:30:00,4.16,0.00,,,,
1012,07/07/2024 01:45:00,3.99,0.00,,,,
1013,07/07/2024 02:00:00,3.94,0.00,,,,
1014,07/07/2024 02:15:00,3.86,0.00,,,,
1015,07/07/2024 02:30:00,3.86,0.19,,,,
1016,07/07/2024 02:45:00,3.73,1.36,,,,
1017,07/07/2024 03:00:00,3.90,4.28,,,,
1018,07/07/2024 03:15:00,4.03,13.28,,,,
1019,07/07/2024 03:30:00,3.99,44.62,,,,
1020,07/07/2024 03:45:00,3.90,141.04,,,,
1021,07/07/2024 04:00:00,3.86,363.20,,,,
1022,07/07/2024 04:15:00,3.86,812.16,,,,
1023,07/07/2024 04:30:00,3.94,1511.68,,,,
1024,07/07/2024 04:45:00,3.99,2135.04,,,,
1025,07/07/2024 05:00:00,4.03,3413.76,,,,
1026,07/07/2024 05:15:00,4.33,5281.28,,,,
1027,07/07/2024 05:30:00,4.76,8360.96,,,,
1028,07/07/2024 05:45:00,4.93,8304.64,,,,
1029,07/07/2024 06:00:00,4.72,6074.88,,,,
1030,07/07/2024 06:15:00,4.63,7357.44,,,,
1031,07/07/2024 06:30:00,4.63,7761.92,,,,
1032,07/07/2024 06:45:00,5.36,9612.80,,,,
1033,07/07/2024 07:00:00,6.05,17070.08,,,,
1034,07/07/2024 07:15:00,6.17,15754.24,,,,
1035,07/07/2024 07:30:00,9.99,40847.36,,,,
1036,07/07/2024 07:45:00,9.31,26675.20,,,,
1037,07/07/2024 08:00:00,8.49,29665.28,,,,
1038,07/07/2024 08:15:00,10.59,32491.52,,,,
1039,07/07/2024 08:30:00,11.24,31959.04,,,,
1040,07/07/2024 08:45:00,10.29,39260.16,,,,
1041,07/07/2024 09:00:00,9.56,53882.88,,,,
1042,07/07/2024 09:15:00,17.03,72232.96,,,,
1043,07/07/2024 09:30:00,17.41,64389.12,,,,
1044,07/07/2024 09:45:00,20.89,92323.84,,,,
1045,07/07/2024 10:00:00,23.98,86917.12,,,,
1046,07/07/2024 10:15:00,25.35,80936.96,,,,
1047,07/07/2024 10:30:00,25.39,78807.04,,,,
1048,07/07/2024 10:45:00,25.44,72028.16,,,,
1049,07/07/2024 11:00:00,26.12,77946.88,,,,
1050,07/07/2024 11:15:00,26.81,72069.12,,,,
1051,07/07/2024 11:30:00,25.35,77557.76,,,,
1052,07/07/2024 11:45:00,24.36,79585.28,,,,
1053,07/07/2024 12:00:00,23.42,72683.52,,,,
1054,07/07/2024 12:15:00,23.68,83476.48,,,,
1055,07/07/2024 12:30:00,23.81,79769.60,,,,
1056,07/07/2024 12:45:00,27.20,79278.08,,,,
1057,07/07/2024 13:00:00,23.94,72847.36,,,,
1058,07/07/2024 13:15:00,21.15,73359.36,,,,
1059,07/07/2024 13:30:00,25.39,74956.80,,,,
1060,07/07/2024 13:45:00,29.30,71884.80,,,,
1061,07/07/2024 14:00:00,26.51,81879.04,,,,
1062,07/07/2024 14:15:00,24.28,68628.48,,,,
1063,07/07/2024 14:30:00,27.50,73359.36,,,,
1064,07/07/2024 14:45:00,25.61,69242.88,,,,
1065,07/07/2024 15:00:00,29.34,73482.24,,,,
1066,07/07/2024 15:15:00,37.15,82780.16,,,,
1067,07/07/2024 15:30:00,30.46,105103.36,,,,
1068,07/07/2024 15:45:00,20.80,36976.64,,,,
1069,07/07/2024 16:00:00,20.07,44789.76,,,,
1070,07/07/2024 16:15:00,17.63,44687.36,,,,
1071,07/07/2024 16:30:00,17.16,54251.52,,,,
1072,07/07/2024 16:45:00,18.32,30371.84,,,,
1073,07/07/2024 17:00:00,20.72,61194.24,,,,
1074,07/07/2024 17:15:00,18.27,36782.08,,,,
1075,07/07/2024 17:30:00,18.79,38379.52,,,,
1076,07/07/2024 17:45:00,17.54,71106.56,,,,
1077,07/07/2024 18:00:00,17.89,64491.52,,,,
1078,07/07/2024 18:15:00,18.70,58490.88,,,,
1079,07/07/2024 18:30:00,15.96,23879.68,,,,
1080,07/07/2024 18:45:00,12.95,14197.76,,,,
1081,07/07/2024 19:00:00,11.41,15703.04,,,,
1082,07/07/2024 19:15:00,11.92,17274.88,,,,
1083,07/07/2024 19:30:00,10.42,11535.36,,,,
1084,07/07/2024 19:45:00,15.78,32133.12,,,,
1085,07/07/2024 20:00:00,15.57,25057.28,,,,
1086,07/07/2024 20:15:00,9.05,8665.60,,,,
1087,07/07/2024 20:30:00,8.15,5867.52,,,,
1088,07/07/2024 20:45:00,7.63,4220.16,,,,
1089,07/07/2024 21:00:00,7.93,3912.96,,,,
1090,07/07/2024 21:15:00,8.41,2291.20,,,,
1091,07/07/2024 21:30:00,8.15,1408.64,,,,
1092,07/07/2024 21:45:00,7.33,792.00,,,,
1093,07/07/2024 22:00:00,6.99,398.72,,,,
1094,07/07/2024 22:15:00,5.92,193.52,,,,
1095,07/07/2024 22:30:00,4.80,82.24,,,,
1096,07/07/2024 22:45:00,5.32,23.12,,,,
1097,07/07/2024 23:00:00,6.90,6.25,,,,
1098,07/07/2024 23:15:00,6.95,2.33,,,,
1099,07/07/2024 23:30:00,7.68,0.58,,,,
1100,07/07/2024 23:45:00,6.82,0.58,,,,
1101,07/08/2024 00:00:00,6.86,0.00,,,,
1102,07/08/2024 00:15:00,7.59,0.00,,,,
1103,07/08/2024 00:30:00,7.25,0.00,,,,
1104,07/08/2024 00:45:00,7.50,0.00,,,,
1105,07/08/2024 01:00:00,7.29,0.00,,,,
1106,07/08/2024 01:15:00,7.29,0.00,,,,
1107,07/08/2024 01:30:00,6.48,0.00,,,,
1108,07/08/2024 01:45:00,6.69,0.00,,,,
1109,07/08/2024 02:00:00,6.95,0.00,,,,
1110,07/08/2024 02:15:00,6.99,0.38,,,,
1111,07/08/2024 02:30:00,6.73,0.97,,,,
1112,07/08/2024 02:45:00,6.95,2.72,,,,
1113,07/08/2024 03:00:00,6.00,7.03,,,,
1114,07/08/2024 03:15:00,6.05,19.95,,,,
1115,07/08/2024 03:30:00,7.12,63.46,,,,
1116,07/08/2024 03:45:00,7.16,190.40,,,,
1117,07/08/2024 04:00:00,7.33,492.16,,,,
1118,07/08/2024 04:15:00,7.72,1100.48,,,,
1119,07/08/2024 04:30:00,6.90,2141.44,,,,
1120,07/08/2024 04:45:00,6.26,4725.76,,,,
1121,07/08/2024 05:00:00,8.41,6945.28,,,,
1122,07/08/2024 05:15:00,8.88,8890.88,,,,
1123,07/08/2024 05:30:00,10.46,12390.40,,,,
1124,07/08/2024 05:45:00,12.65,15554.56,,,,
1125,07/08/2024 06:00:00,13.81,19164.16,,,,
1126,07/08/2024 06:15:00,14.41,22886.40,,,,
1127,07/08/2024 06:30:00,15.10,26388.48,,,,
1128,07/08/2024 06:45:00,15.78,30709.76,,,,
1129,07/08/2024 07:00:00,16.90,30064.64,,,,
1130,07/08/2024 07:15:00,16.94,39178.24,,,,
1131,07/08/2024 07:30:00,19.05,36270.08,,,,
1132,07/08/2024 07:45:00,19.77,36853.76,,,,
1133,07/08/2024 08:00:00,21.96,45342.72,,,,
1134,07/08/2024 08:15:00,24.49,43724.80,,,,
1135,07/08/2024 08:30:00,29.00,51179.52,,,,
1136,07/08/2024 08:45:00,27.32,52572.16,,,,
1137,07/08/2024 09:00:00,29.04,57794.56,,,,
1138,07/08/2024 09:15:00,30.54,58736.64,,,,
1139,07/08/2024 09:30:00,29.26,61255.68,,,,
1140,07/08/2024 09:45:00,31.40,57733.12,,,,
1141,07/08/2024 10:00:00,33.37,48824.32,,,,
1142,07/08/2024 10:15:00,31.49,68587.52,,,,
1143,07/08/2024 10:30:00,34.23,77107.20,,,,
1144,07/08/2024 10:45:00,37.88,91791.36,,,,
1145,07/08/2024 11:00:00,34.19,93306.88,,,,
1146,07/08/2024 11:15:00,34.06,80814.08,,,,
1147,07/08/2024 11:30:00,34.27,79523.84,,,,
1148,07/08/2024 11:45:00,27.71,86876.16,,,,
1149,07/08/2024 12:00:00,26.38,61849.60,,,,
1150,07/08/2024 12:15:00,32.34,80834.56,,,,
1151,07/08/2024 12:30:00,31.57,77803.52,,,,
1152,07/08/2024 12:45:00,34.88,87162.88,,,,
1153,07/08/2024 13:00:00,28.01,61706.24,,,,
1154,07/08/2024 13:15:00,24.66,56360.96,,,,
1155,07/08/2024 13:30:00,26.42,57405.44,,,,
1156,07/08/2024 13:45:00,23.34,51200.00,,,,
1157,07/08/2024 14:00:00,24.19,56320.00,,,,
1158,07/08/2024 14:15:00,26.85,55377.92,,,,
1159,07/08/2024 14:30:00,28.40,66662.40,,,,
1160,07/08/2024 14:45:00,34.53,88842.24,,,,
1161,07/08/2024 15:00:00,38.39,83230.72,,,,
1162,07/08/2024 15:15:00,31.66,87982.08,,,,
1163,07/08/2024 15:30:00,35.65,85237.76,,,,
1164,07/08/2024 15:45:00,31.83,71884.80,,,,
1165,07/08/2024 16:00:00,30.97,70901.76,,,,
1166,07/08/2024 16:15:00,29.90,66908.16,,,,
1167,07/08/2024 16:30:00,28.44,43233.28,,,,
1168,07/08/2024 16:45:00,25.69,53923.84,,,,
1169,07/08/2024 17:00:00,25.27,44462.08,,,,
1170,07/08/2024 17:15:00,29.30,50216.96,,,,
1171,07/08/2024 17:30:00,25.99,51732.48,,,,
1172,07/08/2024 17:45:00,23.12,49295.36,,,,
1173,07/08/2024 18:00:00,23.98,45690.88,,,,
1174,07/08/2024 18:15:00,19.17,23265.28,,,,
1175,07/08/2024 18:30:00,18.32,37806.08,,,,
1176,07/08/2024 18:45:00,19.60,31078.40,,,,
1177,07/08/2024 19:00:00,19.22,31508.48,,,,
1178,07/08/2024 19:15:00,18.40,26173.44,,,,
1179,07/08/2024 19:30:00,16.51,17868.80,,,,
1180,07/08/2024 19:45:00,14.80,13219.84,,,,
1181,07/08/2024 20:00:00,14.03,9774.08,,,,
1182,07/08/2024 20:15:00,14.20,11694.08,,,,
1183,07/08/2024 20:30:00,13.81,9981.44,,,,
1184,07/08/2024 20:45:00,12.65,4784.64,,,,
1185,07/08/2024 21:00:00,11.97,4656.64,,,,
1186,07/08/2024 21:15:00,10.85,2391.04,,,,
1187,07/08/2024 21:30:00,10.46,1669.76,,,,
1188,07/08/2024 21:45:00,10.94,964.80,,,,
1189,07/08/2024 22:00:00,10.72,498.72,,,,
1190,07/08/2024 22:15:00,10.46,209.28,,,,
1191,07/08/2024 22:30:00,10.38,72.14,,,,
1192,07/08/2024 22:45:00,10.21,22.68,,,,
1193,07/08/2024 23:00:00,10.25,7.61,,,,
1194,07/08/2024 23:15:00,10.12,2.53,,,,
1195,07/08/2024 23:30:00,9.39,0.77,,,,
1196,07/08/2024 23:45:00,7.76,0.19,,,,
1197,07/09/2024 00:00:00,8.06,0.00,,,,
1198,07/09/2024 00:15:00,7.68,0.00,,,,
1199,07/09/2024 00:30:00,7.98,0.00,,,,
1200,07/09/2024 00:45:00,7.20,0.00,,,,
1201,07/09/2024 01:00:00,6.43,0.00,,,,
1202,07/09/2024 01:15:00,8.15,0.00,,,,
1203,07/09/2024 01:30:00,9.22,0.00,,,,
1204,07/09/2024 01:45:00,9.69,0.00,,,,
1205,07/09/2024 02:00:00,9.61,0.00,,,,
1206,07/09/2024 02:15:00,9.22,0.00,,,,
1207,07/09/2024 02:30:00,9.09,0.38,,,,
1208,07/09/2024 02:45:00,9.09,1.55,,,,
1209,07/09/2024 03:00:00,9.56,4.50,,,,
1210,07/09/2024 03:15:00,9.39,13.28,,,,
1211,07/09/2024 03:30:00,9.26,41.52,,,,
1212,07/09/2024 03:45:00,8.88,125.28,,,,
1213,07/09/2024 04:00:00,9.05,299.20,,,,
1214,07/09/2024 04:15:00,8.92,657.92,,,,
1215,07/09/2024 04:30:00,9.01,1278.72,,,,
1216,07/09/2024 04:45:00,9.65,2330.24,,,,
1217,07/09/2024 05:00:00,9.82,3843.84,,,,
1218,07/09/2024 05:15:00,10.16,4697.60,,,,
1219,07/09/2024 05:30:00,10.59,6740.48,,,,
1220,07/09/2024 05:45:00,10.59,7687.68,,,,
1221,07/09/2024 06:00:00,11.28,11069.44,,,,
1222,07/09/2024 06:15:00,10.98,7562.24,,,,
1223,07/09/2024 06:30:00,11.15,9413.12,,,,
1224,07/09/2024 06:45:00,12.35,20715.52,,,,
1225,07/09/2024 07:00:00,11.67,19143.68,,,,
1226,07/09/2024 07:15:00,12.78,19230.72,,,,
1227,07/09/2024 07:30:00,12.40,16133.12,,,,
1228,07/09/2024 07:45:00,14.15,24913.92,,,,
1229,07/09/2024 08:00:00,13.98,34375.68,,,,
1230,07/09/2024 08:15:00,16.26,49602.56,,,,
1231,07/09/2024 08:30:00,18.27,33218.56,,,,
1232,07/09/2024 08:45:00,14.75,31098.88,,,,
1233,07/09/2024 09:00:00,13.81,23101.44,,,,
1234,07/09/2024 09:15:00,13.38,27197.44,,,,
