#,Date-Time (AKDT),Temperature   (°C),Light   (lux),Button Down,Button Up,Host Connected,End of File
2042,07/20/2024 16:21:39,26.72,20643.84,,,,
2043,07/20/2024 16:36:39,25.65,20817.92,,,,
2044,07/20/2024 16:51:39,23.55,14679.04,,,,
2045,07/20/2024 17:06:39,24.92,18227.20,,,,
2046,07/20/2024 17:21:39,24.45,16711.68,,,,
2047,07/20/2024 17:36:39,24.84,16384.00,,,,
2048,07/20/2024 17:51:39,24.11,16757.76,,,,
2049,07/20/2024 18:06:39,18.53,5483.52,,,,
2050,07/20/2024 18:21:39,18.53,14049.28,,,,
2051,07/20/2024 18:36:39,19.73,12313.60,,,,
2052,07/20/2024 18:51:39,22.05,11253.76,,,,
2053,07/20/2024 19:06:39,22.73,8230.40,,,,
2054,07/20/2024 19:21:39,21.32,9131.52,,,,
2055,07/20/2024 19:36:39,15.83,4042.24,,,,
2056,07/20/2024 19:51:39,15.01,3623.68,,,,
2057,07/20/2024 20:06:39,13.08,2332.80,,,,
2058,07/20/2024 20:21:39,14.03,2569.60,,,,
2059,07/20/2024 20:36:39,12.82,1998.08,,,,
2060,07/20/2024 20:51:39,11.88,1202.88,,,,
2061,07/20/2024 21:06:39,10.94,749.12,,,,
2062,07/20/2024 21:21:39,10.72,424.00,,,,
2063,07/20/2024 21:36:39,10.64,201.04,,,,
2064,07/20/2024 21:51:39,10.42,81.60,,,,
2065,07/20/2024 22:06:39,10.55,26.43,,,,
2066,07/20/2024 22:21:39,10.59,6.73,,,,
2067,07/20/2024 22:36:39,10.46,1.73,,,,
2068,07/20/2024 22:51:39,10.72,0.36,,,,
2069,07/20/2024 23:06:39,9.99,0.07,,,,
2070,07/20/2024 23:21:39,10.25,0.00,,,,
2071,07/20/2024 23:36:39,10.51,0.00,,,,
2072,07/20/2024 23:51:39,10.64,0.00,,,,
2073,07/21/2024 00:06:39,10.34,0.00,,,,
2074,07/21/2024 00:21:39,10.59,0.00,,,,
2075,07/21/2024 00:36:39,10.59,0.00,,,,
2076,07/21/2024 00:51:39,10.25,0.00,,,,
2077,07/21/2024 01:06:39,10.34,0.00,,,,
2078,07/21/2024 01:21:39,10.55,0.00,,,,
2079,07/21/2024 01:36:39,10.55,0.00,,,,
2080,07/21/2024 01:51:39,10.25,0.00,,,,
2081,07/21/2024 02:06:39,10.42,0.00,,,,
2082,07/21/2024 02:21:39,9.78,0.00,,,,
2083,07/21/2024 02:36:39,9.35,0.00,,,,
2084,07/21/2024 02:51:39,9.35,0.00,,,,
2085,07/21/2024 03:06:39,9.39,0.28,,,,
2086,07/21/2024 03:21:39,10.16,1.30,,,,
2087,07/21/2024 03:36:39,9.69,4.48,,,,
2088,07/21/2024 03:51:39,9.39,17.55,,,,
2089,07/21/2024 04:06:39,9.14,61.88,,,,
2090,07/21/2024 04:21:39,9.01,175.44,,,,
2091,07/21/2024 04:36:39,9.61,435.04,,,,
2092,07/21/2024 04:51:39,9.86,1005.12,,,,
2093,07/21/2024 05:06:39,11.45,2167.68,,,,
2094,07/21/2024 05:21:39,12.74,3607.04,,,,
2095,07/21/2024 05:36:39,13.12,4852.48,,,,
2096,07/21/2024 05:51:39,13.98,6151.68,,,,
2097,07/21/2024 06:06:39,14.67,7480.32,,,,
2098,07/21/2024 06:21:39,15.57,8872.96,,,,
2099,07/21/2024 06:36:39,16.86,10224.64,,,,
2100,07/21/2024 06:51:39,18.14,11750.40,,,,
2101,07/21/2024 07:06:39,19.43,13583.36,,,,
2102,07/21/2024 07:21:39,20.63,15631.36,,,,
2103,07/21/2024 07:36:39,21.10,17146.88,,,,
2104,07/21/2024 07:51:39,21.66,17664.00,,,,
2105,07/21/2024 08:06:39,22.39,17541.12,,,,
2106,07/21/2024 08:21:39,23.29,18027.52,,,,
2107,07/21/2024 08:36:39,23.89,18682.88,,,,
2108,07/21/2024 08:51:39,23.94,19496.96,,,,
2109,07/21/2024 09:06:39,24.75,20316.16,,,,
2110,07/21/2024 09:21:39,25.61,21309.44,,,,
2111,07/21/2024 09:36:39,27.28,21319.68,,,,
2112,07/21/2024 09:51:39,27.41,22753.28,,,,
2113,07/21/2024 10:06:39,27.54,23695.36,,,,
2114,07/21/2024 10:21:39,27.80,24166.40,,,,
2115,07/21/2024 10:36:39,28.53,24883.20,,,,
2116,07/21/2024 10:51:39,28.87,25661.44,,,,
2117,07/21/2024 11:06:39,28.65,27248.64,,,,
2118,07/21/2024 11:21:39,30.50,27269.12,,,,
2119,07/21/2024 11:36:39,33.29,28897.28,,,,
2120,07/21/2024 11:51:39,31.44,28876.80,,,,
2121,07/21/2024 12:06:39,32.00,28057.60,,,,
2122,07/21/2024 12:21:39,36.03,29839.36,,,,
2123,07/21/2024 12:36:39,33.97,18851.84,,,,
2124,07/21/2024 12:51:39,28.14,18329.60,,,,
2125,07/21/2024 13:06:39,33.85,18508.80,,,,
2126,07/21/2024 13:21:39,36.98,28712.96,,,,
2127,07/21/2024 13:36:39,36.25,26818.56,,,,
2128,07/21/2024 13:51:39,33.42,24903.68,,,,
2129,07/21/2024 14:06:39,34.57,23296.00,,,,
2130,07/21/2024 14:21:39,29.56,21084.16,,,,
2131,07/21/2024 14:36:39,31.23,20208.64,,,,
2132,07/21/2024 14:51:39,26.12,17643.52,,,,
2133,07/21/2024 15:06:39,25.78,12395.52,,,,
2134,07/21/2024 15:21:39,21.45,14986.24,,,,
2135,07/21/2024 15:36:39,15.78,7825.92,,,,
2136,07/21/2024 15:51:39,18.92,13818.88,,,,
2137,07/21/2024 16:06:39,19.47,12180.48,,,,
2138,07/21/2024 16:21:39,17.16,11151.36,,,,
2139,07/21/2024 16:36:39,16.90,10117.12,,,,
2140,07/21/2024 16:51:39,16.43,12124.16,,,,
2141,07/21/2024 17:06:39,14.45,6784.00,,,,
2142,07/21/2024 17:21:39,17.41,11760.64,,,,
2143,07/21/2024 17:36:39,14.63,5112.32,,,,
2144,07/21/2024 17:51:39,12.87,3674.88,,,,
2145,07/21/2024 18:06:39,13.08,4060.16,,,,
2146,07/21/2024 18:21:39,11.32,2791.68,,,,
2147,07/21/2024 18:36:39,10.98,2567.68,,,,
2148,07/21/2024 18:51:39,11.75,4929.28,,,,
2149,07/21/2024 19:06:39,11.75,4614.40,,,,
2150,07/21/2024 19:21:39,11.11,3672.32,,,,
2151,07/21/2024 19:36:39,11.02,2618.24,,,,
2152,07/21/2024 19:51:39,10.89,2659.84,,,,
2153,07/21/2024 20:06:39,10.94,2372.48,,,,
2154,07/21/2024 20:21:39,10.51,1231.68,,,,
2155,07/21/2024 20:36:39,10.16,952.00,,,,
2156,07/21/2024 20:51:39,9.86,962.56,,,,
2157,07/21/2024 21:06:39,9.69,477.76,,,,
2158,07/21/2024 21:21:39,9.56,172.00,,,,
2159,07/21/2024 21:36:39,9.48,86.52,,,,
2160,07/21/2024 21:51:39,9.48,33.69,,,,
2161,07/21/2024 22:06:39,9.31,14.21,,,,
2162,07/21/2024 22:21:39,9.35,2.67,,,,
2163,07/21/2024 22:36:39,9.22,0.86,,,,
2164,07/21/2024 22:51:39,9.09,0.07,,,,
2165,07/21/2024 23:06:39,9.14,0.00,,,,
2166,07/21/2024 23:21:39,9.05,0.00,,,,
2167,07/21/2024 23:36:39,8.88,0.00,,,,
2168,07/21/2024 23:51:39,8.75,0.00,,,,
2169,07/22/2024 00:06:39,8.62,0.00,,,,
2170,07/22/2024 00:21:39,8.45,0.00,,,,
2171,07/22/2024 00:36:39,8.45,0.00,,,,
2172,07/22/2024 00:51:39,8.41,0.00,,,,
2173,07/22/2024 01:06:39,7.98,0.00,,,,
2174,07/22/2024 01:21:39,7.72,0.00,,,,
2175,07/22/2024 01:36:39,7.55,0.00,,,,
2176,07/22/2024 01:51:39,7.12,0.00,,,,
2177,07/22/2024 02:06:39,6.90,0.00,,,,
2178,07/22/2024 02:21:39,6.52,0.00,,,,
2179,07/22/2024 02:36:39,6.39,0.00,,,,
2180,07/22/2024 02:51:39,5.83,0.00,,,,
2181,07/22/2024 03:06:39,6.00,0.00,,,,
2182,07/22/2024 03:21:39,5.87,0.65,,,,
2183,07/22/2024 03:36:39,6.30,2.16,,,,
2184,07/22/2024 03:51:39,6.52,9.26,,,,
2185,07/22/2024 04:06:39,6.69,29.32,,,,
2186,07/22/2024 04:21:39,6.78,83.04,,,,
2187,07/22/2024 04:36:39,6.86,156.00,,,,
2188,07/22/2024 04:51:39,7.03,330.72,,,,
2189,07/22/2024 05:06:39,7.03,522.24,,,,
2190,07/22/2024 05:21:39,7.16,675.20,,,,
2191,07/22/2024 05:36:39,7.25,648.80,,,,
2192,07/22/2024 05:51:39,7.38,837.76,,,,
2193,07/22/2024 06:06:39,7.38,1098.24,,,,
2194,07/22/2024 06:21:39,7.55,1350.40,,,,
2195,07/22/2024 06:36:39,7.81,1810.56,,,,
2196,07/22/2024 06:51:39,8.15,2481.92,,,,
2197,07/22/2024 07:06:39,8.66,3214.08,,,,
2198,07/22/2024 07:21:39,9.74,4501.76,,,,
2199,07/22/2024 07:36:39,10.55,5946.88,,,,
2200,07/22/2024 07:51:39,11.75,7262.72,,,,
2201,07/22/2024 08:06:39,12.35,7887.36,,,,
2202,07/22/2024 08:21:39,14.63,11591.68,,,,
2203,07/22/2024 08:36:39,14.80,9789.44,,,,
2204,07/22/2024 08:51:39,16.81,13905.92,,,,
2205,07/22/2024 09:06:39,21.15,13946.88,,,,
2206,07/22/2024 09:21:39,19.00,14776.32,,,,
2207,07/22/2024 09:36:39,21.66,22487.04,,,,
2208,07/22/2024 09:51:39,23.21,21637.12,,,,
2209,07/22/2024 10:06:39,24.32,17786.88,,,,
2210,07/22/2024 10:21:39,23.76,18949.12,,,,
2211,07/22/2024 10:36:39,25.35,22855.68,,,,
2212,07/22/2024 10:51:39,21.79,12933.12,,,,
2213,07/22/2024 11:06:39,24.24,20587.52,,,,
2214,07/22/2024 11:21:39,25.35,20162.56,,,,
2215,07/22/2024 11:36:39,26.38,26142.72,,,,
2216,07/22/2024 11:51:39,22.78,16983.04,,,,
2217,07/22/2024 12:06:39,24.15,24381.44,,,,
2218,07/22/2024 12:21:39,20.03,15365.12,,,,
2219,07/22/2024 12:36:39,23.72,35358.72,,,,
2220,07/22/2024 12:51:39,27.84,26501.12,,,,
2221,07/22/2024 13:06:39,24.54,20679.68,,,,
2222,07/22/2024 13:21:39,24.66,15534.08,,,,
2223,07/22/2024 13:36:39,22.86,17192.96,,,,
2224,07/22/2024 13:51:39,22.65,18928.64,,,,
2225,07/22/2024 14:06:39,24.06,19486.72,,,,
2226,07/22/2024 14:21:39,23.12,18606.08,,,,
2227,07/22/2024 14:36:39,23.81,14812.16,,,,
2228,07/22/2024 14:51:39,19.95,11397.12,,,,
2229,07/22/2024 15:06:39,15.66,14018.56,,,,
2230,07/22/2024 15:21:39,14.11,10506.24,,,,
2231,07/22/2024 15:36:39,16.21,15585.28,,,,
2232,07/22/2024 15:51:39,15.23,12846.08,,,,
2233,07/22/2024 16:06:39,13.34,9031.68,,,,
2234,07/22/2024 16:21:39,10.72,5637.12,,,,
2235,07/22/2024 16:36:39,10.55,4636.16,,,,
2236,07/22/2024 16:51:39,12.78,10104.32,,,,
2237,07/22/2024 17:06:39,11.58,6023.68,,,,
2238,07/22/2024 17:21:39,10.34,4162.56,,,,
2239,07/22/2024 17:36:39,11.07,5939.20,,,,
2240,07/22/2024 17:51:39,10.25,4926.72,,,,
2241,07/22/2024 18:06:39,10.55,5480.96,,,,
2242,07/22/2024 18:21:39,10.68,5258.24,,,,
2243,07/22/2024 18:36:39,10.68,5032.96,,,,
2244,07/22/2024 18:51:39,9.69,4317.44,,,,
2245,07/22/2024 19:06:39,9.39,1833.60,,,,
2246,07/22/2024 19:21:39,8.92,2927.36,,,,
2247,07/22/2024 19:36:39,8.66,2061.44,,,,
2248,07/22/2024 19:51:39,8.75,2166.40,,,,
2249,07/22/2024 20:06:39,8.19,1464.96,,,,
2250,07/22/2024 20:21:39,7.55,971.20,,,,
2251,07/22/2024 20:36:39,7.08,577.76,,,,
2252,07/22/2024 20:51:39,7.03,394.24,,,,
2253,07/22/2024 21:06:39,6.95,368.32,,,,
2254,07/22/2024 21:21:39,6.86,133.40,,,,
2255,07/22/2024 21:36:39,6.73,75.90,,,,
2256,07/22/2024 21:51:39,6.73,23.94,,,,
2257,07/22/2024 22:06:39,6.60,6.44,,,,
2258,07/22/2024 22:21:39,6.56,0.72,,,,
2259,07/22/2024 22:36:39,6.52,0.14,,,,
2260,07/22/2024 22:51:39,6.56,0.00,,,,
2261,07/22/2024 23:06:39,6.56,0.00,,,,
2262,07/22/2024 23:21:39,6.39,0.00,,,,
2263,07/22/2024 23:36:39,6.43,0.00,,,,
2264,07/22/2024 23:51:39,6.48,0.00,,,,
2265,07/23/2024 00:06:39,6.30,0.00,,,,
2266,07/23/2024 00:21:39,6.43,0.00,,,,
2267,07/23/2024 00:36:39,6.39,0.00,,,,
2268,07/23/2024 00:51:39,6.43,0.00,,,,
2269,07/23/2024 01:06:39,6.52,0.00,,,,
2270,07/23/2024 01:21:39,6.43,0.00,,,,
2271,07/23/2024 01:36:39,6.52,0.00,,,,
2272,07/23/2024 01:51:39,6.35,0.00,,,,
2273,07/23/2024 02:06:39,6.48,0.00,,,,
2274,07/23/2024 02:21:39,6.39,0.00,,,,
2275,07/23/2024 02:36:39,6.35,0.00,,,,
2276,07/23/2024 02:51:39,6.22,0.00,,,,
2277,07/23/2024 03:06:39,6.13,0.00,,,,
2278,07/23/2024 03:21:39,6.26,0.00,,,,
2279,07/23/2024 03:36:39,6.09,0.00,,,,
2280,07/23/2024 03:51:39,5.96,0.79,,,,
2281,07/23/2024 04:06:39,5.79,3.82,,,,
2282,07/23/2024 04:21:39,5.83,12.74,,,,
2283,07/23/2024 04:36:39,5.79,24.79,,,,
2284,07/23/2024 04:51:39,5.70,46.40,,,,
2285,07/23/2024 05:06:39,5.75,84.20,,,,
2286,07/23/2024 05:21:39,5.70,181.52,,,,
2287,07/23/2024 05:36:39,5.66,220.96,,,,
2288,07/23/2024 05:51:39,5.66,456.16,,,,
2289,07/23/2024 06:06:39,5.62,561.92,,,,
2290,07/23/2024 06:21:39,5.66,856.32,,,,
2291,07/23/2024 06:36:39,5.66,872.32,,,,
2292,07/23/2024 06:51:39,5.92,1720.32,,,,
2293,07/23/2024 07:06:39,5.87,1923.84,,,,
2294,07/23/2024 07:21:39,5.87,1756.16,,,,
2295,07/23/2024 07:36:39,6.00,2477.44,,,,
2296,07/23/2024 07:51:39,6.22,2818.56,,,,
2297,07/23/2024 08:06:39,6.26,2722.56,,,,
2298,07/23/2024 08:21:39,6.22,3168.00,,,,
2299,07/23/2024 08:36:39,6.86,4823.04,,,,
2300,07/23/2024 08:51:39,7.03,4412.16,,,,
2301,07/23/2024 09:06:39,7.08,4455.68,,,,
2302,07/23/2024 09:21:39,7.03,4730.88,,,,
2303,07/23/2024 09:36:39,7.16,5867.52,,,,
2304,07/23/2024 09:51:39,7.63,7267.84,,,,
2305,07/23/2024 10:06:39,7.29,6008.32,,,,
2306,07/23/2024 10:21:39,7.08,5524.48,,,,
2307,07/23/2024 10:36:39,7.33,5386.24,,,,
2308,07/23/2024 10:51:39,7.08,5017.60,,,,
2309,07/23/2024 11:06:39,7.08,5245.44,,,,
2310,07/23/2024 11:21:39,7.85,8494.08,,,,
2311,07/23/2024 11:36:39,8.66,10053.12,,,,
2312,07/23/2024 11:51:39,9.48,11678.72,,,,
2313,07/23/2024 12:06:39,10.21,13271.04,,,,
2314,07/23/2024 12:21:39,9.52,11381.76,,,,
2315,07/23/2024 12:36:39,9.56,10511.36,,,,
2316,07/23/2024 12:51:39,10.16,14699.52,,,,
2317,07/23/2024 13:06:39,10.77,14376.96,,,,
2318,07/23/2024 13:21:39,10.08,12825.60,,,,
2319,07/23/2024 13:36:39,10.12,11228.16,,,,
2320,07/23/2024 13:51:39,9.09,9989.12,,,,
2321,07/23/2024 14:06:39,9.26,11735.04,,,,
2322,07/23/2024 14:21:39,9.01,9753.60,,,,
2323,07/23/2024 14:36:39,8.79,9210.88,,,,
2324,07/23/2024 14:51:39,8.23,7549.44,,,,
2325,07/23/2024 15:06:39,8.02,7426.56,,,,
2326,07/23/2024 15:21:39,7.72,7715.84,,,,
2327,07/23/2024 15:36:39,8.41,9134.08,,,,
2328,07/23/2024 15:51:39,8.19,7075.84,,,,
2329,07/23/2024 16:06:39,8.36,8791.04,,,,
2330,07/23/2024 16:21:39,8.66,9904.64,,,,
2331,07/23/2024 16:36:39,8.53,7682.56,,,,
2332,07/23/2024 16:51:39,7.55,6522.88,,,,
2333,07/23/2024 17:06:39,7.33,4972.80,,,,
2334,07/23/2024 17:21:39,6.60,3607.04,,,,
2335,07/23/2024 17:36:39,5.96,3425.28,,,,
2336,07/23/2024 17:51:39,6.09,3052.80,,,,
2337,07/23/2024 18:06:39,5.79,2539.52,,,,
2338,07/23/2024 18:21:39,5.70,2737.92,,,,
2339,07/23/2024 18:36:39,6.00,3758.08,,,,
2340,07/23/2024 18:51:39,5.75,2084.48,,,,
2341,07/23/2024 19:06:39,5.53,1622.40,,,,
2342,07/23/2024 19:21:39,5.53,1840.64,,,,
2343,07/23/2024 19:36:39,5.27,1548.16,,,,
2344,07/23/2024 19:51:39,5.27,1464.96,,,,
2345,07/23/2024 20:06:39,4.93,807.04,,,,
2346,07/23/2024 20:21:39,4.89,761.92,,,,
2347,07/23/2024 20:36:39,4.97,839.36,,,,
2348,07/23/2024 20:51:39,4.89,369.12,,,,
2349,07/23/2024 21:06:39,4.76,194.56,,,,
2350,07/23/2024 21:21:39,4.63,62.46,,,,
2351,07/23/2024 21:36:39,4.54,38.56,,,,
2352,07/23/2024 21:51:39,4.50,17.96,,,,
2353,07/23/2024 22:06:39,4.54,6.15,,,,
2354,07/23/2024 22:21:39,4.59,1.15,,,,
2355,07/23/2024 22:36:39,4.63,0.21,,,,
2356,07/23/2024 22:51:39,4.59,0.00,,,,
2357,07/23/2024 23:06:39,4.63,0.00,,,,
2358,07/23/2024 23:21:39,4.59,0.00,,,,
2359,07/23/2024 23:36:39,4.67,0.00,,,,
2360,07/23/2024 23:51:39,4.46,0.00,,,,
2361,07/24/2024 00:06:39,4.63,0.00,,,,
2362,07/24/2024 00:21:39,4.67,0.00,,,,
2363,07/24/2024 00:36:39,4.67,0.00,,,,
2364,07/24/2024 00:51:39,4.59,0.00,,,,
2365,07/24/2024 01:06:39,4.50,0.00,,,,
2366,07/24/2024 01:21:39,4.46,0.00,,,,
2367,07/24/2024 01:36:39,4.46,0.00,,,,
2368,07/24/2024 01:51:39,4.37,0.00,,,,
2369,07/24/2024 02:06:39,4.33,0.00,,,,
2370,07/24/2024 02:21:39,4.42,0.00,,,,
2371,07/24/2024 02:36:39,4.46,0.00,,,,
2372,07/24/2024 02:51:39,4.42,0.00,,,,
2373,07/24/2024 03:06:39,4.29,0.00,,,,
2374,07/24/2024 03:21:39,4.42,0.00,,,,
2375,07/24/2024 03:36:39,4.37,0.14,,,,
2376,07/24/2024 03:51:39,4.50,1.87,,,,
2377,07/24/2024 04:06:39,4.59,3.98,,,,
2378,07/24/2024 04:21:39,4.63,23.49,,,,
2379,07/24/2024 04:36:39,4.54,68.82,,,,
2380,07/24/2024 04:51:39,4.80,225.76,,,,
2381,07/24/2024 05:06:39,4.80,353.60,,,,
2382,07/24/2024 05:21:39,4.67,243.36,,,,
2383,07/24/2024 05:36:39,4.84,313.12,,,,
2384,07/24/2024 05:51:39,4.50,539.04,,,,
2385,07/24/2024 06:06:39,4.80,495.36,,,,
2386,07/24/2024 06:21:39,5.10,827.84,,,,
2387,07/24/2024 06:36:39,7.68,2645.76,,,,
2388,07/24/2024 06:51:39,11.28,6151.68,,,,
2389,07/24/2024 07:06:39,9.39,6586.88,,,,
2390,07/24/2024 07:21:39,8.71,6978.56,,,,
2391,07/24/2024 07:36:39,11.15,9825.28,,,,
2392,07/24/2024 07:51:39,10.89,8345.60,,,,
2393,07/24/2024 08:06:39,16.04,12375.04,,,,
2394,07/24/2024 08:21:39,13.21,7073.28,,,,
2395,07/24/2024 08:36:39,13.25,8222.72,,,,
2396,07/24/2024 08:51:39,15.48,13752.32,,,,
2397,07/24/2024 09:06:39,14.24,12016.64,,,,
2398,07/24/2024 09:21:39,17.54,17392.64,,,,
2399,07/24/2024 09:36:39,17.93,18611.20,,,,
2400,07/24/2024 09:51:39,21.28,20060.16,,,,
2401,07/24/2024 10:06:39,18.79,20597.76,,,,
2402,07/24/2024 10:21:39,21.58,21811.20,,,,
2403,07/24/2024 10:36:39,21.83,22302.72,,,,
2404,07/24/2024 10:51:39,20.72,23951.36,,,,
2405,07/24/2024 11:06:39,23.55,19281.92,,,,
2406,07/24/2024 11:21:39,19.65,14822.40,,,,
2407,07/24/2024 11:36:39,15.36,16363.52,,,,
2408,07/24/2024 11:51:39,18.66,16778.24,,,,
2409,07/24/2024 12:06:39,19.52,18334.72,,,,
2410,07/24/2024 12:21:39,17.97,15851.52,,,,
2411,07/24/2024 12:36:39,11.92,12994.56,,,,
2412,07/24/2024 12:51:39,12.91,13276.16,,,,
2413,07/24/2024 13:06:39,12.31,11704.32,,,,
2414,07/24/2024 13:21:39,13.51,12180.48,,,,
2415,07/24/2024 13:36:39,12.27,11550.72,,,,
2416,07/24/2024 13:51:39,11.62,12487.68,,,,
2417,07/24/2024 14:06:39,10.04,7582.72,,,,
2418,07/24/2024 14:21:39,7.50,4677.12,,,,
2419,07/24/2024 14:36:39,7.81,6612.48,,,,
2420,07/24/2024 14:51:39,8.19,5867.52,,,,
2421,07/24/2024 15:06:39,8.49,4935.68,,,,
2422,07/24/2024 15:21:39,6.90,2567.68,,,,
2423,07/24/2024 15:36:39,8.58,5652.48,,,,
2424,07/24/2024 15:51:39,8.92,5498.88,,,,
2425,07/24/2024 16:06:39,10.42,6108.16,,,,
2426,07/24/2024 16:21:39,11.15,5239.04,,,,
2427,07/24/2024 16:36:39,12.18,6781.44,,,,
2428,07/24/2024 16:51:39,14.84,10516.48,,,,
2429,07/24/2024 17:06:39,16.73,12513.28,,,,
2430,07/24/2024 17:21:39,15.74,8102.40,,,,
2431,07/24/2024 17:36:39,12.48,9474.56,,,,
2432,07/24/2024 17:51:39,12.35,10324.48,,,,
2433,07/24/2024 18:00:58,,,Logged,Logged,,
2434,07/24/2024 18:01:03,,,,,Logged,
2435,07/24/2024 18:06:39,12.01,9779.20,,,,
2436,07/24/2024 18:21:39,9.95,5488.64,,,,
2437,07/24/2024 18:36:39,8.58,3836.16,,,,
2438,07/24/2024 18:51:39,8.41,3472.64,,,,
2439,07/24/2024 19:06:39,7.85,2688.00,,,,
2440,07/24/2024 19:21:39,7.68,2351.36,,,,
2441,07/24/2024 19:36:39,7.63,1981.44,,,,
2442,07/24/2024 19:51:39,7.50,2179.20,,,,
2443,07/24/2024 20:06:39,7.20,1582.72,,,,
2444,07/24/2024 20:21:39,6.99,1492.48,,,,
2445,07/24/2024 20:36:39,6.73,1317.12,,,,
2446,07/24/2024 20:51:39,6.22,949.76,,,,
2447,07/24/2024 21:06:39,6.22,516.48,,,,
2448,07/24/2024 21:21:39,5.32,275.28,,,,
2449,07/24/2024 21:36:39,5.66,116.48,,,,
2450,07/24/2024 21:51:39,5.40,37.99,,,,
2451,07/24/2024 22:06:39,5.70,7.68,,,,
2452,07/24/2024 22:21:39,6.00,1.44,,,,
2453,07/24/2024 22:36:39,6.13,0.21,,,,
2454,07/24/2024 22:51:39,6.17,0.00,,,,
2455,07/24/2024 23:06:39,6.13,0.00,,,,
2456,07/24/2024 23:21:39,6.30,0.00,,,,
2457,07/24/2024 23:36:39,6.69,0.00,,,,
2458,07/24/2024 23:51:39,6.30,0.00,,,,
2459,07/25/2024 00:06:39,6.13,0.00,,,,
2460,07/25/2024 00:21:39,6.39,0.00,,,,
2461,07/25/2024 00:36:39,6.56,0.00,,,,
2462,07/25/2024 00:51:39,6.43,0.00,,,,
2463,07/25/2024 01:06:39,6.56,0.00,,,,
2464,07/25/2024 01:21:39,5.96,0.00,,,,
2465,07/25/2024 01:36:39,6.05,0.00,,,,
2466,07/25/2024 01:51:39,5.75,0.00,,,,
2467,07/25/2024 02:06:39,5.70,0.00,,,,
2468,07/25/2024 02:21:39,5.66,0.00,,,,
2469,07/25/2024 02:36:39,5.49,0.00,,,,
2470,07/25/2024 02:51:39,6.35,0.00,,,,
2471,07/25/2024 03:06:39,6.48,0.00,,,,
2472,07/25/2024 03:21:39,6.26,0.00,,,,
2473,07/25/2024 03:36:39,6.30,0.28,,,,
2474,07/25/2024 03:51:39,6.52,2.23,,,,
2475,07/25/2024 04:06:39,6.35,10.43,,,,
2476,07/25/2024 04:21:39,6.05,31.92,,,,
2477,07/25/2024 04:36:39,6.17,86.28,,,,
2478,07/25/2024 04:51:39,6.43,198.72,,,,
2479,07/25/2024 05:06:39,6.35,362.72,,,,
2480,07/25/2024 05:21:39,6.60,674.24,,,,
2481,07/25/2024 05:36:39,6.60,839.36,,,,
2482,07/25/2024 05:51:39,6.52,1219.20,,,,
2483,07/25/2024 06:06:39,6.78,1617.28,,,,
2484,07/25/2024 06:21:39,6.99,1867.52,,,,
2485,07/25/2024 06:36:39,7.16,2611.20,,,,
2486,07/25/2024 06:51:39,7.59,3804.16,,,,
2487,07/25/2024 07:06:39,7.42,3290.88,,,,
2488,07/25/2024 07:21:39,7.46,3660.80,,,,
2489,07/25/2024 07:36:39,7.68,4596.48,,,,
2490,07/25/2024 07:51:39,7.89,4627.20,,,,
2491,07/25/2024 08:06:39,7.89,4663.04,,,,
2492,07/25/2024 08:21:39,8.45,5875.20,,,,
2493,07/25/2024 08:36:39,8.58,6282.24,,,,
2494,07/25/2024 08:51:39,9.65,9446.40,,,,
2495,07/25/2024 09:06:39,9.31,8312.32,,,,
2496,07/25/2024 09:21:39,9.26,8962.56,,,,
2497,07/25/2024 09:36:39,10.38,11504.64,,,,
2498,07/25/2024 09:51:39,10.81,12528.64,,,,
2499,07/25/2024 10:06:39,11.28,13941.76,,,,
2500,07/25/2024 10:21:39,12.48,15037.44,,,,
2501,07/25/2024 10:36:39,13.00,14494.72,,,,
2502,07/25/2024 10:51:39,14.71,19189.76,,,,
2503,07/25/2024 11:06:39,14.20,15257.60,,,,
2504,07/25/2024 11:21:39,12.31,12513.28,,,,
2505,07/25/2024 11:36:39,12.65,15605.76,,,,
2506,07/25/2024 11:51:39,12.31,13322.24,,,,
2507,07/25/2024 12:06:39,11.71,14571.52,,,,
2508,07/25/2024 12:21:39,11.84,12037.12,,,,
2509,07/25/2024 12:36:39,14.28,17075.20,,,,
2510,07/25/2024 12:51:39,14.41,13859.84,,,,
2511,07/25/2024 13:06:39,12.57,11735.04,,,,
2512,07/25/2024 13:21:39,12.48,11637.76,,,,
2513,07/25/2024 13:36:39,12.05,11868.16,,,,
2514,07/25/2024 13:51:39,11.15,11038.72,,,,
2515,07/25/2024 14:06:39,11.75,12462.08,,,,
2516,07/25/2024 14:21:39,14.50,18641.92,,,,
2517,07/25/2024 14:36:39,12.65,11847.68,,,,
2518,07/25/2024 14:51:39,11.49,11381.76,,,,
2519,07/25/2024 15:06:39,10.89,10012.16,,,,
2520,07/25/2024 15:21:39,11.24,11299.84,,,,
2521,07/25/2024 15:36:39,10.12,8673.28,,,,
2522,07/25/2024 15:51:39,9.61,7014.40,,,,
2523,07/25/2024 16:06:39,9.78,7833.60,,,,
2524,07/25/2024 16:21:39,9.82,8046.08,,,,
2525,07/25/2024 16:36:39,10.89,11909.12,,,,
2526,07/25/2024 16:51:39,11.11,10757.12,,,,
2527,07/25/2024 17:06:39,10.34,8906.24,,,,
2528,07/25/2024 17:21:39,9.86,7854.08,,,,
