"Plot Title: LCG-G 0"
"#","Date Time, GMT-08:00","Temp, °F (LGR S/N: 21716171, SEN S/N: 21716171)","Intensity, lum/ft² (LGR S/N: 21716171, SEN S/N: 21716171)","Button Down (LGR S/N: 21716171, SEN S/N: 21716171)","Button Up (LGR S/N: 21716171, SEN S/N: 21716171)","Host Connected (LGR S/N: 21716171, SEN S/N: 21716171)","End Of File (LGR S/N: 21716171, SEN S/N: 21716171)"
257,06/29/24 05:00:00 AM,48.13,214.58,,,,
258,06/29/24 05:15:00 AM,46.59,355.32,,,,
259,06/29/24 05:30:00 AM,46.82,426.31,,,,
260,06/29/24 05:45:00 AM,45.82,464.48,,,,
261,06/29/24 06:00:00 AM,46.98,862.85,,,,
262,06/29/24 06:15:00 AM,48.83,1176.79,,,,
263,06/29/24 06:30:00 AM,49.83,1113.52,,,,
264,06/29/24 06:45:00 AM,49.52,1941.17,,,,
265,06/29/24 07:00:00 AM,51.07,2171.87,,,,
266,06/29/24 07:15:00 AM,53.39,2214.68,,,,
267,06/29/24 07:30:00 AM,56.40,2745.52,,,,
268,06/29/24 07:45:00 AM,60.34,3161.25,,,,
269,06/29/24 08:00:00 AM,63.35,3711.11,,,,
270,06/29/24 08:15:00 AM,62.19,2970.98,,,,
271,06/29/24 08:30:00 AM,62.27,3635.00,,,,
272,06/29/24 08:45:00 AM,66.90,4020.29,,,,
273,06/29/24 09:00:00 AM,66.44,4155.38,,,,
274,06/29/24 09:15:00 AM,70.68,4473.12,,,,
275,06/29/24 09:30:00 AM,71.92,4728.07,,,,
276,06/29/24 09:45:00 AM,80.34,9524.64,,,,
277,06/29/24 10:00:00 AM,98.02,7140.63,,,,
278,06/29/24 10:15:00 AM,93.62,8744.56,,,,
279,06/29/24 10:30:00 AM,98.10,8421.11,,,,
280,06/29/24 10:45:00 AM,84.27,5327.41,,,,
281,06/29/24 11:00:00 AM,78.79,8736.95,,,,
282,06/29/24 11:15:00 AM,79.87,4560.64,,,,
283,06/29/24 11:30:00 AM,75.32,5844.93,,,,
284,06/29/24 11:45:00 AM,78.02,5523.38,,,,
285,06/29/24 12:00:00 PM,82.03,5930.55,,,,
286,06/29/24 12:15:00 PM,80.26,6744.88,,,,
287,06/29/24 12:30:00 PM,81.49,6566.03,,,,
288,06/29/24 12:45:00 PM,72.54,6347.23,,,,
289,06/29/24 01:00:00 PM,82.03,6246.39,,,,
290,06/29/24 01:15:00 PM,77.01,4771.83,,,,
291,06/29/24 01:30:00 PM,70.76,3796.73,,,,
292,06/29/24 01:45:00 PM,64.89,3896.62,,,,
293,06/29/24 02:00:00 PM,60.57,3287.77,,,,
294,06/29/24 02:15:00 PM,63.42,3594.10,,,,
295,06/29/24 02:30:00 PM,58.56,2787.38,,,,
296,06/29/24 02:45:00 PM,59.49,3348.66,,,,
297,06/29/24 03:00:00 PM,56.55,2846.36,,,,
298,06/29/24 03:15:00 PM,63.58,3881.40,,,,
299,06/29/24 03:30:00 PM,71.15,4357.06,,,,
300,06/29/24 03:45:00 PM,56.63,2578.08,,,,
301,06/29/24 04:00:00 PM,53.00,2186.14,,,,
302,06/29/24 04:15:00 PM,51.07,1719.52,,,,
303,06/29/24 04:30:00 PM,51.38,1700.01,,,,
304,06/29/24 04:45:00 PM,50.22,1740.92,,,,
305,06/29/24 05:00:00 PM,50.22,1754.71,,,,
306,06/29/24 05:15:00 PM,50.91,1655.78,,,,
307,06/29/24 05:30:00 PM,51.22,1989.22,,,,
308,06/29/24 05:45:00 PM,52.07,2182.33,,,,
309,06/29/24 06:00:00 PM,53.85,2193.75,,,,
310,06/29/24 06:15:00 PM,53.69,2088.15,,,,
311,06/29/24 06:30:00 PM,53.46,2138.57,,,,
312,06/29/24 06:45:00 PM,52.92,1843.66,,,,
313,06/29/24 07:00:00 PM,53.08,1741.40,,,,
314,06/29/24 07:15:00 PM,51.15,1235.29,,,,
315,06/29/24 07:30:00 PM,49.22,722.29,,,,
316,06/29/24 07:45:00 PM,49.45,916.84,,,,
317,06/29/24 08:00:00 PM,49.45,780.08,,,,
318,06/29/24 08:15:00 PM,47.83,399.91,,,,
319,06/29/24 08:30:00 PM,46.67,281.12,,,,
320,06/29/24 08:45:00 PM,46.28,146.44,,,,
321,06/29/24 09:00:00 PM,46.44,91.51,,,,
322,06/29/24 09:15:00 PM,46.74,160.30,,,,
323,06/29/24 09:30:00 PM,46.98,81.90,,,,
324,06/29/24 09:45:00 PM,46.44,45.83,,,,
325,06/29/24 10:00:00 PM,45.97,30.56,,,,
326,06/29/24 10:15:00 PM,45.74,17.18,,,,
327,06/29/24 10:30:00 PM,44.81,6.40,,,,
328,06/29/24 10:45:00 PM,45.51,2.08,,,,
329,06/29/24 11:00:00 PM,45.05,0.92,,,,
330,06/29/24 11:15:00 PM,45.05,0.40,,,,
331,06/29/24 11:30:00 PM,45.28,0.13,,,,
332,06/29/24 11:45:00 PM,45.20,0.04,,,,
333,06/30/24 12:00:00 AM,44.81,0.00,,,,
334,06/30/24 12:15:00 AM,44.12,0.00,,,,
335,06/30/24 12:30:00 AM,43.58,0.00,,,,
336,06/30/24 12:45:00 AM,44.43,0.00,,,,
337,06/30/24 01:00:00 AM,43.89,0.00,,,,
338,06/30/24 01:15:00 AM,42.34,0.00,,,,
339,06/30/24 01:30:00 AM,41.42,0.00,,,,
340,06/30/24 01:45:00 AM,43.27,0.00,,,,
341,06/30/24 02:00:00 AM,43.58,0.00,,,,
342,06/30/24 02:15:00 AM,44.04,0.04,,,,
343,06/30/24 02:30:00 AM,44.27,0.11,,,,
344,06/30/24 02:45:00 AM,44.20,0.47,,,,
345,06/30/24 03:00:00 AM,44.12,1.00,,,,
346,06/30/24 03:15:00 AM,43.66,2.98,,,,
347,06/30/24 03:30:00 AM,42.88,8.74,,,,
348,06/30/24 03:45:00 AM,42.34,22.12,,,,
349,06/30/24 04:00:00 AM,41.72,41.71,,,,
350,06/30/24 04:15:00 AM,41.96,79.49,,,,
351,06/30/24 04:30:00 AM,42.11,88.18,,,,
352,06/30/24 04:45:00 AM,43.81,158.45,,,,
353,06/30/24 05:00:00 AM,44.27,208.52,,,,
354,06/30/24 05:15:00 AM,44.66,357.70,,,,
355,06/30/24 05:30:00 AM,43.19,435.23,,,,
356,06/30/24 05:45:00 AM,43.42,543.68,,,,
357,06/30/24 06:00:00 AM,44.04,825.27,,,,
358,06/30/24 06:15:00 AM,45.28,1217.22,,,,
359,06/30/24 06:30:00 AM,46.90,1512.13,,,,
360,06/30/24 06:45:00 AM,47.52,2058.66,,,,
361,06/30/24 07:00:00 AM,51.07,2549.54,,,,
362,06/30/24 07:15:00 AM,50.14,2022.51,,,,
363,06/30/24 07:30:00 AM,48.75,2233.71,,,,
364,06/30/24 07:45:00 AM,49.91,2160.45,,,,
365,06/30/24 08:00:00 AM,52.54,3385.76,,,,
366,06/30/24 08:15:00 AM,52.23,3199.30,,,,
367,06/30/24 08:30:00 AM,52.69,2931.98,,,,
368,06/30/24 08:45:00 AM,51.38,2890.12,,,,
369,06/30/24 09:00:00 AM,52.84,3444.74,,,,
370,06/30/24 09:15:00 AM,56.24,4319.01,,,,
371,06/30/24 09:30:00 AM,53.85,4290.47,,,,
372,06/30/24 09:45:00 AM,56.09,4495.95,,,,
373,06/30/24 10:00:00 AM,55.70,4280.95,,,,
374,06/30/24 10:15:00 AM,57.86,6362.45,,,,
375,06/30/24 10:30:00 AM,55.39,3997.46,,,,
376,06/30/24 10:45:00 AM,55.70,4739.49,,,,
377,06/30/24 11:00:00 AM,59.41,5694.62,,,,
378,06/30/24 11:15:00 AM,55.93,4212.46,,,,
379,06/30/24 11:30:00 AM,63.35,7222.44,,,,
380,06/30/24 11:45:00 AM,61.57,4828.91,,,,
381,06/30/24 12:00:00 PM,58.95,4292.37,,,,
382,06/30/24 12:15:00 PM,61.03,4457.90,,,,
383,06/30/24 12:30:00 PM,55.08,3764.38,,,,
384,06/30/24 12:45:00 PM,61.96,3936.57,,,,
385,06/30/24 01:00:00 PM,60.80,3225.94,,,,
386,06/30/24 01:15:00 PM,60.49,3666.40,,,,
387,06/30/24 01:30:00 PM,62.73,4189.63,,,,
388,06/30/24 01:45:00 PM,60.80,4528.30,,,,
389,06/30/24 02:00:00 PM,63.27,5607.10,,,,
390,06/30/24 02:15:00 PM,62.96,3752.02,,,,
391,06/30/24 02:30:00 PM,62.57,4142.06,,,,
392,06/30/24 02:45:00 PM,57.56,3001.42,,,,
393,06/30/24 03:00:00 PM,62.03,5156.17,,,,
394,06/30/24 03:15:00 PM,70.99,4754.71,,,,
395,06/30/24 03:30:00 PM,74.16,8082.44,,,,
396,06/30/24 03:45:00 PM,73.46,6044.70,,,,
397,06/30/24 04:00:00 PM,57.71,2034.88,,,,
398,06/30/24 04:15:00 PM,52.84,1524.49,,,,
399,06/30/24 04:30:00 PM,54.70,2775.01,,,,
400,06/30/24 04:45:00 PM,54.16,2404.94,,,,
401,06/30/24 05:00:00 PM,53.93,2525.76,,,,
402,06/30/24 05:15:00 PM,50.22,2049.15,,,,
403,06/30/24 05:30:00 PM,49.06,1483.59,,,,
404,06/30/24 05:45:00 PM,50.14,2462.02,,,,
405,06/30/24 06:00:00 PM,49.14,1575.39,,,,
406,06/30/24 06:15:00 PM,47.36,1397.02,,,,
407,06/30/24 06:30:00 PM,46.59,769.14,,,,
408,06/30/24 06:45:00 PM,46.05,869.98,,,,
409,06/30/24 07:00:00 PM,46.59,957.98,,,,
410,06/30/24 07:15:00 PM,45.05,1085.93,,,,
411,06/30/24 07:30:00 PM,44.35,959.17,,,,
412,06/30/24 07:45:00 PM,44.50,847.39,,,,
413,06/30/24 08:00:00 PM,44.74,765.81,,,,
414,06/30/24 08:15:00 PM,44.12,616.93,,,,
415,06/30/24 08:30:00 PM,42.34,513.71,,,,
416,06/30/24 08:45:00 PM,42.03,410.61,,,,
417,06/30/24 09:00:00 PM,40.95,414.42,,,,
418,06/30/24 09:15:00 PM,42.27,238.19,,,,
419,06/30/24 09:30:00 PM,42.73,126.41,,,,
420,06/30/24 09:45:00 PM,41.72,61.24,,,,
421,06/30/24 10:00:00 PM,42.65,40.15,,,,
422,06/30/24 10:15:00 PM,42.50,19.23,,,,
423,06/30/24 10:30:00 PM,42.57,7.13,,,,
424,06/30/24 10:45:00 PM,42.57,2.07,,,,
425,06/30/24 11:00:00 PM,42.57,0.71,,,,
426,06/30/24 11:15:00 PM,42.42,0.22,,,,
427,06/30/24 11:30:00 PM,42.34,0.07,,,,
428,06/30/24 11:45:00 PM,42.27,0.02,,,,
429,07/01/24 12:00:00 AM,42.27,0.02,,,,
430,07/01/24 12:15:00 AM,42.11,0.00,,,,
431,07/01/24 12:30:00 AM,41.80,0.00,,,,
432,07/01/24 12:45:00 AM,41.65,0.00,,,,
433,07/01/24 01:00:00 AM,41.34,0.00,,,,
434,07/01/24 01:15:00 AM,41.26,0.00,,,,
435,07/01/24 01:30:00 AM,41.42,0.00,,,,
436,07/01/24 01:45:00 AM,41.26,0.00,,,,
437,07/01/24 02:00:00 AM,41.42,0.00,,,,
438,07/01/24 02:15:00 AM,41.26,0.00,,,,
439,07/01/24 02:30:00 AM,41.34,0.05,,,,
440,07/01/24 02:45:00 AM,41.26,0.18,,,,
