#,Date-Time (AKDT),Temperature   (°C),Light   (lux),Button Down,Button Up,Host Connected,End of File
1406,07/11/2024 06:15:00,4.67,3219.20,,,,
1407,07/11/2024 06:30:00,4.93,3715.84,,,,
1408,07/11/2024 06:45:00,5.10,3973.12,,,,
1409,07/11/2024 07:00:00,5.53,5347.84,,,,
1410,07/11/2024 07:15:00,5.75,5926.40,,,,
1411,07/11/2024 07:30:00,5.87,6492.16,,,,
1412,07/11/2024 07:45:00,6.09,6402.56,,,,
1413,07/11/2024 08:00:00,6.13,8401.92,,,,
1414,07/11/2024 08:15:00,6.39,8440.32,,,,
1415,07/11/2024 08:30:00,6.95,9431.04,,,,
1416,07/11/2024 08:45:00,7.46,10588.16,,,,
1417,07/11/2024 09:00:00,7.38,11074.56,,,,
1418,07/11/2024 09:15:00,7.55,11970.56,,,,
1419,07/11/2024 09:30:00,8.71,14402.56,,,,
1420,07/11/2024 09:45:00,10.42,17536.00,,,,
1421,07/11/2024 10:00:00,9.91,16650.24,,,,
1422,07/11/2024 10:15:00,12.18,18821.12,,,,
1423,07/11/2024 10:30:00,12.40,20992.00,,,,
1424,07/11/2024 10:45:00,10.55,16025.60,,,,
1425,07/11/2024 11:00:00,10.85,20147.20,,,,
1426,07/11/2024 11:15:00,15.96,22241.28,,,,
1427,07/11/2024 11:30:00,10.34,17172.48,,,,
1428,07/11/2024 11:45:00,12.05,22958.08,,,,
1429,07/11/2024 12:00:00,17.37,29265.92,,,,
1430,07/11/2024 12:15:00,14.93,23418.88,,,,
1431,07/11/2024 12:30:00,13.90,17669.12,,,,
1432,07/11/2024 12:45:00,13.38,17029.12,,,,
1433,07/11/2024 13:00:00,11.97,18216.96,,,,
1434,07/11/2024 13:15:00,10.51,18769.92,,,,
1435,07/11/2024 13:30:00,13.64,24729.60,,,,
1436,07/11/2024 13:45:00,11.37,19302.40,,,,
1437,07/11/2024 14:00:00,11.45,17090.56,,,,
1438,07/11/2024 14:15:00,13.21,19302.40,,,,
1439,07/11/2024 14:30:00,13.12,21452.80,,,,
1440,07/11/2024 14:45:00,13.47,19614.72,,,,
1441,07/11/2024 15:00:00,12.82,13726.72,,,,
1442,07/11/2024 15:15:00,11.88,16389.12,,,,
1443,07/11/2024 15:30:00,15.01,23429.12,,,,
1444,07/11/2024 15:45:00,12.40,17879.04,,,,
1445,07/11/2024 16:00:00,11.41,14136.32,,,,
1446,07/11/2024 16:15:00,11.75,14443.52,,,,
1447,07/11/2024 16:30:00,10.89,12538.88,,,,
1448,07/11/2024 16:45:00,8.88,6638.08,,,,
1449,07/11/2024 17:00:00,7.29,7088.64,,,,
1450,07/11/2024 17:15:00,8.79,9955.84,,,,
1451,07/11/2024 17:30:00,9.22,6965.76,,,,
1452,07/11/2024 17:45:00,10.89,10160.64,,,,
1453,07/11/2024 18:00:00,9.05,6535.68,,,,
1454,07/11/2024 18:15:00,8.45,7311.36,,,,
1455,07/11/2024 18:30:00,8.58,6750.72,,,,
1456,07/11/2024 18:45:00,7.33,4136.96,,,,
1457,07/11/2024 19:00:00,6.52,4605.44,,,,
1458,07/11/2024 19:15:00,6.05,4076.80,,,,
1459,07/11/2024 19:30:00,5.75,3115.52,,,,
1460,07/11/2024 19:45:00,6.43,4413.44,,,,
1461,07/11/2024 20:00:00,5.66,2585.60,,,,
1462,07/11/2024 20:15:00,5.19,1815.04,,,,
1463,07/11/2024 20:30:00,5.32,1457.28,,,,
1464,07/11/2024 20:45:00,5.06,862.40,,,,
1465,07/11/2024 21:00:00,5.15,733.12,,,,
1466,07/11/2024 21:15:00,4.89,504.64,,,,
1467,07/11/2024 21:30:00,4.93,275.52,,,,
1468,07/11/2024 21:45:00,4.97,151.16,,,,
1469,07/11/2024 22:00:00,4.97,71.08,,,,
1470,07/11/2024 22:15:00,4.67,24.47,,,,
1471,07/11/2024 22:30:00,4.80,7.71,,,,
1472,07/11/2024 22:45:00,4.72,2.32,,,,
1473,07/11/2024 23:00:00,4.84,0.57,,,,
1474,07/11/2024 23:15:00,4.84,0.14,,,,
1475,07/11/2024 23:30:00,4.84,0.00,,,,
1476,07/11/2024 23:45:00,4.89,0.00,,,,
1477,07/12/2024 00:00:00,5.06,0.00,,,,
1478,07/12/2024 00:15:00,5.10,0.00,,,,
1479,07/12/2024 00:30:00,4.97,0.00,,,,
1480,07/12/2024 00:45:00,5.06,0.00,,,,
1481,07/12/2024 01:00:00,4.93,0.00,,,,
1482,07/12/2024 01:15:00,4.97,0.00,,,,
1483,07/12/2024 01:30:00,4.84,0.00,,,,
1484,07/12/2024 01:45:00,4.89,0.00,,,,
1485,07/12/2024 02:00:00,4.97,0.00,,,,
1486,07/12/2024 02:15:00,4.80,0.00,,,,
1487,07/12/2024 02:30:00,4.97,0.00,,,,
1488,07/12/2024 02:45:00,5.02,0.14,,,,
1489,07/12/2024 03:00:00,4.80,0.43,,,,
1490,07/12/2024 03:15:00,4.93,1.95,,,,
1491,07/12/2024 03:30:00,4.89,5.24,,,,
1492,07/12/2024 03:45:00,4.67,19.94,,,,
1493,07/12/2024 04:00:00,4.93,51.54,,,,
1494,07/12/2024 04:15:00,4.72,102.80,,,,
1495,07/12/2024 04:30:00,4.80,168.08,,,,
1496,07/12/2024 04:45:00,4.59,300.56,,,,
1497,07/12/2024 05:00:00,4.59,336.80,,,,
1498,07/12/2024 05:15:00,4.76,606.40,,,,
1499,07/12/2024 05:30:00,4.93,1077.76,,,,
1500,07/12/2024 05:45:00,5.06,1036.48,,,,
1501,07/12/2024 06:00:00,5.32,1747.84,,,,
1502,07/12/2024 06:15:00,5.66,2497.28,,,,
1503,07/12/2024 06:30:00,5.70,3029.76,,,,
1504,07/12/2024 06:45:00,7.20,6384.64,,,,
1505,07/12/2024 07:00:00,6.22,4099.84,,,,
1506,07/12/2024 07:15:00,6.65,6023.68,,,,
1507,07/12/2024 07:30:00,7.25,6415.36,,,,
1508,07/12/2024 07:45:00,7.68,7987.20,,,,
1509,07/12/2024 08:00:00,7.59,7480.32,,,,
1510,07/12/2024 08:15:00,8.06,9640.96,,,,
1511,07/12/2024 08:30:00,8.83,11018.24,,,,
1512,07/12/2024 08:45:00,9.39,12590.08,,,,
1513,07/12/2024 09:00:00,9.26,13025.28,,,,
1514,07/12/2024 09:15:00,9.31,11504.64,,,,
1515,07/12/2024 09:30:00,10.12,14085.12,,,,
1516,07/12/2024 09:45:00,10.16,13219.84,,,,
1517,07/12/2024 10:00:00,10.55,14965.76,,,,
1518,07/12/2024 10:15:00,10.12,14709.76,,,,
1519,07/12/2024 10:30:00,11.67,19507.20,,,,
1520,07/12/2024 10:45:00,10.89,16389.12,,,,
1521,07/12/2024 11:00:00,10.85,16389.12,,,,
1522,07/12/2024 11:15:00,10.08,12723.20,,,,
1523,07/12/2024 11:30:00,9.44,12462.08,,,,
1524,07/12/2024 11:45:00,8.66,9415.68,,,,
1525,07/12/2024 11:49:49,,,Logged,,,
1526,07/12/2024 11:49:50,,,,Logged,,
1527,07/12/2024 11:49:53,,,,,Logged,Logged
