﻿1,2022-06-11,11:15:03,19.5,
2,2022-06-11,11:30:03,15.5,
3,2022-06-11,11:45:03,10.8,
4,2022-06-11,12:00:03,5.2,
5,2022-06-11,12:15:03,-1.5,
6,2022-06-11,12:30:03,-4.6,
7,2022-06-11,12:45:03,-6.8,
8,2022-06-11,13:00:03,-8.9,
9,2022-06-11,13:15:03,-10.3,
10,2022-06-11,13:30:03,-10.9,
11,2022-06-11,13:45:03,-11.8,
12,2022-06-11,14:00:03,-12.6,
13,2022-06-11,14:15:03,-12.1,
14,2022-06-11,14:30:03,-11.2,
15,2022-06-11,14:45:03,-11.4,
16,2022-06-11,15:00:03,-12.1,
17,2022-06-11,15:15:03,-12.9,
18,2022-06-11,15:30:03,-13.5,
19,2022-06-11,15:45:03,-13.2,
20,2022-06-11,16:00:03,-13.4,
21,2022-06-11,16:15:03,-14.0,
22,2022-06-11,16:30:03,-13.8,
23,2022-06-11,16:45:03,-13.6,
24,2022-06-11,17:00:03,-14.1,
25,2022-06-11,17:15:03,-14.6,
26,2022-06-11,17:30:03,-15.1,
27,2022-06-11,17:45:03,-15.4,
28,2022-06-11,18:00:03,-15.0,
29,2022-06-11,18:15:03,-15.1,
30,2022-06-11,18:30:03,-15.6,
31,2022-06-11,18:45:03,-15.1,
32,2022-06-11,19:00:03,-15.2,
33,2022-06-11,19:15:03,-15.1,
34,2022-06-11,19:30:03,-15.3,
35,2022-06-11,19:45:03,-15.6,
36,2022-06-11,20:00:03,-15.9,
37,2022-06-11,20:15:03,-16.1,
38,2022-06-11,20:30:03,-16.4,
39,2022-06-11,20:45:03,-15.8,
40,2022-06-11,21:00:03,-15.5,
41,2022-06-11,21:15:03,-15.7,
42,2022-06-11,21:30:03,-15.2,
43,2022-06-11,21:45:03,-14.9,
44,2022-06-11,22:00:03,-15.3,
45,2022-06-11,22:15:03,-15.1,
46,2022-06-11,22:30:03,-14.7,
47,2022-06-11,22:45:03,-9.9,
48,2022-06-11,23:00:03,-2.3,
49,2022-06-11,23:15:03,2.7,
50,2022-06-11,23:30:03,6.1,
51,2022-06-11,23:45:03,8.6,
52,2022-06-12,00:00:03,10.4,
53,2022-06-12,00:15:03,12.0,
54,2022-06-12,00:30:03,13.3,
55,2022-06-12,00:45:03,14.1,
56,2022-06-12,01:00:03,14.8,
57,2022-06-12,01:15:03,15.3,
58,2022-06-12,01:30:03,15.7,
59,2022-06-12,01:45:03,16.1,
60,2022-06-12,02:00:03,16.4,
61,2022-06-12,02:15:03,16.6,
62,2022-06-12,02:30:03,16.9,
63,2022-06-12,02:45:03,17.0,
64,2022-06-12,03:00:03,17.2,
65,2022-06-12,03:15:03,17.3,
66,2022-06-12,03:30:03,17.3,
67,2022-06-12,03:45:03,17.4,
68,2022-06-12,04:00:03,17.5,
69,2022-06-12,04:15:03,17.5,
70,2022-06-12,04:30:03,17.5,
71,2022-06-12,04:45:03,17.5,
72,2022-06-12,05:00:03,17.5,
73,2022-06-12,05:15:03,17.6,
74,2022-06-12,05:30:03,17.6,
75,2022-06-12,05:45:03,17.6,
76,2022-06-12,06:00:03,17.6,
77,2022-06-12,06:15:03,17.7,
78,2022-06-12,06:30:03,17.7,
79,2022-06-12,06:45:03,17.7,
80,2022-06-12,07:00:03,17.7,
81,2022-06-12,07:15:03,17.8,
82,2022-06-12,07:30:03,17.8,
83,2022-06-12,07:45:03,17.8,
84,2022-06-12,08:00:03,17.8,
85,2022-06-12,08:15:03,17.9,
86,2022-06-12,08:30:03,18.0,
87,2022-06-12,08:45:03,17.9,
88,2022-06-12,09:00:03,17.8,
89,2022-06-12,09:15:03,17.7,
90,2022-06-12,09:30:03,17.6,
91,2022-06-12,09:45:03,17.6,
92,2022-06-12,10:00:03,17.5,
93,2022-06-12,10:15:03,17.5,
94,2022-06-12,10:30:03,17.4,
95,2022-06-12,10:45:03,17.3,
96,2022-06-12,11:00:03,17.3,
97,2022-06-12,11:15:03,17.3,
98,2022-06-12,11:30:03,17.3,
99,2022-06-12,11:45:03,17.3,
100,2022-06-12,12:00:03,17.3,
101,2022-06-12,12:15:03,17.3,
102,2022-06-12,12:30:03,17.3,
103,2022-06-12,12:45:03,17.3,
104,2022-06-12,13:00:03,17.3,
105,2022-06-12,13:15:03,17.3,
106,2022-06-12,13:30:03,17.3,
107,2022-06-12,13:45:03,17.3,
108,2022-06-12,14:00:03,17.2,
109,2022-06-12,14:15:03,17.2,
110,2022-06-12,14:30:03,17.2,
111,2022-06-12,14:45:03,17.1,
112,2022-06-12,15:00:03,17.0,
113,2022-06-12,15:15:03,17.1,
114,2022-06-12,15:30:03,17.0,
115,2022-06-12,15:45:03,17.0,
116,2022-06-12,16:00:03,17.0,
117,2022-06-12,16:15:03,17.1,
118,2022-06-12,16:30:03,17.1,
119,2022-06-12,16:45:03,17.1,
120,2022-06-12,17:00:03,17.1,
121,2022-06-12,17:15:03,17.2,
122,2022-06-12,17:30:03,17.1,
123,2022-06-12,17:45:03,17.1,
124,2022-06-12,18:00:03,17.1,
125,2022-06-12,18:15:03,17.1,
126,2022-06-12,18:30:03,17.2,
127,2022-06-12,18:45:03,17.2,
128,2022-06-12,19:00:03,17.2,
129,2022-06-12,19:15:03,17.2,
130,2022-06-12,19:30:03,17.2,
131,2022-06-12,19:45:03,17.2,
132,2022-06-12,20:00:03,17.3,
133,2022-06-12,20:15:03,17.2,
134,2022-06-12,20:30:03,17.2,
135,2022-06-12,20:45:03,17.3,
136,2022-06-12,21:00:03,17.3,
137,2022-06-12,21:15:03,17.2,
138,2022-06-12,21:30:03,17.2,
139,2022-06-12,21:45:03,17.2,
140,2022-06-12,22:00:03,17.3,
141,2022-06-12,22:15:03,17.3,
142,2022-06-12,22:30:03,17.3,
143,2022-06-12,22:45:03,17.4,
144,2022-06-12,23:00:03,17.5,
145,2022-06-12,23:15:03,17.4,
146,2022-06-12,23:30:03,17.5,
147,2022-06-12,23:45:03,17.5,
148,2022-06-13,00:00:03,17.5,
149,2022-06-13,00:15:03,17.5,
150,2022-06-13,00:30:03,17.5,
