Date Time,Temp (°C) LGR S/N: 22008799,  #22008799,Intensity (Lux) LGR S/N: 22008799,  #22008799,Coupler Detached LGR S/N: 22008799,Coupler Attached LGR S/N: 22008799,Host Connected LGR S/N: 22008799,Stopped LGR S/N: 22008799,End Of File LGR S/N: 22008799
05/28/2024 01:14:36 PM,20.710,0.0,,,,,
05/28/2024 01:14:40 PM,,,Logged,,,,
05/28/2024 01:15:36 PM,21.855,10.8,,,,,
05/28/2024 01:16:36 PM,22.525,0.0,,,,,
05/28/2024 01:17:36 PM,23.100,0.0,,,,,
05/28/2024 01:18:36 PM,23.773,4994.5,,,,,
05/28/2024 01:19:36 PM,24.641,2755.6,,,,,
05/28/2024 01:20:36 PM,24.738,2755.6,,,,,
05/28/2024 01:21:36 PM,24.351,2755.6,,,,,
05/28/2024 01:22:36 PM,23.966,2755.6,,,,,
05/28/2024 01:23:36 PM,23.581,2583.4,,,,,
05/28/2024 01:24:36 PM,22.908,2927.8,,,,,
05/28/2024 01:25:36 PM,22.142,2927.8,,,,,
05/28/2024 01:26:36 PM,21.569,2927.8,,,,,
05/28/2024 01:27:36 PM,20.996,2927.8,,,,,
05/28/2024 01:28:36 PM,20.710,2927.8,,,,,
05/28/2024 01:29:36 PM,20.424,2669.5,,,,,
05/28/2024 01:30:36 PM,20.329,2755.6,,,,,
05/28/2024 01:31:36 PM,20.234,3100.0,,,,,
05/28/2024 01:32:36 PM,20.138,3444.5,,,,,
05/28/2024 01:33:36 PM,20.043,3616.7,,,,,
05/28/2024 01:34:36 PM,19.377,333.7,,,,,
05/28/2024 01:35:36 PM,19.282,10.8,,,,,
05/28/2024 01:36:36 PM,19.187,0.0,,,,,
05/28/2024 01:37:36 PM,19.282,0.0,,,,,
05/28/2024 01:38:36 PM,18.996,0.0,,,,,
05/28/2024 01:39:36 PM,18.806,0.0,,,,,
05/28/2024 01:40:36 PM,18.426,0.0,,,,,
05/28/2024 01:41:36 PM,18.140,0.0,,,,,
05/28/2024 01:42:36 PM,17.855,0.0,,,,,
05/28/2024 01:43:36 PM,17.760,0.0,,,,,
05/28/2024 01:44:36 PM,17.570,0.0,,,,,
05/28/2024 01:45:36 PM,17.284,0.0,,,,,
05/28/2024 01:46:36 PM,17.094,0.0,,,,,
05/28/2024 01:47:36 PM,16.808,0.0,,,,,
05/28/2024 01:48:36 PM,16.523,0.0,,,,,
05/28/2024 01:49:36 PM,16.237,0.0,,,,,
05/28/2024 01:50:36 PM,15.855,0.0,,,,,
05/28/2024 01:51:36 PM,15.473,0.0,,,,,
05/28/2024 01:52:36 PM,15.187,0.0,,,,,
05/28/2024 01:53:36 PM,14.900,0.0,,,,,
05/28/2024 01:54:36 PM,14.709,0.0,,,,,
05/28/2024 01:55:36 PM,14.613,0.0,,,,,
05/28/2024 01:56:36 PM,14.613,0.0,,,,,
05/28/2024 01:57:36 PM,14.613,0.0,,,,,
05/28/2024 01:58:36 PM,14.709,0.0,,,,,
05/28/2024 01:59:36 PM,14.804,0.0,,,,,
05/28/2024 02:00:36 PM,14.709,0.0,,,,,
05/28/2024 02:01:36 PM,14.517,0.0,,,,,
05/28/2024 02:02:36 PM,14.421,0.0,,,,,
05/28/2024 02:03:36 PM,14.421,0.0,,,,,
05/28/2024 02:04:36 PM,14.421,0.0,,,,,
05/28/2024 02:05:36 PM,14.421,0.0,,,,,
05/28/2024 02:06:36 PM,14.517,0.0,,,,,
05/28/2024 02:07:36 PM,14.613,0.0,,,,,
05/28/2024 02:08:36 PM,14.613,0.0,,,,,
05/28/2024 02:09:36 PM,14.613,0.0,,,,,
05/28/2024 02:10:36 PM,14.613,0.0,,,,,
05/28/2024 02:11:36 PM,14.804,0.0,,,,,
05/28/2024 02:12:36 PM,14.804,0.0,,,,,
05/28/2024 02:13:36 PM,14.900,0.0,,,,,
05/28/2024 02:14:36 PM,14.900,0.0,,,,,
05/28/2024 02:15:36 PM,14.996,0.0,,,,,
05/28/2024 02:16:36 PM,14.996,0.0,,,,,
05/28/2024 02:17:36 PM,15.187,0.0,,,,,
05/28/2024 02:18:36 PM,15.282,0.0,,,,,
05/28/2024 02:19:36 PM,15.473,0.0,,,,,
05/28/2024 02:20:36 PM,15.569,0.0,,,,,
05/28/2024 02:21:36 PM,15.473,0.0,,,,,
05/28/2024 02:22:36 PM,15.473,0.0,,,,,
05/28/2024 02:23:36 PM,15.378,0.0,,,,,
05/28/2024 02:24:36 PM,15.378,0.0,,,,,
05/28/2024 02:25:36 PM,15.282,0.0,,,,,
05/28/2024 02:26:36 PM,15.282,0.0,,,,,
05/28/2024 02:27:36 PM,15.187,0.0,,,,,
05/28/2024 02:28:36 PM,15.187,0.0,,,,,
05/28/2024 02:29:36 PM,15.091,0.0,,,,,
05/28/2024 02:30:36 PM,15.091,0.0,,,,,
05/28/2024 02:31:36 PM,15.091,0.0,,,,,
05/28/2024 02:32:36 PM,15.091,0.0,,,,,
05/28/2024 02:33:36 PM,14.996,0.0,,,,,
05/28/2024 02:34:36 PM,14.996,0.0,,,,,
05/28/2024 02:35:36 PM,14.900,0.0,,,,,
05/28/2024 02:36:36 PM,14.804,0.0,,,,,
05/28/2024 02:37:36 PM,14.709,0.0,,,,,
05/28/2024 02:38:36 PM,14.709,0.0,,,,,
05/28/2024 02:39:36 PM,14.709,0.0,,,,,
05/28/2024 02:40:36 PM,14.709,0.0,,,,,
05/28/2024 02:41:36 PM,14.709,0.0,,,,,
05/28/2024 02:42:36 PM,14.709,0.0,,,,,
05/28/2024 02:43:36 PM,14.709,0.0,,,,,
05/28/2024 02:44:36 PM,14.709,0.0,,,,,
05/28/2024 02:45:36 PM,14.804,0.0,,,,,
05/28/2024 02:46:36 PM,14.804,0.0,,,,,
05/28/2024 02:47:36 PM,14.804,0.0,,,,,
05/28/2024 02:48:36 PM,14.804,0.0,,,,,
05/28/2024 02:49:36 PM,14.900,0.0,,,,,
05/28/2024 02:50:36 PM,14.900,0.0,,,,,
05/28/2024 02:51:36 PM,14.804,0.0,,,,,
05/28/2024 02:52:36 PM,14.900,0.0,,,,,
05/28/2024 02:53:36 PM,14.900,0.0,,,,,
05/28/2024 02:54:36 PM,14.900,0.0,,,,,
05/28/2024 02:55:36 PM,14.996,0.0,,,,,
05/28/2024 02:56:36 PM,15.091,0.0,,,,,
05/28/2024 02:57:36 PM,15.091,0.0,,,,,
05/28/2024 02:58:36 PM,15.187,0.0,,,,,
05/28/2024 02:59:36 PM,15.187,0.0,,,,,
05/28/2024 03:00:36 PM,15.282,0.0,,,,,
05/28/2024 03:01:36 PM,15.378,0.0,,,,,
05/28/2024 03:02:36 PM,15.569,0.0,,,,,
05/28/2024 03:03:36 PM,15.473,0.0,,,,,
05/28/2024 03:04:36 PM,15.378,0.0,,,,,
05/28/2024 03:05:36 PM,15.378,0.0,,,,,
05/28/2024 03:06:36 PM,15.473,0.0,,,,,
05/28/2024 03:07:36 PM,15.473,0.0,,,,,
05/28/2024 03:08:36 PM,15.569,0.0,,,,,
05/28/2024 03:09:36 PM,15.664,0.0,,,,,
05/28/2024 03:10:36 PM,15.760,0.0,,,,,
05/28/2024 03:11:36 PM,15.855,0.0,,,,,
05/28/2024 03:12:36 PM,16.141,0.0,,,,,
05/28/2024 03:13:36 PM,16.237,0.0,,,,,
05/28/2024 03:14:36 PM,16.427,0.0,,,,,
05/28/2024 03:15:36 PM,16.618,0.0,,,,,
05/28/2024 03:16:36 PM,16.713,0.0,,,,,
05/28/2024 03:17:36 PM,16.713,0.0,,,,,
05/28/2024 03:18:36 PM,16.618,0.0,,,,,
05/28/2024 03:19:36 PM,16.523,0.0,,,,,
05/28/2024 03:20:36 PM,16.427,0.0,,,,,
05/28/2024 03:21:36 PM,16.332,0.0,,,,,
05/28/2024 03:22:36 PM,16.237,0.0,,,,,
05/28/2024 03:23:36 PM,16.141,0.0,,,,,
05/28/2024 03:24:36 PM,16.141,0.0,,,,,
05/28/2024 03:25:36 PM,16.237,0.0,,,,,
05/28/2024 03:26:36 PM,16.237,0.0,,,,,
05/28/2024 03:27:36 PM,16.141,0.0,,,,,
